,Time [s], RESP, PLETH, I, MCL, II
58,0.46399999999999997,0.0,0.51026,0.7851600000000001,0.31373,0.17451
59,0.47200000000000003,0.0,0.52884,0.78906,0.31373,0.16471
60,0.48,0.0,0.54545,0.78906,0.3098,0.14902
61,0.488,0.0,0.56305,0.79492,0.3098,0.14902
62,0.496,0.0,0.57967,0.78906,0.3098,0.13922
63,0.504,0.0,0.59531,0.81055,0.3,0.12941
64,0.512,0.0,0.6089899999999999,0.82031,0.29412,0.12941
65,0.52,0.0,0.6217,0.8300799999999999,0.3,0.13922
66,0.528,0.0,0.63539,0.8242200000000001,0.30391999999999997,0.13922
67,0.536,0.0,0.64712,0.79492,0.31373,0.12941
68,0.544,0.0,0.65787,0.7793,0.31373,0.12941
69,0.552,0.0,0.66569,0.76953,0.31373,0.1098
70,0.56,0.0,0.6705800000000001,0.76562,0.31961,0.098039
71,0.568,0.0,0.67351,0.76953,0.31961,0.10392
72,0.5760000000000001,0.0,0.6754600000000001,0.76562,0.32353000000000004,0.098039
73,0.584,0.0,0.6754600000000001,0.75977,0.32941,0.10392
74,0.5920000000000001,0.0,0.67351,0.76562,0.32353000000000004,0.098039
75,0.6,0.0,0.67155,0.76562,0.32353000000000004,0.094118
76,0.608,0.0,0.66862,0.7753899999999999,0.32353000000000004,0.098039
77,0.616,0.0,0.66471,0.76953,0.32353000000000004,0.10392
78,0.624,0.0,0.65885,0.75,0.33921999999999997,0.12353
79,0.632,0.0,0.65103,0.68945,0.37059000000000003,0.12941
80,0.64,0.0,0.6432100000000001,0.68555,0.38039,0.11373
81,0.648,0.0,0.63245,1.1699,0.23333,0.32941
82,0.6559999999999999,0.0,0.6207199999999999,1.5,0.013725,0.44902
83,0.664,0.0,0.61095,1.4141,-0.050980000000000004,0.1098
84,0.672,0.0,0.60215,0.7851600000000001,0.039216,-0.10196000000000001
85,0.68,0.0,0.59433,0.7148399999999999,0.18824000000000002,-0.015686000000000002
86,0.688,0.0,0.58749,0.75977,0.27843,0.058824
87,0.696,0.0,0.5786899999999999,0.7441399999999999,0.33529000000000003,0.084314
88,0.7040000000000001,0.0,0.57185,0.73438,0.33921999999999997,0.094118
89,0.7120000000000001,0.0,0.56305,0.73438,0.34902,0.1098
90,0.72,0.0,0.55425,0.73438,0.3549,0.10392
91,0.728,0.0,0.54448,0.73438,0.35882,0.11961
92,0.736,0.0,0.53568,0.73438,0.35882,0.10392
93,0.7440000000000001,0.0,0.52786,0.74023,0.3549,0.11961
94,0.752,0.0,0.5190600000000001,0.75,0.3549,0.12941
95,0.76,0.0,0.5112399999999999,0.7441399999999999,0.34902,0.11373
96,0.768,0.0,0.50342,0.7441399999999999,0.3549,0.11373
97,0.7759999999999999,0.0,0.49756000000000006,0.7441399999999999,0.34902,0.1098
98,0.784,0.0,0.49267,0.75,0.3549,0.1098
99,0.792,0.0,0.4868,0.75,0.3549,0.1098
100,0.8,0.0,0.48094,0.7539100000000001,0.3549,0.1098
101,0.8079999999999999,0.0,0.47507,0.7539100000000001,0.34902,0.11373
102,0.816,0.0,0.46823000000000004,0.75977,0.34902,0.1098
103,0.8240000000000001,0.0,0.46334,0.76562,0.34902,0.11961
104,0.8320000000000001,0.0,0.45846000000000003,0.76562,0.34902,0.1098
105,0.84,0.0,0.45357,0.7753899999999999,0.34902,0.10392
106,0.848,0.0,0.44868,0.7793,0.34902,0.11373
107,0.856,0.0,0.44477,0.7851600000000001,0.34902,0.11373
108,0.8640000000000001,0.0,0.43988,0.7851600000000001,0.34902,0.12353
109,0.872,0.0,0.43596999999999997,0.79883,0.3451,0.13333
110,0.88,0.0,0.43304,0.79883,0.3451,0.12941
111,0.888,0.0,0.42913,0.81055,0.33921999999999997,0.13333
112,0.8959999999999999,0.0,0.42423999999999995,0.81055,0.33921999999999997,0.12941
113,0.904,0.0,0.41838000000000003,0.81445,0.33921999999999997,0.13333
114,0.912,0.0,0.41348999999999997,0.81445,0.3451,0.13922
115,0.92,0.0,0.4086,0.81445,0.33921999999999997,0.13333
116,0.9279999999999999,0.0,0.40371,0.81055,0.33921999999999997,0.12353
117,0.9359999999999999,0.0,0.3998,0.81055,0.33921999999999997,0.11961
118,0.9440000000000001,0.0,0.39785,0.81055,0.33921999999999997,0.12941
119,0.9520000000000001,0.0,0.39492,0.80469,0.33921999999999997,0.11961
120,0.96,0.0,0.39394,0.79492,0.33529000000000003,0.10392
121,0.968,0.0,0.39198,0.79492,0.33529000000000003,0.10392
122,0.976,0.0,0.39003000000000004,0.78906,0.32941,0.10392
123,0.9840000000000001,0.0,0.38905,0.78906,0.31961,0.10392
124,0.992,0.0,0.38806999999999997,0.7851600000000001,0.31373,0.1098
125,1.0,0.0,0.38611999999999996,0.7793,0.31373,0.094118
126,1.008,0.0,0.38514,0.7851600000000001,0.31373,0.10392
127,1.016,0.0,0.38416,0.79883,0.31373,0.084314
128,1.024,0.0,0.38319000000000003,0.79492,0.3098,0.078431
129,1.032,0.0,0.38221,0.79883,0.29412,0.094118
130,1.04,0.0,0.38123,0.8339799999999999,0.2902,0.10392
131,1.048,0.0,0.38025,0.8554700000000001,0.3,0.1098
132,1.056,0.0,0.37928,0.8300799999999999,0.3098,0.11961
133,1.064,0.0,0.3783,0.79492,0.31373,0.12353
134,1.072,0.0,0.3783,0.7753899999999999,0.31373,0.10392
135,1.08,0.0,0.3783,0.75977,0.31373,0.098039
136,1.088,0.0,0.37928,0.75977,0.31961,0.10392
137,1.0959999999999999,0.0,0.37928,0.76562,0.31373,0.12941
138,1.104,0.0,0.37928,0.76562,0.31373,0.13333
139,1.112,0.0,0.38025,0.75977,0.31373,0.12941
140,1.12,0.0,0.38319000000000003,0.75977,0.31373,0.12941
141,1.128,0.0,0.3871,0.75977,0.31373,0.12353
142,1.136,0.0,0.39198,0.75977,0.31961,0.12353
143,1.1440000000000001,0.0,0.39883,0.75977,0.31961,0.12941
144,1.1520000000000001,0.0,0.40665,0.75977,0.31961,0.12941
145,1.16,0.0,0.41838000000000003,0.75977,0.32353000000000004,0.12941
146,1.168,0.0,0.43401999999999996,0.75,0.32941,0.12941
147,1.176,0.0,0.44868,0.70898,0.3549,0.12353
148,1.1840000000000002,0.0,0.46431999999999995,0.875,0.31961,0.11373
149,1.192,0.0,0.48191999999999996,1.3047,0.12941,0.3451
150,1.2,0.0,0.50244,1.5,-0.037255,0.38431
151,1.208,0.0,0.52395,1.0547,-0.041176,-0.072549
152,1.216,0.0,0.5435,0.69922,0.10392,-0.11765
153,1.224,0.0,0.56403,0.74023,0.22941,0.043137
154,1.232,0.0,0.5845600000000001,0.7539100000000001,0.31373,0.068627
155,1.24,0.0,0.60313,0.73438,0.33921999999999997,0.078431
156,1.248,0.0,0.6217,0.7246100000000001,0.3451,0.08823500000000001
157,1.256,0.0,0.63832,0.7207,0.3549,0.094118
158,1.264,0.0,0.65396,0.7246100000000001,0.35882,0.08823500000000001
159,1.272,0.0,0.66569,0.7207,0.35882,0.08823500000000001
160,1.28,0.0,0.67351,0.7207,0.35882,0.10392
161,1.288,0.0,0.6823100000000001,0.7246100000000001,0.35882,0.094118
162,1.296,0.0,0.68915,0.7207,0.35882,0.098039
163,1.304,0.0,0.69501,0.73047,0.35882,0.098039
164,1.3119999999999998,0.0,0.6999,0.7246100000000001,0.37059000000000003,0.078431
165,1.32,0.0,0.7028300000000001,0.73438,0.35882,0.078431
166,1.328,0.0,0.7047899999999999,0.73047,0.3549,0.084314
167,1.3359999999999999,0.0,0.7047899999999999,0.73438,0.3549,0.094118
168,1.344,0.011729999999999999,0.70381,0.73438,0.3549,0.10392
169,1.3519999999999999,0.023459999999999998,0.70186,0.74023,0.34902,0.10392
170,1.36,0.035191,0.6999,0.73438,0.34902,0.1098
171,1.368,0.046921,0.69795,0.7441399999999999,0.3549,0.1098
172,1.376,0.059628999999999995,0.69404,0.75,0.3549,0.1098
173,1.3840000000000001,0.072336,0.68915,0.7539100000000001,0.34902,0.1098
174,1.392,0.084066,0.6823100000000001,0.75977,0.3451,0.12353
175,1.4,0.09579700000000001,0.6744899999999999,0.76562,0.3451,0.11373
176,1.4080000000000001,0.10655,0.66667,0.7753899999999999,0.3451,0.12353
177,1.416,0.1173,0.65787,0.7793,0.3451,0.12353
178,1.4240000000000002,0.12414000000000001,0.64907,0.7851600000000001,0.34902,0.12941
179,1.432,0.13196,0.64027,0.7851600000000001,0.3451,0.12353
180,1.44,0.13685,0.63148,0.7851600000000001,0.3451,0.12353
181,1.4480000000000002,0.14174,0.62268,0.78906,0.33921999999999997,0.12941
182,1.456,0.14272,0.6168100000000001,0.79492,0.33921999999999997,0.12353
183,1.464,0.1437,0.60997,0.78906,0.32941,0.11373
184,1.472,0.14272,0.60411,0.79883,0.32941,0.11961
185,1.48,0.14174,0.59922,0.79492,0.33529000000000003,0.11373
186,1.4880000000000002,0.13978,0.59335,0.79492,0.32353000000000004,0.1098
187,1.496,0.13783,0.58749,0.79883,0.32941,0.10392
188,1.504,0.13587,0.58162,0.79492,0.32353000000000004,0.1098
189,1.5119999999999998,0.1349,0.5767399999999999,0.78906,0.31961,0.1098
190,1.52,0.13392,0.57087,0.78906,0.31961,0.10392
191,1.528,0.13294,0.565,0.7851600000000001,0.31373,0.1098
192,1.536,0.13392,0.55914,0.79492,0.31373,0.11373
193,1.544,0.1349,0.5532699999999999,0.78906,0.31373,0.10392
194,1.5519999999999998,0.13881,0.54643,0.7793,0.31373,0.11373
195,1.56,0.14174,0.53959,0.76953,0.3098,0.11373
196,1.568,0.14761,0.53079,0.76953,0.31373,0.11373
197,1.5759999999999998,0.15347,0.5229699999999999,0.76562,0.31373,0.11961
198,1.584,0.16129000000000002,0.5171100000000001,0.75977,0.31961,0.10392
199,1.5919999999999999,0.16910999999999998,0.51026,0.76562,0.31373,0.098039
200,1.6,0.17693,0.50244,0.75977,0.31373,0.08823500000000001
201,1.608,0.18573,0.49365,0.75977,0.31373,0.094118
202,1.6159999999999999,0.1955,0.48583000000000004,0.7539100000000001,0.31373,0.084314
203,1.624,0.20626,0.47703,0.75977,0.31961,0.08823500000000001
204,1.632,0.21700999999999998,0.46921,0.7539100000000001,0.32353000000000004,0.094118
205,1.64,0.22874,0.46138999999999997,0.75,0.31961,0.084314
206,1.6480000000000001,0.2434,0.45357,0.7539100000000001,0.31961,0.08823500000000001
207,1.656,0.25806,0.44575,0.75,0.31961,0.08823500000000001
208,1.6640000000000001,0.27566,0.43891,0.75,0.31373,0.078431
209,1.672,0.29423,0.43304,0.75977,0.31373,0.098039
210,1.68,0.31672,0.42815,0.7539100000000001,0.31961,0.10392
211,1.6880000000000002,0.34018000000000004,0.42326,0.7539100000000001,0.31373,0.094118
212,1.696,0.36851999999999996,0.41935,0.7539100000000001,0.31961,0.098039
213,1.704,0.39589,0.4174,0.7441399999999999,0.31373,0.084314
214,1.712,0.42913,0.41935,0.7539100000000001,0.32353000000000004,0.08823500000000001
215,1.72,0.46237,0.42522,0.75,0.32353000000000004,0.084314
216,1.7280000000000002,0.49951,0.435,0.7441399999999999,0.31373,0.08823500000000001
217,1.736,0.53763,0.44673,0.75,0.31961,0.078431
218,1.744,0.57967,0.45943,0.7441399999999999,0.31961,0.084314
219,1.7519999999999998,0.6207199999999999,0.47507,0.7539100000000001,0.31373,0.08823500000000001
220,1.76,0.66569,0.49071000000000004,0.7441399999999999,0.31373,0.078431
221,1.768,0.71163,0.50538,0.7441399999999999,0.31373,0.07451
222,1.776,0.75953,0.5190600000000001,0.7539100000000001,0.3098,0.078431
223,1.784,0.80743,0.53177,0.7441399999999999,0.31373,0.084314
224,1.7919999999999998,0.8563,0.54448,0.75,0.31373,0.08823500000000001
225,1.8,0.9051799999999999,0.55621,0.7539100000000001,0.31373,0.07451
226,1.808,0.9442799999999999,0.56794,0.75,0.31373,0.06274500000000001
227,1.8159999999999998,0.98436,0.5786899999999999,0.7539100000000001,0.31373,0.078431
228,1.824,0.99218,0.58749,0.7441399999999999,0.31373,0.06274500000000001
229,1.8319999999999999,1.0,0.59433,0.7539100000000001,0.31373,0.078431
230,1.84,1.0,0.59922,0.75,0.31373,0.08823500000000001
231,1.848,1.0,0.60215,0.75977,0.31373,0.078431
232,1.8559999999999999,1.0,0.60411,0.75,0.31373,0.068627
233,1.864,1.0,0.6050800000000001,0.75977,0.31373,0.084314
234,1.8719999999999999,1.0,0.60411,0.7539100000000001,0.31373,0.078431
235,1.88,1.0,0.60117,0.75977,0.31373,0.07451
236,1.8880000000000001,1.0,0.59824,0.75977,0.31961,0.078431
237,1.896,1.0,0.59531,0.75977,0.31373,0.094118
238,1.9040000000000001,1.0,0.59042,0.76562,0.3098,0.10392
239,1.912,1.0,0.58358,0.75977,0.3098,0.11373
240,1.92,1.0,0.5747800000000001,0.76562,0.3098,0.10392
241,1.9280000000000002,1.0,0.565,0.7753899999999999,0.31373,0.11961
242,1.936,1.0,0.55425,0.7851600000000001,0.3098,0.10392
243,1.944,1.0,0.54448,0.7851600000000001,0.30391999999999997,0.08823500000000001
244,1.952,1.0,0.53568,0.7793,0.30391999999999997,0.084314
245,1.96,1.0,0.52688,0.81055,0.29412,0.098039
246,1.9680000000000002,1.0,0.5190600000000001,0.81445,0.29412,0.078431
247,1.976,1.0,0.51222,0.82031,0.30391999999999997,0.08823500000000001
248,1.984,1.0,0.5044,0.7851600000000001,0.3098,0.078431
249,1.992,1.0,0.4956,0.76562,0.31373,0.07451
250,2.0,1.0,0.48778,0.75977,0.31961,0.078431
251,2.008,1.0,0.47898,0.75977,0.32353000000000004,0.052940999999999995
252,2.016,1.0,0.47116,0.7441399999999999,0.31961,0.04902
253,2.024,1.0,0.46431999999999995,0.7441399999999999,0.33529000000000003,0.06274500000000001
254,2.032,1.0,0.45748,0.75,0.32941,0.07451
255,2.04,1.0,0.45064,0.75,0.32353000000000004,0.043137
256,2.048,1.0,0.44477,0.75,0.32941,0.052940999999999995
257,2.056,1.0,0.43793000000000004,0.7539100000000001,0.31961,0.06274500000000001
258,2.064,1.0,0.43304,0.75,0.32353000000000004,0.052940999999999995
259,2.072,1.0,0.42913,0.70898,0.3549,0.052940999999999995
260,2.08,1.0,0.42522,0.66406,0.38431,0.039216
261,2.088,1.0,0.41935,0.8847700000000001,0.33921999999999997,0.17451
262,2.096,1.0,0.40665,1.3242,0.11373,0.41568999999999995
263,2.104,1.0,0.38905,1.5,-0.056863,0.46078
264,2.112,1.0,0.37732,0.9648399999999999,-0.0019608,-0.0058823
265,2.12,1.0,0.36851999999999996,0.625,0.14902,-0.10588
266,2.128,1.0,0.36168,0.69922,0.26863000000000004,-0.021569
267,2.136,1.0,0.35581999999999997,0.73438,0.32941,0.029412
268,2.144,1.0,0.35093,0.73047,0.33921999999999997,0.052940999999999995
269,2.1519999999999997,1.0,0.34702,0.7207,0.34902,0.052940999999999995
270,2.16,1.0,0.34213000000000005,0.7207,0.35882,0.052940999999999995
271,2.168,1.0,0.33724,0.7246100000000001,0.3549,0.06274500000000001
272,2.176,1.0,0.33333,0.7246100000000001,0.35882,0.068627
273,2.184,1.0,0.32942,0.73047,0.35882,0.07451
274,2.1919999999999997,1.0,0.32550999999999997,0.73047,0.35882,0.052940999999999995
275,2.2,1.0,0.32258000000000003,0.73438,0.35882,0.052940999999999995
276,2.208,1.0,0.31965,0.73438,0.35882,0.052940999999999995
277,2.2159999999999997,1.0,0.31867,0.73438,0.35882,0.052940999999999995
278,2.224,1.0,0.31672,0.73438,0.3549,0.052940999999999995
279,2.2319999999999998,1.0,0.31378,0.73438,0.3549,0.068627
280,2.24,1.0,0.31183,0.74023,0.35882,0.08823500000000001
281,2.248,1.0,0.30987,0.75,0.3549,0.078431
282,2.256,1.0,0.3089,0.75977,0.34902,0.08823500000000001
283,2.2640000000000002,1.0,0.30791999999999997,0.75977,0.3451,0.078431
284,2.272,1.0,0.30791999999999997,0.75977,0.33921999999999997,0.07451
285,2.28,1.0,0.3089,0.75977,0.3451,0.084314
286,2.2880000000000003,1.0,0.3089,0.76953,0.33921999999999997,0.08823500000000001
287,2.296,1.0,0.30694,0.75977,0.33921999999999997,0.078431
288,2.3040000000000003,1.0,0.30596,0.7851600000000001,0.33529000000000003,0.11961
289,2.312,1.0,0.30401,0.7851600000000001,0.33529000000000003,0.14314000000000002
290,2.32,1.0,0.30205,0.78906,0.33921999999999997,0.13333
291,2.3280000000000003,1.0,0.3001,0.79492,0.33529000000000003,0.11961
292,2.336,1.0,0.29814,0.80469,0.31961,0.12353
293,2.344,1.0,0.29619,0.79492,0.32353000000000004,0.12941
294,2.352,1.0,0.29521,0.79883,0.32941,0.13333
295,2.36,1.0,0.29423,0.80469,0.31373,0.12941
296,2.3680000000000003,1.0,0.29423,0.79883,0.31961,0.12941
297,2.376,1.0,0.29423,0.81055,0.31373,0.12353
298,2.384,1.0,0.29423,0.79883,0.31961,0.1098
299,2.392,1.0,0.29423,0.80469,0.31373,0.10392
300,2.4,1.0,0.29423,0.79492,0.31961,0.1098
301,2.408,1.0,0.29423,0.79883,0.3098,0.10392
302,2.416,1.0,0.29325999999999997,0.79492,0.31373,0.084314
303,2.424,1.0,0.2913,0.79883,0.30391999999999997,0.078431
304,2.432,1.0,0.28935,0.79492,0.3098,0.078431
305,2.44,1.0,0.28739000000000003,0.80469,0.3098,0.084314
306,2.448,1.0,0.28543,0.79492,0.31373,0.08823500000000001
307,2.456,1.0,0.28348,0.80469,0.30391999999999997,0.10392
308,2.464,1.0,0.2825,0.80469,0.30391999999999997,0.07451
309,2.472,1.0,0.28348,0.79883,0.3098,0.068627
310,2.48,1.0,0.28543,0.79492,0.31373,0.08823500000000001
311,2.488,1.0,0.28739000000000003,0.79883,0.31373,0.084314
312,2.496,1.0,0.28836999999999996,0.7851600000000001,0.31373,0.084314
313,2.504,1.0,0.28935,0.7851600000000001,0.32353000000000004,0.078431
314,2.512,1.0,0.28836999999999996,0.76953,0.32941,0.078431
315,2.52,1.0,0.28641,0.7793,0.31961,0.084314
316,2.528,1.0,0.28446,0.76953,0.32941,0.068627
317,2.536,1.0,0.2825,0.76953,0.32353000000000004,0.078431
318,2.544,1.0,0.28055,0.75977,0.33529000000000003,0.078431
319,2.552,1.0,0.27859,0.76562,0.32941,0.094118
320,2.56,1.0,0.27760999999999997,0.75977,0.32353000000000004,0.098039
321,2.568,1.0,0.27859,0.7753899999999999,0.32941,0.08823500000000001
322,2.576,1.0,0.28152,0.76953,0.33529000000000003,0.10392
323,2.5839999999999996,1.0,0.28348,0.75977,0.33921999999999997,0.078431
324,2.592,1.0,0.2913,0.76562,0.32353000000000004,0.08823500000000001
325,2.6,1.0,0.3001,0.7753899999999999,0.33921999999999997,0.12353
326,2.608,1.0,0.3089,0.7753899999999999,0.33529000000000003,0.098039
327,2.616,1.0,0.32258000000000003,0.76562,0.32941,0.08823500000000001
328,2.6239999999999997,1.0,0.34018000000000004,0.7753899999999999,0.32353000000000004,0.10392
329,2.6319999999999997,1.0,0.3607,0.76562,0.33529000000000003,0.1098
330,2.64,1.0,0.38319000000000003,0.76953,0.33529000000000003,0.12353
331,2.648,1.0,0.40762,0.76562,0.33921999999999997,0.1098
332,2.656,1.0,0.43206000000000006,0.75977,0.32941,0.11961
333,2.6639999999999997,1.0,0.45552,0.76953,0.32941,0.12353
334,2.6719999999999997,1.0,0.47507,0.7753899999999999,0.32941,0.12941
335,2.68,1.0,0.49462,0.76562,0.32353000000000004,0.13922
336,2.688,1.0,0.51417,0.76953,0.32941,0.13333
337,2.696,1.0,0.53372,0.7793,0.32941,0.13922
338,2.7039999999999997,1.0,0.5532699999999999,0.7851600000000001,0.32941,0.11961
339,2.7119999999999997,1.0,0.57087,0.7793,0.31961,0.1098
340,2.72,1.0,0.5884699999999999,0.7851600000000001,0.31961,0.12353
341,2.728,1.0,0.60411,0.79492,0.31373,0.10392
342,2.736,1.0,0.6187699999999999,0.80469,0.31373,0.08823500000000001
343,2.7439999999999998,1.0,0.6305,0.81055,0.31373,0.08823500000000001
344,2.752,1.0,0.63832,0.79492,0.31961,0.098039
345,2.76,1.0,0.64418,0.76562,0.32353000000000004,0.078431
346,2.7680000000000002,1.0,0.64712,0.75977,0.32941,0.068627
347,2.7760000000000002,1.0,0.64907,0.75977,0.32941,0.058824
348,2.784,1.0,0.65005,0.7539100000000001,0.33921999999999997,0.052940999999999995
349,2.792,1.0,0.65103,0.75,0.33921999999999997,0.052940999999999995
350,2.8,1.0,0.65103,0.7539100000000001,0.33921999999999997,0.06274500000000001
351,2.8080000000000003,1.0,0.64907,0.7539100000000001,0.3451,0.07451
352,2.8160000000000003,1.0,0.6432100000000001,0.7539100000000001,0.33921999999999997,0.07451
353,2.824,1.0,0.63636,0.7539100000000001,0.3451,0.078431
354,2.832,1.0,0.63148,0.75,0.3451,0.084314
355,2.84,1.0,0.62463,0.75,0.33921999999999997,0.08823500000000001
356,2.8480000000000003,1.0,0.6158399999999999,0.7246100000000001,0.35882,0.084314
357,2.8560000000000003,1.0,0.6070399999999999,0.66992,0.39411999999999997,0.07451
358,2.864,1.0,0.59824,0.79492,0.4,0.14314000000000002
359,2.872,1.0,0.58944,1.2188,0.18824000000000002,0.39411999999999997
360,2.88,1.0,0.58162,1.4941,-0.0058823,0.49412
361,2.888,1.0,0.5738,1.1191,-0.037255,0.11961
362,2.8960000000000004,1.0,0.56598,0.64453,0.14902,-0.076471
363,2.904,1.0,0.55816,0.68555,0.26863000000000004,-0.0019608
364,2.912,1.0,0.5493600000000001,0.73438,0.33921999999999997,0.06274500000000001
365,2.92,1.0,0.54057,0.74023,0.35882,0.078431
366,2.928,1.0,0.53177,0.73438,0.36471,0.094118
367,2.9360000000000004,1.0,0.52395,0.73438,0.36471,0.098039
368,2.944,1.0,0.51613,0.73438,0.35882,0.094118
369,2.952,1.0,0.50635,0.73438,0.36471,0.094118
370,2.96,1.0,0.49756000000000006,0.74023,0.35882,0.10392
371,2.968,1.0,0.49267,0.7441399999999999,0.36471,0.10392
372,2.9760000000000004,1.0,0.4868,0.74023,0.35882,0.10392
373,2.984,1.0,0.47996000000000005,0.75,0.35882,0.10392
374,2.992,1.0,0.47312,0.75,0.35882,0.10392
375,3.0,1.0,0.46628000000000003,0.75,0.35882,0.10392
376,3.008,1.0,0.45943,0.7539100000000001,0.3549,0.10392
377,3.016,1.0,0.45357,0.75977,0.3451,0.1098
378,3.0239999999999996,1.0,0.44868,0.75977,0.33921999999999997,0.11373
379,3.032,1.0,0.44378999999999996,0.76562,0.33921999999999997,0.10392
380,3.04,1.0,0.44086000000000003,0.7753899999999999,0.33921999999999997,0.1098
381,3.048,1.0,0.43695,0.7753899999999999,0.33921999999999997,0.11373
382,3.056,1.0,0.43304,0.7793,0.33921999999999997,0.12353
383,3.0639999999999996,1.0,0.42913,0.7851600000000001,0.33529000000000003,0.12941
384,3.072,1.0,0.42423999999999995,0.78906,0.32941,0.12941
385,3.08,1.0,0.42033000000000004,0.79492,0.32353000000000004,0.13333
386,3.088,1.0,0.41544,0.79883,0.31961,0.13922
387,3.096,1.0,0.41056000000000004,0.80469,0.31373,0.14314000000000002
388,3.1039999999999996,1.0,0.40665,0.81055,0.31373,0.14902
389,3.112,1.0,0.40274,0.81055,0.31373,0.14314000000000002
390,3.12,0.98436,0.39883,0.81445,0.31373,0.14902
391,3.128,0.9677399999999999,0.39492,0.82031,0.3098,0.1549
392,3.136,0.95015,0.39198,0.8242200000000001,0.3098,0.14902
393,3.1439999999999997,0.93255,0.38806999999999997,0.82031,0.3098,0.14902
394,3.1519999999999997,0.9159299999999999,0.38514,0.8242200000000001,0.30391999999999997,0.1549
