,Time [s], RESP, II, V, AVR, PLETH
74,0.5920000000000001,0.013193,0.22483000000000003,0.43011000000000005,0.45015,1.3509
75,0.6,0.0095285,0.22483000000000003,0.435,0.45503000000000005,1.3245
76,0.608,0.0058637,0.22483000000000003,0.43988,0.45015,1.2981
77,0.616,0.0029318,0.21994,0.44477,0.43988,1.2717
78,0.624,0.00024432,0.21456999999999998,0.435,0.43988,1.2463
79,0.632,-0.00024432,0.20968,0.45015,0.45992,1.2209
80,0.64,-0.00048864,0.21456999999999998,0.45503000000000005,0.46481000000000006,1.1955
81,0.648,-0.00048864,0.20968,0.46481000000000006,0.47507,1.1672
82,0.6559999999999999,-0.00048864,0.19501,0.45992,0.49022,1.1378
83,0.664,-0.00048864,0.22971999999999998,0.49511000000000005,0.45992,1.1065
84,0.672,-0.00048864,0.26002,0.51515,0.41007,1.0811
85,0.68,0.0017102,0.30987,0.52493,0.37977,1.0587
86,0.688,0.0039091,0.33969,0.47018999999999994,0.3651,1.0313
87,0.696,0.0073296,0.31965,0.45015,0.39492,1.0039
88,0.7040000000000001,0.01075,0.28983000000000003,0.44477,0.45015,0.9814299999999999
89,0.7120000000000001,0.016125,0.28495,0.45015,0.45992,0.9657899999999999
90,0.72,0.0215,0.30987,0.45015,0.45503000000000005,0.9609
91,0.728,0.028341,0.30987,0.44477,0.44477,0.96872
92,0.736,0.035426,0.30499,0.43011000000000005,0.435,0.9912
93,0.7440000000000001,0.042512,0.27468000000000004,0.5,0.43988,1.0303
94,0.752,0.049841,0.25464000000000003,0.59531,0.3998,1.087
95,0.76,0.05717100000000001,0.52004,0.69013,0.14956,1.1613
96,0.768,0.06474500000000001,0.76002,0.39003000000000004,-0.040567,1.2395
97,0.7759999999999999,0.073296,0.56012,-0.21554,0.12952,1.3226
98,0.784,0.082091,0.49022,-0.50049,0.5,1.4233
99,0.792,0.09210800000000001,0.28006,-0.50049,0.71505,1.5327
100,0.8,0.10213,0.18475,-0.10557000000000001,0.73021,1.6442
101,0.8079999999999999,0.11335999999999999,0.2346,0.3348,0.54008,1.7546
102,0.816,0.1246,0.26979000000000003,0.47507,0.49022,1.8622
103,0.8240000000000001,0.13657,0.3001,0.50489,0.45992,1.9648
104,0.8320000000000001,0.14855,0.33969,0.5351899999999999,0.42473,2.0596
105,0.84,0.15954000000000002,0.37488,0.54008,0.39003000000000004,2.1466
106,0.848,0.17054,0.39492,0.54497,0.36999,2.2248
107,0.856,0.1808,0.41984,0.52493,0.3651,2.2952
108,0.8640000000000001,0.19105999999999998,0.41007,0.52493,0.39003000000000004,2.3578
109,0.872,0.20156,0.40469,0.5,0.41496000000000005,2.4047
110,0.88,0.21231,0.39003000000000004,0.49511000000000005,0.435,2.4418
111,0.888,0.22305999999999998,0.39003000000000004,0.48485,0.45015,2.478
112,0.8959999999999999,0.23406,0.39003000000000004,0.47996000000000005,0.45503000000000005,2.5093
113,0.904,0.24359,0.3998,0.48485,0.45992,2.5337
114,0.912,0.25336,0.41984,0.47507,0.43988,2.5494
115,0.92,0.26191,0.44477,0.46481000000000006,0.41007,2.5552
116,0.9279999999999999,0.27046,0.46481000000000006,0.46481000000000006,0.39003000000000004,2.5513
117,0.9359999999999999,0.27804,0.49511000000000005,0.47018999999999994,0.37977,2.5357
118,0.9440000000000001,0.28561,0.50978,0.45992,0.36999,2.5093
119,0.9520000000000001,0.29245,0.50489,0.47996000000000005,0.39003000000000004,2.4751
120,0.96,0.29954000000000003,0.52981,0.18475,0.40469,2.4330000000000003
121,0.968,0.30589,0.50978,0.49511000000000005,0.34506,2.391
122,0.976,0.31224,0.6300100000000001,0.52493,0.28006,2.347
123,0.9840000000000001,0.3181,0.69013,0.54008,0.24975999999999998,2.2972
124,0.992,0.32397,0.73021,0.54497,0.22483000000000003,2.2444
125,1.0,0.3291,0.75513,0.51515,0.21994,2.1906
126,1.008,0.33423,0.75513,0.51515,0.22483000000000003,2.1378
127,1.016,0.33887,0.7350899999999999,0.50978,0.26002,2.088
128,1.024,0.34351,0.70039,0.50489,0.28983000000000003,2.0411
129,1.032,0.3484,0.65005,0.5,0.31476,1.9971
130,1.04,0.35353,0.57527,0.49022,0.34506,1.9569999999999999
131,1.048,0.35891,0.49511000000000005,0.48485,0.38514,1.9198
132,1.056,0.36428,0.42473,0.47996000000000005,0.41007,1.8847
133,1.064,0.36966,0.35973,0.47018999999999994,0.42473,1.8514
134,1.072,0.37503000000000003,0.32502,0.45992,0.43988,1.8221
135,1.08,0.38040999999999997,0.3001,0.46481000000000006,0.43988,1.7947
136,1.088,0.38578,0.26002,0.45992,0.45015,1.7625
137,1.0959999999999999,0.39238,0.23998000000000003,0.46481000000000006,0.45503000000000005,1.7273
138,1.104,0.39921999999999996,0.21994,0.47018999999999994,0.46481000000000006,1.6901
139,1.112,0.40679,0.20968,0.47996000000000005,0.48485,1.6540000000000001
140,1.12,0.41461000000000003,0.18964,0.49022,0.51515,1.6197
141,1.128,0.42243,0.18964,0.5,0.52493,1.5865
142,1.136,0.43025,0.21456999999999998,0.52004,0.50489,1.5552
143,1.1440000000000001,0.43758,0.22483000000000003,0.54985,0.47507,1.5249
144,1.1520000000000001,0.44515,0.24975999999999998,0.55523,0.45503000000000005,1.4976
145,1.16,0.45198999999999995,0.26979000000000003,0.54497,0.43988,1.4702
146,1.168,0.45883,0.28495,0.52004,0.435,1.4487
147,1.176,0.46493999999999996,0.26002,0.47996000000000005,0.45015,1.4291
148,1.1840000000000002,0.47105,0.25464000000000003,0.46481000000000006,0.45992,1.4066
149,1.192,0.47618,0.24975999999999998,0.45503000000000005,0.46481000000000006,1.3832
150,1.2,0.48155,0.26002,0.45015,0.45503000000000005,1.3587
151,1.208,0.48595,0.26491,0.43988,0.45015,1.3343
152,1.216,0.49035,0.26491,0.435,0.45015,1.3109
153,1.224,0.49353,0.26002,0.43011000000000005,0.45015,1.2884
154,1.232,0.49695,0.26002,0.41984,0.43988,1.2678
155,1.24,0.49938999999999995,0.28006,0.41984,0.42473,1.2483
156,1.248,0.50208,0.28495,0.42473,0.41984,1.2278
157,1.256,0.5042800000000001,0.28495,0.42473,0.41496000000000005,1.2082
158,1.264,0.50647,0.25464000000000003,0.435,0.44477,1.1896
159,1.272,0.50867,0.2346,0.44477,0.47507,1.1779
160,1.28,0.5108699999999999,0.20968,0.45503000000000005,0.50978,1.172
161,1.288,0.51283,0.1999,0.26491,0.52493,1.1691
162,1.296,0.51503,0.21994,0.47507,0.5,1.176
163,1.304,0.51698,0.26002,0.5,0.45503000000000005,1.1945
164,1.3119999999999998,0.51893,0.27468000000000004,0.5,0.45015,1.2278
165,1.32,0.52089,0.28495,0.5,0.44477,1.2776
166,1.328,0.52284,0.29472,0.50489,0.43988,1.3431
167,1.3359999999999999,0.5248,0.30499,0.5,0.44477,1.4233
168,1.344,0.527,0.28983000000000003,0.5,0.45503000000000005,1.5152
169,1.3519999999999999,0.53017,0.28495,0.48485,0.45992,1.6139
170,1.36,0.53335,0.30987,0.47507,0.45015,1.7165
171,1.368,0.53701,0.30987,0.74536,0.22483000000000003,1.8074
172,1.376,0.54092,0.30987,0.45503000000000005,0.49511000000000005,1.8895
173,1.3840000000000001,0.54483,0.30987,0.47507,0.44477,1.9775
174,1.392,0.54899,0.28006,0.5351899999999999,0.435,2.0645
175,1.4,0.55314,0.26002,0.65005,0.37488,2.1476
176,1.4080000000000001,0.55729,0.51515,0.77028,0.13978,2.2239
177,1.416,0.56194,0.71505,0.30499,-0.075269,2.2942
178,1.4240000000000002,0.56682,0.65494,-0.50049,0.069892,2.3587
179,1.432,0.57195,0.71505,-0.50049,0.3998,2.4174
180,1.44,0.57733,0.47996000000000005,-0.50049,0.57527,2.4692
181,1.4480000000000002,0.58344,0.28495,-0.050342000000000005,0.6002,2.5142
182,1.456,0.58954,0.26002,0.40469,0.50489,2.5503
183,1.464,0.59614,0.32991,0.54497,0.44477,2.5777
184,1.472,0.6027399999999999,0.35484,0.56012,0.41984,2.5924
185,1.48,0.60836,0.35973,0.56012,0.435,2.5973
186,1.4880000000000002,0.61398,0.35484,0.565,0.43988,2.5963
187,1.496,0.61862,0.35484,0.56989,0.43988,2.5865
188,1.504,0.6235,0.35484,0.56989,0.45015,2.5679
189,1.5119999999999998,0.6279,0.3651,0.56989,0.45015,2.5425
190,1.52,0.63254,0.38514,0.57527,0.44477,2.5093
191,1.528,0.6367,0.39492,0.58504,0.43988,2.4692
192,1.536,0.6410899999999999,0.3998,0.5899300000000001,0.43988,2.4233
193,1.544,0.64427,0.3998,0.58504,0.435,2.3734
194,1.5519999999999998,0.64745,0.40469,0.56989,0.435,2.3206
195,1.56,0.64965,0.39492,0.56989,0.44477,2.2669
196,1.568,0.65184,0.39492,0.56989,0.47996000000000005,2.2199
197,1.5759999999999998,0.6533100000000001,0.37488,0.59531,0.50978,2.176
198,1.584,0.6550199999999999,0.41007,0.6349,0.47018999999999994,2.1319999999999997
199,1.5919999999999999,0.6559999999999999,0.46481000000000006,0.65005,0.41984,2.0899
200,1.6,0.65722,0.54008,0.6349,0.37977,2.0499
201,1.608,0.65893,0.58016,0.6148600000000001,0.37488,2.0108
202,1.6159999999999999,0.66064,0.6050800000000001,0.6002,0.36999,1.9726
203,1.624,0.66259,0.6148600000000001,0.6002,0.3651,1.9345
204,1.632,0.66479,0.6349,0.59531,0.34995,1.8964
205,1.64,0.6662600000000001,0.6349,0.5899300000000001,0.34506,1.8573
206,1.6480000000000001,0.66797,0.6451600000000001,0.58016,0.3348,1.8182
207,1.656,0.66895,0.6349,0.56989,0.3348,1.7801
208,1.6640000000000001,0.6701699999999999,0.62512,0.565,0.32991,1.7439
209,1.672,0.67188,0.6002,0.55523,0.32991,1.7146
210,1.68,0.6735899999999999,0.565,0.54985,0.3348,1.6891
211,1.6880000000000002,0.67579,0.52004,0.54008,0.33969,1.6618
212,1.696,0.67799,0.46481000000000006,0.52004,0.34506,1.6334
213,1.704,0.67994,0.41496000000000005,0.5,0.35973,1.6051
214,1.712,0.68214,0.34506,0.47996000000000005,0.3998,1.5758
215,1.72,0.68409,0.30499,0.47996000000000005,0.43011000000000005,1.5455
216,1.7280000000000002,0.68605,0.24486999999999998,0.47996000000000005,0.48485,1.5152
217,1.736,0.68825,0.18475,0.47996000000000005,0.52981,1.4839
218,1.744,0.6906899999999999,0.17986,0.51515,0.50489,1.4526
219,1.7519999999999998,0.69338,0.1999,0.52981,0.46481000000000006,1.4213
220,1.76,0.69607,0.22483000000000003,0.52493,0.42473,1.391
221,1.768,0.69802,0.24486999999999998,0.50978,0.41496000000000005,1.3675
222,1.776,0.69998,0.26491,0.49511000000000005,0.41496000000000005,1.348
223,1.784,0.7012,0.27468000000000004,0.47507,0.435,1.3245
224,1.7919999999999998,0.7024199999999999,0.26979000000000003,0.46481000000000006,0.45503000000000005,1.3011
225,1.8,0.7026600000000001,0.26979000000000003,0.45992,0.45992,1.2786
226,1.808,0.70291,0.28006,0.46481000000000006,0.45015,1.2571
227,1.8159999999999998,0.70193,0.28495,0.46481000000000006,0.43988,1.2366
228,1.824,0.7012,0.28983000000000003,0.45992,0.42473,1.218
229,1.8319999999999999,0.69802,0.29472,0.45503000000000005,0.40469,1.2014
230,1.84,0.69509,0.30499,0.44477,0.3998,1.1848
231,1.848,0.6902,0.30987,0.45015,0.41007,1.1691
232,1.8559999999999999,0.6855600000000001,0.3001,0.45503000000000005,0.42473,1.1544
233,1.864,0.6792100000000001,0.30499,0.45992,0.45503000000000005,1.1398
234,1.8719999999999999,0.6731,0.29472,0.47996000000000005,0.48485,1.131
235,1.88,0.6655300000000001,0.27468000000000004,0.49511000000000005,0.52493,1.1232
236,1.8880000000000001,0.65795,0.24975999999999998,0.50489,0.55523,1.1105
237,1.896,0.64818,0.26491,0.52981,0.52981,1.0978
238,1.9040000000000001,0.63841,0.3001,0.54008,0.49022,1.0859999999999999
239,1.912,0.62692,0.32502,0.52981,0.45992,1.0772
240,1.92,0.61544,0.34506,0.52493,0.45503000000000005,1.0753
241,1.9280000000000002,0.60323,0.34506,0.52004,0.44477,1.0841
242,1.936,0.59125,0.35484,0.5,0.435,1.1085
243,1.944,0.57904,0.34995,0.49022,0.42473,1.1515
244,1.952,0.56707,0.33969,0.47507,0.42473,1.2151
245,1.96,0.55583,0.33969,0.46481000000000006,0.41496000000000005,1.2972
246,1.9680000000000002,0.54459,0.3348,0.45992,0.41007,1.3822
247,1.976,0.53433,0.32991,0.45503000000000005,0.40469,1.4731
248,1.984,0.52407,0.31476,0.45503000000000005,0.40469,1.5836
249,1.992,0.51478,0.30987,0.45015,0.41007,1.7067
250,2.0,0.5055,0.3001,0.45015,0.42473,1.8368
251,2.008,0.49718999999999997,0.28495,0.44477,0.44477,1.9697
252,2.016,0.48913,0.24975999999999998,0.435,0.49022,2.1026
253,2.024,0.48253,0.22483000000000003,0.44477,0.50978,2.2346
254,2.032,0.47618,0.22971999999999998,0.50978,0.47018999999999994,2.3636
255,2.04,0.47105,0.20968,0.62512,0.435,2.4897
256,2.048,0.46616,0.32991,0.8001,0.27468000000000004,2.61
257,2.056,0.46225,0.6652,0.83529,-0.050342000000000005,2.7224
258,2.064,0.45833999999999997,0.74536,-0.17057999999999998,-0.14027,2.825
259,2.072,0.45541000000000004,0.8704799999999999,-0.50049,0.13978,2.9022
260,2.08,0.45248,0.75024,-0.50049,0.42473,2.9619
261,2.088,0.45175,0.41984,-0.44086000000000003,0.6002,3.0196
262,2.096,0.45101,0.27468000000000004,0.1696,0.6202300000000001,3.0684
263,2.104,0.45198999999999995,0.26979000000000003,0.43988,0.565,3.1056
264,2.112,0.45297,0.32991,0.51515,0.52004,3.1319999999999997
265,2.12,0.45419,0.33969,0.52493,0.50489,3.1476
266,2.128,0.45541000000000004,0.3348,0.5351899999999999,0.49511000000000005,3.1525
267,2.136,0.45688,0.32991,0.54497,0.49511000000000005,3.1486
268,2.144,0.45858999999999994,0.30987,0.54985,0.49022,3.1339
269,2.1519999999999997,0.46128,0.30499,0.55523,0.49511000000000005,3.1065
270,2.16,0.46396000000000004,0.28495,0.565,0.50978,3.0684
271,2.168,0.46738,0.3001,0.58504,0.52004,3.0235
272,2.176,0.4708,0.32991,0.60997,0.44477,2.9726
273,2.184,0.47348999999999997,0.36999,0.60997,0.41007,2.9130000000000003
274,2.1919999999999997,0.47618,0.39492,0.6202300000000001,0.37977,2.8485
275,2.2,0.47813,0.42473,0.6202300000000001,0.3651,2.781
276,2.208,0.48033000000000003,0.45503000000000005,0.6202300000000001,0.3651,2.7155
277,2.2159999999999997,0.48228999999999994,0.49022,0.6148600000000001,0.3651,2.653
278,2.224,0.48423999999999995,0.5,0.60997,0.38514,2.5943
279,2.2319999999999998,0.48595,0.52004,0.6002,0.3998,2.5376
280,2.24,0.48791,0.54497,0.59531,0.40469,2.4819
281,2.248,0.48913,0.58016,0.6002,0.40469,2.4242
282,2.256,0.49058999999999997,0.60997,0.6050800000000001,0.40469,2.3646
283,2.2640000000000002,0.49157,0.6300100000000001,0.6148600000000001,0.40469,2.303
284,2.272,0.49255,0.65494,0.6148600000000001,0.40469,2.2473
285,2.28,0.49304,0.6652,0.6148600000000001,0.3998,2.1965
286,2.2880000000000003,0.49377,0.67498,0.60997,0.40469,2.1457
287,2.296,0.49401000000000006,0.6652,0.6050800000000001,0.39003000000000004,2.0978
288,2.3040000000000003,0.4945,0.62512,0.6002,0.41984,2.0538
289,2.312,0.49401000000000006,0.6002,0.6002,0.43011000000000005,2.0127
290,2.32,0.49377,0.55523,0.59531,0.43988,1.9736
291,2.3280000000000003,0.49255,0.5351899999999999,0.6050800000000001,0.41984,1.9355
292,2.336,0.49157,0.49022,0.6202300000000001,0.39003000000000004,1.8964
293,2.344,0.49011000000000005,0.43988,0.6050800000000001,0.36999,1.8563
294,2.352,0.48863999999999996,0.39003000000000004,0.5899300000000001,0.37488,1.8133
295,2.36,0.48668,0.35484,0.57527,0.38514,1.7693
296,2.3680000000000003,0.48496999999999996,0.32502,0.5351899999999999,0.3998,1.7263
297,2.376,0.48278000000000004,0.30499,0.50489,0.41984,1.6852
298,2.384,0.48081999999999997,0.27468000000000004,0.47018999999999994,0.45503000000000005,1.6461
299,2.392,0.47838,0.26002,0.45015,0.45992,1.608
300,2.4,0.47618,0.24486999999999998,0.43011000000000005,0.45992,1.5689
301,2.408,0.47325,0.24975999999999998,0.41496000000000005,0.45992,1.5308
302,2.416,0.47031999999999996,0.26002,0.41007,0.45503000000000005,1.4936
303,2.424,0.46665,0.26002,0.41007,0.45992,1.4585
304,2.432,0.46323000000000003,0.26002,0.41496000000000005,0.45015,1.4252
305,2.44,0.45932,0.26002,0.41984,0.43988,1.3939
306,2.448,0.45541000000000004,0.26979000000000003,0.41007,0.43988,1.3636
307,2.456,0.45101,0.26002,0.41984,0.45015,1.3343
308,2.464,0.44686000000000003,0.24486999999999998,0.43011000000000005,0.47018999999999994,1.306
309,2.472,0.44173,0.24975999999999998,0.44477,0.47507,1.2845
310,2.48,0.4366,0.23998000000000003,0.45503000000000005,0.48485,1.2649
311,2.488,0.43098000000000003,0.22971999999999998,0.48485,0.49022,1.2414
312,2.496,0.42536,0.26002,0.51515,0.45503000000000005,1.216
313,2.504,0.42023,0.26979000000000003,0.52004,0.41496000000000005,1.1906
314,2.512,0.41534,0.30499,0.52493,0.38514,1.1672
315,2.52,0.4107,0.30987,0.52493,0.41007,1.1447
316,2.528,0.40606,0.31965,0.52981,0.43988,1.1232
317,2.536,0.40068000000000004,0.32991,0.52493,0.47507,1.1017
318,2.544,0.39555,0.31476,0.52004,0.50978,1.0811
319,2.552,0.38969000000000004,0.31476,0.50978,0.51515,1.0626
320,2.56,0.38406999999999997,0.30987,0.50978,0.52004,1.0479
321,2.568,0.37772,0.31476,0.5,0.50978,1.042
322,2.576,0.37161,0.31476,0.5,0.50978,1.0469
323,2.5839999999999996,0.36501,0.31965,0.5,0.50489,1.0616
324,2.592,0.35866,0.31965,0.5,0.49022,1.0909
325,2.6,0.35304,0.32502,0.5,0.48485,1.1378
326,2.608,0.34742,0.30987,0.49511000000000005,0.47996000000000005,1.2023
327,2.616,0.34254,0.29472,0.48485,0.49022,1.2835
328,2.6239999999999997,0.33765,0.28495,0.47996000000000005,0.50978,1.3783
329,2.6319999999999997,0.33325,0.26002,0.47507,0.52493,1.4829
330,2.64,0.3291,0.22483000000000003,0.47996000000000005,0.55523,1.5924
331,2.648,0.32519000000000003,0.21456999999999998,0.50489,0.52004,1.7028
332,2.656,0.32128,0.26002,0.5351899999999999,0.46481000000000006,1.8113
333,2.6639999999999997,0.3181,0.25464000000000003,0.60997,0.41496000000000005,1.9042
334,2.6719999999999997,0.31517,0.23998000000000003,0.73021,0.3348,1.9863
335,2.68,0.31273,0.565,0.81525,0.059628999999999995,2.0723
336,2.688,0.31053000000000003,0.75513,0.25464000000000003,-0.12561,2.1574
337,2.696,0.30931,0.73021,-0.50049,0.054741,2.2375
338,2.7039999999999997,0.30809000000000003,0.8250200000000001,-0.50049,0.38514,2.3118
339,2.7119999999999997,0.3076,0.52004,-0.50049,0.5899300000000001,2.3803
340,2.72,0.30711,0.3001,0.009775200000000001,0.62512,2.4418
341,2.728,0.30784,0.28006,0.3998,0.57527,2.4966
342,2.736,0.30858,0.3348,0.52004,0.52981,2.5435
343,2.7439999999999998,0.31004,0.35484,0.54985,0.52004,2.5836
344,2.752,0.31175,0.35484,0.55523,0.51515,2.6149
345,2.76,0.31346,0.3651,0.56989,0.5,2.6383
346,2.7680000000000002,0.31542,0.36999,0.57527,0.49022,2.6491
347,2.7760000000000002,0.31737,0.36999,0.565,0.47996000000000005,2.65
348,2.784,0.31956999999999997,0.35973,0.54497,0.47507,2.6452
349,2.792,0.32201,0.35484,0.54008,0.47507,2.6325
350,2.8,0.3247,0.35973,0.5351899999999999,0.48485,2.6119
351,2.8080000000000003,0.32763000000000003,0.33969,0.5351899999999999,0.48485,2.5826
352,2.8160000000000003,0.33055999999999996,0.37488,0.565,0.43011000000000005,2.5474
353,2.824,0.3335,0.40469,0.59531,0.37977,2.5073
354,2.832,0.33643,0.44477,0.6002,0.32991,2.4643
355,2.84,0.33887,0.47996000000000005,0.59531,0.30499,2.4203
356,2.8480000000000003,0.34156,0.52004,0.565,0.28983000000000003,2.3754
357,2.8560000000000003,0.34351,0.54985,0.54008,0.29472,2.3304
358,2.864,0.34571,0.565,0.50978,0.30987,2.2893
359,2.872,0.34693,0.5899300000000001,0.48485,0.31476,2.2512
360,2.88,0.3484,0.6202300000000001,0.47996000000000005,0.30499,2.2092
361,2.888,0.3484,0.65494,0.46481000000000006,0.28495,2.1632
362,2.8960000000000004,0.3484,0.68035,0.45503000000000005,0.26979000000000003,2.1124
363,2.904,0.34718000000000004,0.70039,0.45015,0.26002,2.0557
364,2.912,0.34596,0.7199399999999999,0.43988,0.23998000000000003,1.9941
365,2.92,0.34376,0.73021,0.42473,0.22971999999999998,1.9277
366,2.928,0.34156,0.71505,0.41984,0.22483000000000003,1.8602
367,2.9360000000000004,0.33838,0.69501,0.42473,0.2346,1.7928
368,2.944,0.33545,0.6652,0.42473,0.25464000000000003,1.7292
369,2.952,0.33032,0.6202300000000001,0.43011000000000005,0.28983000000000003,1.6735
370,2.96,0.32519000000000003,0.54008,0.43988,0.32991,1.6246
371,2.968,0.31835,0.47018999999999994,0.45503000000000005,0.35484,1.5865
372,2.9760000000000004,0.31175,0.435,0.49511000000000005,0.32991,1.5562
373,2.984,0.30418,0.37488,0.50978,0.31965,1.5249
374,2.992,0.2966,0.35484,0.51515,0.3001,1.4917
375,3.0,0.2883,0.32502,0.50489,0.32991,1.4545
376,3.008,0.28023000000000003,0.28983000000000003,0.48485,0.3651,1.4125
377,3.016,0.27071,0.28006,0.47018999999999994,0.39492,1.3675
378,3.0239999999999996,0.26142,0.24975999999999998,0.45503000000000005,0.435,1.3196
379,3.032,0.25092,0.2346,0.43988,0.45992,1.2727
380,3.04,0.24040999999999998,0.23998000000000003,0.44477,0.46481000000000006,1.2268
381,3.048,0.22893000000000002,0.2346,0.44477,0.47018999999999994,1.1828
382,3.056,0.21744000000000002,0.23998000000000003,0.45503000000000005,0.47018999999999994,1.1388
