,Time [s], RESP, PLETH, II, V, AVR
53,0.424,0.25904,0.50147,0.36471,0.3549,0.52941
54,0.43200000000000005,0.26197,0.48973999999999995,0.38039,0.35882,0.51961
55,0.44,0.26393,0.47898,0.39411999999999997,0.36471,0.5098
56,0.44799999999999995,0.26491,0.46921,0.4,0.38039,0.50588
57,0.456,0.26491,0.45846000000000003,0.41568999999999995,0.39411999999999997,0.5
58,0.46399999999999997,0.26491,0.44966000000000006,0.4098,0.4098,0.50588
59,0.47200000000000003,0.26197,0.44086000000000003,0.41961000000000004,0.42941,0.4902
60,0.48,0.26002,0.435,0.41961000000000004,0.4451,0.49412
61,0.488,0.25513,0.43109,0.42941,0.46078,0.48039
62,0.496,0.25122,0.42815,0.41961000000000004,0.47451000000000004,0.4902
63,0.504,0.24633000000000002,0.42522,0.42549,0.48431,0.48039
64,0.512,0.24241999999999997,0.42228999999999994,0.41568999999999995,0.5,0.49412
65,0.52,0.23656,0.41935,0.41961000000000004,0.49412,0.48431
66,0.528,0.23167,0.4174,0.4,0.49412,0.50588
67,0.536,0.22483000000000003,0.41641999999999996,0.4,0.48431,0.50588
68,0.544,0.21799000000000002,0.41447,0.38039,0.48039,0.51961
69,0.552,0.21114000000000002,0.41348999999999997,0.4,0.48039,0.50588
70,0.56,0.20332,0.41153,0.41961000000000004,0.48039,0.5
71,0.568,0.19746,0.41056000000000004,0.43922,0.48039,0.48431
72,0.5760000000000001,0.19062,0.40958,0.43922,0.47451000000000004,0.5
73,0.584,0.18475,0.40958,0.46078,0.42549,0.48431
74,0.5920000000000001,0.17889000000000002,0.40958,0.4902,0.3902,0.47451000000000004
75,0.6,0.174,0.40762,0.50588,0.35882,0.46078
76,0.608,0.16910999999999998,0.40567,0.46078,0.3451,0.48431
77,0.616,0.16422,0.40371,0.41961000000000004,0.33921999999999997,0.5098
78,0.624,0.16030999999999998,0.40176,0.38431,0.35882,0.52941
79,0.632,0.1564,0.3998,0.37451,0.37451,0.53922
80,0.64,0.15152000000000002,0.39785,0.35882,0.3902,0.5352899999999999
81,0.648,0.14858,0.39589,0.32941,0.3902,0.56471
82,0.6559999999999999,0.14467,0.39394,0.3098,0.3902,0.5705899999999999
83,0.664,0.14272,0.39100999999999997,0.3,0.3902,0.58039
84,0.672,0.14076,0.38806999999999997,0.30391999999999997,0.3902,0.5745100000000001
85,0.68,0.13978,0.38416,0.23333,0.44902,0.61961
86,0.688,0.13978,0.38025,0.1549,0.5451,0.6451
87,0.696,0.14076,0.37928,0.14902,0.61961,0.5745100000000001
88,0.7040000000000001,0.14174,0.37928,0.6902,0.22353,0.3
89,0.7120000000000001,0.14467,0.38319000000000003,1.1059,-0.30784,0.10392
90,0.72,0.14662999999999998,0.39394,1.2627,-0.5019600000000001,0.06274500000000001
91,0.728,0.14956,0.40665,0.9411799999999999,-0.42353,0.32941
92,0.736,0.15249000000000001,0.42423999999999995,0.7215699999999999,-0.056863,0.40392
93,0.7440000000000001,0.15542999999999998,0.44673,0.4451,0.22353,0.5352899999999999
94,0.752,0.15836,0.47312,0.29412,0.37059000000000003,0.5902
95,0.76,0.16227,0.49951,0.22353,0.42549,0.6352899999999999
96,0.768,0.16618,0.52493,0.2098,0.43922,0.6352899999999999
97,0.7759999999999999,0.17204,0.55718,0.19412000000000001,0.44902,0.6451
98,0.784,0.17693,0.5738,0.2098,0.44902,0.62941
99,0.792,0.1828,0.5865100000000001,0.20392000000000002,0.44902,0.64118
100,0.8,0.18866,0.6002,0.21961,0.4451,0.62549
101,0.8079999999999999,0.1955,0.60411,0.22941,0.44902,0.61961
102,0.816,0.20332,0.60606,0.23333,0.4549,0.62549
103,0.8240000000000001,0.20919000000000001,0.6070399999999999,0.23922,0.4451,0.6098
104,0.8320000000000001,0.21603000000000003,0.6050800000000001,0.23333,0.43922,0.61569
105,0.84,0.22286999999999998,0.60215,0.2549,0.43528999999999995,0.6
106,0.848,0.22874,0.59824,0.24902,0.42941,0.6098
107,0.856,0.23558,0.59238,0.25882,0.41961000000000004,0.59608
108,0.8640000000000001,0.24145,0.58162,0.25882,0.4098,0.6
109,0.872,0.24829,0.5738,0.26863000000000004,0.40392,0.5902
110,0.88,0.25415,0.565,0.26863000000000004,0.39411999999999997,0.6
111,0.888,0.25904,0.5483899999999999,0.27843,0.3902,0.58431
112,0.8959999999999999,0.26491,0.53568,0.27843,0.38039,0.59608
113,0.904,0.26882,0.52199,0.30391999999999997,0.37059000000000003,0.5745100000000001
114,0.912,0.27273000000000003,0.51026,0.3098,0.36471,0.5705899999999999
115,0.92,0.27566,0.50049,0.33921999999999997,0.3549,0.5549
116,0.9279999999999999,0.27957,0.49071000000000004,0.34902,0.34902,0.55098
117,0.9359999999999999,0.2825,0.48191999999999996,0.37451,0.35882,0.52941
118,0.9440000000000001,0.28543,0.47213999999999995,0.38039,0.36471,0.52941
119,0.9520000000000001,0.28739000000000003,0.46237,0.40392,0.38039,0.50588
120,0.96,0.28935,0.45258999999999994,0.41568999999999995,0.3902,0.5098
121,0.968,0.29031999999999997,0.44378999999999996,0.42549,0.4098,0.4902
122,0.976,0.2913,0.43695,0.41961000000000004,0.42941,0.49412
123,0.9840000000000001,0.29031999999999997,0.43109,0.42941,0.43922,0.48431
124,0.992,0.29031999999999997,0.42717,0.43528999999999995,0.4549,0.4902
125,1.0,0.28836999999999996,0.42522,0.42941,0.47058999999999995,0.48039
126,1.008,0.28641,0.42326,0.43922,0.48039,0.47451000000000004
127,1.016,0.2825,0.42131,0.43528999999999995,0.49412,0.48039
128,1.024,0.27859,0.41935,0.43922,0.5,0.48431
129,1.032,0.27273000000000003,0.41838000000000003,0.41961000000000004,0.50588,0.49412
130,1.04,0.26686,0.41838000000000003,0.4098,0.4902,0.4902
131,1.048,0.261,0.42033000000000004,0.4,0.48039,0.50588
132,1.056,0.25513,0.42228999999999994,0.3902,0.48039,0.5098
133,1.064,0.24927,0.42326,0.4098,0.48039,0.5
134,1.072,0.24438000000000001,0.42228999999999994,0.4451,0.47451000000000004,0.48431
135,1.08,0.23754,0.42033000000000004,0.4451,0.48039,0.4902
136,1.088,0.23069,0.41838000000000003,0.46078,0.43922,0.48039
137,1.0959999999999999,0.22385,0.41641999999999996,0.4549,0.40392,0.48039
138,1.104,0.21603000000000003,0.41447,0.51569,0.38039,0.46078
139,1.112,0.20820999999999998,0.41348999999999997,0.50588,0.3549,0.46078
140,1.12,0.20137,0.41153,0.46078,0.3451,0.48039
141,1.128,0.19453,0.4086,0.40392,0.34902,0.5098
142,1.136,0.18767999999999999,0.40665,0.4,0.37059000000000003,0.51961
143,1.1440000000000001,0.1828,0.40371,0.38431,0.38431,0.52941
144,1.1520000000000001,0.17693,0.3998,0.35882,0.3902,0.5451
145,1.16,0.17302,0.39394,0.32353000000000004,0.3902,0.5705899999999999
146,1.168,0.16910999999999998,0.39003000000000004,0.31961,0.3902,0.5705899999999999
147,1.176,0.16618,0.38611999999999996,0.3098,0.3902,0.5745100000000001
148,1.1840000000000002,0.16325,0.38514,0.29412,0.40392,0.58039
149,1.192,0.16129000000000002,0.38806999999999997,0.20392000000000002,0.4902,0.62941
150,1.2,0.15934,0.39687,0.15882000000000002,0.5745100000000001,0.6451
151,1.208,0.15934,0.40762,0.3902,0.61961,0.48039
152,1.216,0.15836,0.42228999999999994,0.87059,0.0078431,0.2
153,1.224,0.15934,0.44282,1.2667,-0.47843,0.052940999999999995
154,1.232,0.15934,0.47996000000000005,1.1471,-0.5019600000000001,0.2
155,1.24,0.16227,0.50538,0.8607799999999999,-0.28824,0.3549
156,1.248,0.16422,0.53177,0.61569,0.06274500000000001,0.44902
157,1.256,0.16813,0.56598,0.3902,0.28431,0.55098
158,1.264,0.17204,0.58358,0.26863000000000004,0.39411999999999997,0.60588
159,1.272,0.17693,0.59824,0.22941,0.42941,0.62549
160,1.28,0.1828,0.6089899999999999,0.2098,0.43528999999999995,0.6352899999999999
161,1.288,0.18866,0.6158399999999999,0.21373000000000003,0.43922,0.62549
162,1.296,0.19453,0.6187699999999999,0.2098,0.43922,0.6352899999999999
163,1.304,0.20039,0.61779,0.21961,0.43922,0.62549
164,1.3119999999999998,0.20626,0.6158399999999999,0.21373000000000003,0.43528999999999995,0.62941
165,1.32,0.21114000000000002,0.61095,0.23333,0.43528999999999995,0.61569
166,1.328,0.21603000000000003,0.6050800000000001,0.22941,0.43528999999999995,0.62549
167,1.3359999999999999,0.2219,0.59824,0.23922,0.42941,0.6098
168,1.344,0.22776,0.59042,0.23333,0.42941,0.61569
169,1.3519999999999999,0.2346,0.58358,0.2549,0.42549,0.60588
170,1.36,0.24047,0.57576,0.24902,0.41961000000000004,0.60588
171,1.368,0.24633000000000002,0.56794,0.26471,0.4098,0.5902
172,1.376,0.2522,0.55914,0.2549,0.4,0.6
173,1.3840000000000001,0.25709,0.5474100000000001,0.26863000000000004,0.39411999999999997,0.58431
174,1.392,0.26197,0.5347,0.27451,0.3902,0.59608
175,1.4,0.26588,0.52199,0.26863000000000004,0.38039,0.58431
176,1.4080000000000001,0.27076999999999996,0.51026,0.28431,0.37451,0.5902
177,1.416,0.2737,0.49853000000000003,0.3098,0.36471,0.5705899999999999
178,1.4240000000000002,0.27760999999999997,0.48778,0.32353000000000004,0.3549,0.5607800000000001
179,1.432,0.28055,0.47801000000000005,0.33921999999999997,0.34902,0.55098
180,1.44,0.28348,0.46823000000000004,0.34902,0.34902,0.5451
181,1.4480000000000002,0.28641,0.45846000000000003,0.37451,0.35882,0.52549
182,1.456,0.28836999999999996,0.44868,0.4,0.36471,0.51569
183,1.464,0.28935,0.43988,0.40392,0.38039,0.50588
184,1.472,0.29031999999999997,0.43401999999999996,0.41961000000000004,0.39411999999999997,0.5
185,1.48,0.29031999999999997,0.43011000000000005,0.41961000000000004,0.4098,0.50588
186,1.4880000000000002,0.29031999999999997,0.42717,0.42941,0.42941,0.48431
187,1.496,0.28935,0.42423999999999995,0.42549,0.4451,0.49412
188,1.504,0.28739000000000003,0.42423999999999995,0.43922,0.46078,0.48039
189,1.5119999999999998,0.28446,0.42522,0.42941,0.47058999999999995,0.4902
190,1.52,0.28152,0.4262,0.43922,0.48039,0.48039
191,1.528,0.27859,0.4262,0.42549,0.4902,0.48431
192,1.536,0.27468000000000004,0.42717,0.42941,0.49412,0.48039
193,1.544,0.27076999999999996,0.4262,0.4098,0.48431,0.5
194,1.5519999999999998,0.26686,0.42522,0.40392,0.48039,0.5
195,1.56,0.261,0.42326,0.38431,0.47451000000000004,0.51961
196,1.568,0.25611,0.41935,0.39411999999999997,0.47058999999999995,0.5098
197,1.5759999999999998,0.24927,0.41544,0.4098,0.47058999999999995,0.50588
198,1.584,0.24241999999999997,0.41153,0.4451,0.46471,0.48431
199,1.5919999999999999,0.2346,0.4086,0.44902,0.47058999999999995,0.48039
200,1.6,0.22776,0.40567,0.4451,0.42549,0.4902
201,1.608,0.21994,0.40371,0.48039,0.3902,0.48039
202,1.6159999999999999,0.2131,0.40176,0.5098,0.36471,0.46078
203,1.624,0.20626,0.3998,0.48431,0.3451,0.4549
204,1.632,0.20039,0.39785,0.43528999999999995,0.33921999999999997,0.49412
205,1.64,0.1955,0.39687,0.39411999999999997,0.3451,0.51961
206,1.6480000000000001,0.19062,0.39492,0.37451,0.35882,0.52941
207,1.656,0.18573,0.39198,0.38431,0.37451,0.52549
208,1.6640000000000001,0.18182,0.39003000000000004,0.33529000000000003,0.38039,0.5549
209,1.672,0.17790999999999998,0.38806999999999997,0.31961,0.37451,0.5705899999999999
210,1.68,0.174,0.38611999999999996,0.30391999999999997,0.38431,0.58039
211,1.6880000000000002,0.17107,0.38611999999999996,0.3098,0.38431,0.5745100000000001
212,1.696,0.16813,0.38905,0.25882,0.40392,0.59608
213,1.704,0.16618,0.39492,0.17843,0.5,0.64118
214,1.712,0.1652,0.40665,0.13922,0.5902,0.6549
215,1.72,0.1652,0.42228999999999994,0.50588,0.41568999999999995,0.4098
216,1.7280000000000002,0.1652,0.44378999999999996,0.93137,-0.10196000000000001,0.17451
217,1.736,0.16618,0.46823000000000004,1.2725,-0.5019600000000001,0.068627
218,1.744,0.16813,0.49365,1.051,-0.5019600000000001,0.26863000000000004
219,1.7519999999999998,0.17009000000000002,0.5210199999999999,0.8156899999999999,-0.21765,0.37451
220,1.76,0.17302,0.54545,0.53922,0.11961,0.49412
221,1.768,0.17595,0.56696,0.33921999999999997,0.3098,0.5745100000000001
222,1.776,0.17986,0.5845600000000001,0.23922,0.39411999999999997,0.62549
223,1.784,0.18377000000000002,0.59824,0.22353,0.42549,0.62941
224,1.7919999999999998,0.18866,0.60802,0.2,0.43528999999999995,0.64118
225,1.8,0.19355,0.6129,0.2098,0.43922,0.62941
226,1.808,0.19844,0.6158399999999999,0.2,0.43528999999999995,0.64118
227,1.8159999999999998,0.20528000000000002,0.6158399999999999,0.2098,0.43528999999999995,0.62941
228,1.824,0.21211999999999998,0.6129,0.21373000000000003,0.43528999999999995,0.62549
229,1.8319999999999999,0.21994,0.6089899999999999,0.2098,0.42941,0.62941
230,1.84,0.22776,0.6050800000000001,0.23333,0.42941,0.61961
231,1.848,0.2346,0.6002,0.23333,0.42941,0.6098
232,1.8559999999999999,0.24241999999999997,0.59335,0.2451,0.42941,0.60588
233,1.864,0.24927,0.58553,0.23333,0.41961000000000004,0.61569
234,1.8719999999999999,0.25611,0.5767399999999999,0.2549,0.4098,0.6
235,1.88,0.26295,0.56696,0.2549,0.4,0.60588
236,1.8880000000000001,0.27076999999999996,0.55523,0.26863000000000004,0.39411999999999997,0.59608
237,1.896,0.27859,0.5435,0.26471,0.3902,0.5902
238,1.9040000000000001,0.28641,0.53079,0.28431,0.38431,0.58039
239,1.912,0.29325999999999997,0.5171100000000001,0.27843,0.38039,0.58431
240,1.92,0.3001,0.50342,0.30391999999999997,0.37059000000000003,0.5745100000000001
241,1.9280000000000002,0.30694,0.48973999999999995,0.30391999999999997,0.36471,0.5745100000000001
242,1.936,0.31281,0.47605,0.32941,0.34902,0.5549
243,1.944,0.31769000000000003,0.46334,0.3451,0.3451,0.5549
244,1.952,0.32356,0.45258999999999994,0.37451,0.34902,0.52941
245,1.96,0.32649,0.44183999999999996,0.38431,0.35882,0.52941
246,1.9680000000000002,0.3304,0.43304,0.4,0.36471,0.5098
247,1.976,0.33333,0.42717,0.4,0.38431,0.50588
248,1.984,0.33529000000000003,0.42326,0.41961000000000004,0.4,0.4902
249,1.992,0.33626999999999996,0.42033000000000004,0.42549,0.41568999999999995,0.5
250,2.0,0.33724,0.41935,0.41961000000000004,0.42941,0.48431
251,2.008,0.33724,0.4174,0.42941,0.4451,0.49412
252,2.016,0.33626999999999996,0.41641999999999996,0.42549,0.46078,0.48039
253,2.024,0.33529000000000003,0.41544,0.4451,0.47451000000000004,0.48039
254,2.032,0.33333,0.41447,0.42549,0.48431,0.4902
255,2.04,0.3304,0.41251000000000004,0.43528999999999995,0.5,0.48039
256,2.048,0.32649,0.41153,0.41961000000000004,0.5,0.49412
257,2.056,0.3216,0.41153,0.40392,0.49412,0.4902
258,2.064,0.31672,0.41056000000000004,0.3902,0.48039,0.5098
259,2.072,0.31085,0.4086,0.4,0.47451000000000004,0.50588
260,2.08,0.30401,0.40665,0.38431,0.47058999999999995,0.51961
261,2.088,0.29717,0.40469,0.41961000000000004,0.47058999999999995,0.50588
262,2.096,0.29031999999999997,0.40274,0.43528999999999995,0.47058999999999995,0.5
263,2.104,0.28446,0.40078,0.4451,0.47058999999999995,0.49412
264,2.112,0.27859,0.39883,0.43922,0.42549,0.5
265,2.12,0.2737,0.39687,0.4902,0.39411999999999997,0.47058999999999995
266,2.128,0.26882,0.39492,0.5098,0.36471,0.46471
267,2.136,0.26393,0.39296,0.49412,0.34902,0.46078
268,2.144,0.25904,0.39003000000000004,0.42941,0.33921999999999997,0.50588
269,2.1519999999999997,0.25415,0.38806999999999997,0.4,0.3451,0.51569
270,2.16,0.24927,0.38514,0.37451,0.36471,0.5352899999999999
271,2.168,0.24633000000000002,0.38123,0.37451,0.3902,0.52941
272,2.176,0.2434,0.37928,0.32941,0.3902,0.56471
273,2.184,0.24145,0.37634,0.31373,0.3902,0.56471
274,2.1919999999999997,0.24047,0.37537,0.3,0.3902,0.58431
275,2.2,0.24145,0.37634,0.30391999999999997,0.3902,0.58039
276,2.208,0.24241999999999997,0.38025,0.2451,0.42549,0.60588
277,2.2159999999999997,0.24536,0.38905,0.16471,0.51961,0.64118
278,2.224,0.24829,0.40371,0.14902,0.6098,0.60588
279,2.2319999999999998,0.25513,0.42228999999999994,0.61569,0.3549,0.34902
280,2.24,0.261,0.44477,1.0863,-0.17255,0.11373
281,2.248,0.26979000000000003,0.47018999999999994,1.3373,-0.5019600000000001,0.043137
282,2.256,0.27859,0.4956,1.051,-0.42353,0.27451
283,2.2640000000000002,0.28836999999999996,0.5210199999999999,0.7803899999999999,-0.10588,0.38039
284,2.272,0.29814,0.5435,0.5098,0.17451,0.49412
285,2.28,0.3089,0.56305,0.31961,0.33921999999999997,0.58039
286,2.2880000000000003,0.31965,0.5786899999999999,0.23922,0.4098,0.61961
287,2.296,0.33626999999999996,0.5884699999999999,0.2098,0.43528999999999995,0.62941
288,2.3040000000000003,0.35191,0.59433,0.2098,0.43922,0.62549
289,2.312,0.37146,0.59922,0.2,0.4451,0.6352899999999999
290,2.32,0.39100999999999997,0.60117,0.2098,0.44902,0.62549
291,2.3280000000000003,0.41153,0.60117,0.2098,0.4451,0.62549
292,2.336,0.43109,0.59824,0.22941,0.43922,0.6098
293,2.344,0.45161,0.59433,0.22353,0.43922,0.61569
294,2.352,0.47213999999999995,0.5884699999999999,0.23922,0.43922,0.60588
295,2.36,0.49658,0.58065,0.23922,0.43922,0.6098
296,2.3680000000000003,0.5210199999999999,0.5728300000000001,0.2549,0.43528999999999995,0.6
297,2.376,0.5483899999999999,0.56403,0.2549,0.42941,0.60588
298,2.384,0.57576,0.5532699999999999,0.27451,0.41568999999999995,0.58431
299,2.392,0.6050800000000001,0.5435,0.26863000000000004,0.4098,0.59608
300,2.4,0.63539,0.53275,0.2902,0.4,0.5745100000000001
301,2.408,0.66569,0.52004,0.28431,0.3902,0.58431
302,2.416,0.69599,0.5073300000000001,0.3,0.3902,0.5705899999999999
303,2.424,0.72336,0.4956,0.30391999999999997,0.38431,0.56471
304,2.432,0.75073,0.48289,0.31961,0.37059000000000003,0.5705899999999999
305,2.44,0.77517,0.47018999999999994,0.32353000000000004,0.36471,0.5549
306,2.448,0.79961,0.45846000000000003,0.34902,0.34902,0.53922
307,2.456,0.8230700000000001,0.4477,0.37059000000000003,0.34902,0.5352899999999999
308,2.464,0.8465299999999999,0.43793000000000004,0.38431,0.34902,0.51961
309,2.472,0.8699899999999999,0.42913,0.4098,0.35882,0.50588
310,2.48,0.89345,0.42228999999999994,0.41961000000000004,0.36471,0.5
311,2.488,0.9129999999999999,0.4174,0.43528999999999995,0.38431,0.48431
312,2.496,0.93255,0.41348999999999997,0.42941,0.4,0.4902
313,2.504,0.94819,0.41251000000000004,0.4451,0.41568999999999995,0.48039
314,2.512,0.9648100000000001,0.41056000000000004,0.4451,0.42549,0.48039
315,2.52,0.97849,0.40958,0.4549,0.43922,0.47058999999999995
316,2.528,0.99316,0.4086,0.4451,0.4549,0.48039
317,2.536,0.9960899999999999,0.40665,0.46078,0.46471,0.47058999999999995
318,2.544,1.0,0.40567,0.44902,0.48039,0.47451000000000004
319,2.552,1.0,0.40469,0.4549,0.48431,0.46471
320,2.56,1.0,0.40371,0.43528999999999995,0.4902,0.48431
321,2.568,1.0,0.40274,0.42941,0.4902,0.48039
322,2.576,1.0,0.40176,0.4098,0.48039,0.5
323,2.5839999999999996,1.0,0.3998,0.41568999999999995,0.48039,0.5
324,2.592,1.0,0.39785,0.4,0.47451000000000004,0.5098
325,2.6,1.0,0.39687,0.43922,0.47058999999999995,0.48431
326,2.608,1.0,0.39492,0.4549,0.48039,0.48039
327,2.616,1.0,0.39198,0.47058999999999995,0.47451000000000004,0.47451000000000004
328,2.6239999999999997,1.0,0.39100999999999997,0.47058999999999995,0.43528999999999995,0.48039
329,2.6319999999999997,1.0,0.38905,0.5098,0.39411999999999997,0.46078
330,2.64,1.0,0.3871,0.5352899999999999,0.37451,0.44902
331,2.648,1.0,0.38514,0.5098,0.3549,0.4549
332,2.656,1.0,0.38319000000000003,0.4451,0.35882,0.4902
333,2.6639999999999997,1.0,0.38025,0.40392,0.36471,0.5098
334,2.6719999999999997,1.0,0.37732,0.39411999999999997,0.3902,0.51961
335,2.68,1.0,0.37340999999999996,0.38431,0.39411999999999997,0.52941
336,2.688,1.0,0.37048000000000003,0.34902,0.40392,0.55098
337,2.696,1.0,0.36755,0.31373,0.4,0.5705899999999999
338,2.7039999999999997,1.0,0.36851999999999996,0.3098,0.40392,0.56471
339,2.7119999999999997,1.0,0.37340999999999996,0.3,0.40392,0.5745100000000001
340,2.72,1.0,0.3783,0.2451,0.4451,0.6
341,2.728,1.0,0.38806999999999997,0.13922,0.5352899999999999,0.6549
342,2.736,1.0,0.40371,0.13333,0.60588,0.59608
343,2.7439999999999998,1.0,0.42423999999999995,0.66078,0.29412,0.33529000000000003
344,2.752,1.0,0.4477,1.1059,-0.20784,0.10392
345,2.76,1.0,0.4741,1.3078,-0.5019600000000001,0.043137
346,2.7680000000000002,1.0,0.50147,1.0216,-0.40196,0.27451
347,2.7760000000000002,1.0,0.52786,0.77059,-0.092157,0.38431
348,2.784,1.0,0.5523,0.50588,0.17843,0.49412
349,2.792,1.0,0.56989,0.30391999999999997,0.32941,0.5902
350,2.8,1.0,0.5826,0.22941,0.40392,0.61961
351,2.8080000000000003,1.0,0.59433,0.19412000000000001,0.42549,0.6451
352,2.8160000000000003,1.0,0.60411,0.20392000000000002,0.43528999999999995,0.62941
353,2.824,1.0,0.60997,0.18824000000000002,0.43922,0.64118
354,2.832,1.0,0.61193,0.2,0.43922,0.62941
355,2.84,1.0,0.61193,0.2098,0.43922,0.64118
356,2.8480000000000003,1.0,0.6089899999999999,0.2,0.43528999999999995,0.62941
357,2.8560000000000003,1.0,0.6050800000000001,0.2098,0.43922,0.62941
358,2.864,1.0,0.60117,0.21961,0.43528999999999995,0.61961
359,2.872,1.0,0.59531,0.23333,0.43528999999999995,0.61569
360,2.88,1.0,0.5884699999999999,0.22941,0.42941,0.62549
361,2.888,1.0,0.58162,0.2451,0.42941,0.60588
362,2.8960000000000004,1.0,0.5747800000000001,0.23922,0.4098,0.61569
363,2.904,1.0,0.56696,0.2549,0.4,0.6
364,2.912,1.0,0.55718,0.24902,0.3902,0.60588
365,2.92,1.0,0.54545,0.26471,0.3902,0.5902
366,2.928,1.0,0.53079,0.2549,0.38039,0.6
367,2.9360000000000004,1.0,0.5171100000000001,0.27451,0.37451,0.58431
368,2.944,1.0,0.50342,0.27451,0.36471,0.59608
369,2.952,1.0,0.49168999999999996,0.30391999999999997,0.3549,0.5745100000000001
370,2.96,1.0,0.48094,0.30391999999999997,0.33921999999999997,0.5745100000000001
371,2.968,1.0,0.47018999999999994,0.32941,0.33921999999999997,0.5549
372,2.9760000000000004,1.0,0.46138999999999997,0.33529000000000003,0.33921999999999997,0.5549
373,2.984,1.0,0.45357,0.36471,0.34902,0.5352899999999999
374,2.992,1.0,0.44868,0.37059000000000003,0.36471,0.5352899999999999
375,3.0,1.0,0.44378999999999996,0.3902,0.37451,0.51569
376,3.008,1.0,0.43988,0.38431,0.3902,0.52549
377,3.016,1.0,0.43695,0.4,0.39411999999999997,0.50588
378,3.0239999999999996,1.0,0.43401999999999996,0.4,0.41568999999999995,0.5098
379,3.032,1.0,0.43206000000000006,0.4098,0.42941,0.50588
380,3.04,1.0,0.43206000000000006,0.41568999999999995,0.4451,0.50588
381,3.048,1.0,0.43304,0.40392,0.44902,0.5
