,Time [s], RESP, PLETH, II, V, AVR
42,0.336,1.0,0.47898,0.81445,0.18824000000000002,0.044922000000000004
43,0.344,1.0,0.49267,0.8945299999999999,0.052940999999999995,0.005859399999999999
44,0.35200000000000004,1.0,0.5044,0.58398,0.17843,0.47461000000000003
45,0.36,1.0,0.51417,0.20117000000000002,0.39411999999999997,0.80469
46,0.368,1.0,0.52004,0.041016000000000004,0.55098,0.8652299999999999
47,0.376,1.0,0.5259,0.060547000000000004,0.66078,0.81445
48,0.384,1.0,0.53079,0.076172,0.7098,0.78906
49,0.392,1.0,0.53568,0.08984400000000001,0.73529,0.7793
50,0.4,1.0,0.54057,0.099609,0.7411800000000001,0.76953
51,0.408,1.0,0.54643,0.099609,0.7411800000000001,0.7753899999999999
52,0.41600000000000004,1.0,0.55132,0.11133,0.7411800000000001,0.76562
53,0.424,1.0,0.55523,0.10547000000000001,0.7411800000000001,0.76562
54,0.43200000000000005,1.0,0.55914,0.11133,0.7411800000000001,0.76953
55,0.44,1.0,0.56403,0.10547000000000001,0.73529,0.7753899999999999
56,0.44799999999999995,1.0,0.56598,0.11523,0.73529,0.75977
57,0.456,1.0,0.56696,0.11523,0.73529,0.76562
58,0.46399999999999997,1.0,0.56598,0.11133,0.73529,0.76953
59,0.47200000000000003,1.0,0.56305,0.11523,0.73529,0.76562
60,0.48,1.0,0.55914,0.12109,0.73137,0.7753899999999999
61,0.488,1.0,0.5523,0.11133,0.72549,0.76953
62,0.496,1.0,0.54545,0.11523,0.73137,0.7753899999999999
63,0.504,1.0,0.53666,0.10547000000000001,0.72549,0.7793
64,0.512,1.0,0.52688,0.11133,0.73137,0.7793
65,0.52,1.0,0.51808,0.11523,0.73137,0.7793
66,0.528,1.0,0.5073300000000001,0.11523,0.73137,0.7793
67,0.536,1.0,0.49756000000000006,0.11133,0.72549,0.7851600000000001
68,0.544,1.0,0.48778,0.10547000000000001,0.72549,0.78906
69,0.552,1.0,0.47898,0.11523,0.72549,0.78906
70,0.56,1.0,0.47213999999999995,0.12109,0.72549,0.79492
71,0.568,1.0,0.46725,0.13086,0.7215699999999999,0.78906
72,0.5760000000000001,1.0,0.46237,0.14453,0.7098,0.7851600000000001
73,0.584,1.0,0.4565,0.16016,0.7,0.7753899999999999
74,0.5920000000000001,1.0,0.45064,0.16992000000000002,0.6902,0.76562
75,0.6,1.0,0.44378999999999996,0.18945,0.6803899999999999,0.75
76,0.608,1.0,0.43596999999999997,0.20117000000000002,0.6705899999999999,0.74023
77,0.616,1.0,0.42815,0.21094000000000002,0.66471,0.7207
78,0.624,1.0,0.42033000000000004,0.21094000000000002,0.66078,0.70898
79,0.632,1.0,0.41348999999999997,0.21484,0.65098,0.70508
80,0.64,1.0,0.40762,0.20508,0.65098,0.69531
81,0.648,1.0,0.40274,0.21094000000000002,0.65098,0.68555
82,0.6559999999999999,1.0,0.39785,0.20117000000000002,0.6549,0.68555
83,0.664,1.0,0.39296,0.20117000000000002,0.66078,0.68555
84,0.672,1.0,0.39003000000000004,0.19530999999999998,0.66471,0.68555
85,0.68,1.0,0.38514,0.18555,0.6705899999999999,0.68945
86,0.688,1.0,0.38025,0.17969000000000002,0.67647,0.69531
87,0.696,1.0,0.37537,0.18555,0.6862699999999999,0.69531
88,0.7040000000000001,1.0,0.3695,0.17578,0.6862699999999999,0.70898
89,0.7120000000000001,1.0,0.36461,0.17969000000000002,0.6862699999999999,0.70508
90,0.72,1.0,0.35973,0.17578,0.6862699999999999,0.70898
91,0.728,1.0,0.35581999999999997,0.17969000000000002,0.6902,0.69922
92,0.736,1.0,0.35191,0.17578,0.6862699999999999,0.70508
93,0.7440000000000001,1.0,0.348,0.17969000000000002,0.6862699999999999,0.69531
94,0.752,1.0,0.34409,0.17578,0.6803899999999999,0.69531
95,0.76,1.0,0.34213000000000005,0.17969000000000002,0.6862699999999999,0.68945
96,0.768,1.0,0.34115,0.19530999999999998,0.6902,0.67969
97,0.7759999999999999,1.0,0.33724,0.20508,0.6902,0.66406
98,0.784,1.0,0.33236,0.2207,0.6902,0.6543
99,0.792,1.0,0.32747,0.23046999999999998,0.6902,0.64453
100,0.8,1.0,0.32258000000000003,0.24609,0.69608,0.63477
101,0.8079999999999999,1.0,0.31867,0.23438,0.69608,0.6543
102,0.816,1.0,0.31574,0.24023000000000003,0.6862699999999999,0.64062
103,0.8240000000000001,0.9882700000000001,0.31378,0.23438,0.6705899999999999,0.6543
104,0.8320000000000001,0.97556,0.31378,0.21484,0.66471,0.67969
105,0.84,0.95601,0.31769000000000003,0.19530999999999998,0.66471,0.70508
106,0.848,0.9364600000000001,0.32454,0.18945,0.66471,0.70898
107,0.856,0.9188700000000001,0.33529000000000003,0.17969000000000002,0.66471,0.70898
108,0.8640000000000001,0.9012700000000001,0.34702,0.17578,0.66471,0.70898
109,0.872,0.8836799999999999,0.35875,0.16992000000000002,0.66471,0.7207
110,0.88,0.86706,0.38416,0.16992000000000002,0.66078,0.7207
111,0.888,0.8484799999999999,0.40274,0.16992000000000002,0.66078,0.7246100000000001
112,0.8959999999999999,0.82991,0.42131,0.17578,0.66078,0.7207
113,0.904,0.8103600000000001,0.44868,0.17578,0.66078,0.7148399999999999
114,0.912,0.79081,0.46431999999999995,0.17578,0.66078,0.7148399999999999
115,0.92,0.77322,0.47898,0.16992000000000002,0.66078,0.7148399999999999
116,0.9279999999999999,0.75464,0.49168999999999996,0.13477,0.66471,0.73047
117,0.9359999999999999,0.73803,0.50342,0.11523,0.66078,0.70898
118,0.9440000000000001,0.72141,0.51417,0.25586,0.5902,0.56445
119,0.9520000000000001,0.70186,0.5229699999999999,0.49023,0.39411999999999997,0.32031
120,0.96,0.6823100000000001,0.53177,0.7851600000000001,0.12353,0.025391
121,0.968,0.65982,0.53959,0.8652299999999999,-0.015686000000000002,-0.019531
122,0.976,0.63734,0.5483899999999999,0.58008,0.12353,0.47461000000000003
123,0.9840000000000001,0.61193,0.55718,0.25,0.33529000000000003,0.79883
124,0.992,0.5865100000000001,0.56598,0.11523,0.5098,0.84375
125,1.0,0.56012,0.5728300000000001,0.12109,0.64118,0.80469
126,1.008,0.53275,0.5786899999999999,0.10547000000000001,0.69608,0.79883
127,1.016,0.50635,0.58358,0.10547000000000001,0.7215699999999999,0.79492
128,1.024,0.48094,0.5865100000000001,0.10547000000000001,0.73137,0.79492
129,1.032,0.45552,0.5884699999999999,0.10547000000000001,0.73529,0.79492
130,1.04,0.43011000000000005,0.59042,0.10547000000000001,0.73529,0.78906
131,1.048,0.40078,0.58944,0.10547000000000001,0.73529,0.78906
132,1.056,0.37243000000000004,0.58749,0.10547000000000001,0.73529,0.7851600000000001
133,1.064,0.34018000000000004,0.58553,0.11523,0.73529,0.7793
134,1.072,0.30791999999999997,0.58162,0.12109,0.73529,0.7793
135,1.08,0.27859,0.5767399999999999,0.12109,0.73529,0.7793
136,1.088,0.24927,0.57185,0.11523,0.73529,0.7851600000000001
137,1.0959999999999999,0.2219,0.56696,0.125,0.73529,0.7793
138,1.104,0.19453,0.56012,0.12109,0.73529,0.7851600000000001
139,1.112,0.16422,0.55425,0.12109,0.73529,0.7851600000000001
140,1.12,0.13392,0.54643,0.11133,0.73529,0.79492
141,1.128,0.10166,0.53861,0.11523,0.73137,0.78906
142,1.136,0.068426,0.53079,0.10547000000000001,0.73529,0.79883
143,1.1440000000000001,0.035191,0.5229699999999999,0.11133,0.73529,0.79492
144,1.1520000000000001,0.001955,0.51613,0.11523,0.73529,0.79883
145,1.16,0.00097752,0.51026,0.11133,0.73137,0.79883
146,1.168,0.0,0.50244,0.11523,0.73137,0.81055
147,1.176,0.0,0.49462,0.10547000000000001,0.73137,0.81445
148,1.1840000000000002,0.0,0.48583000000000004,0.11133,0.72549,0.81055
149,1.192,0.0,0.47801000000000005,0.12109,0.72549,0.81055
150,1.2,0.0,0.47018999999999994,0.13477,0.7156899999999999,0.80469
151,1.208,0.0,0.46334,0.14453,0.7098,0.79883
152,1.216,0.0,0.45552,0.16016,0.69608,0.7851600000000001
153,1.224,0.0,0.4477,0.17578,0.6902,0.7753899999999999
154,1.232,0.0,0.44086000000000003,0.17969000000000002,0.6705899999999999,0.75977
155,1.24,0.0,0.43304,0.19530999999999998,0.66078,0.7441399999999999
156,1.248,0.0,0.4262,0.20117000000000002,0.6549,0.73047
157,1.256,0.0,0.42033000000000004,0.20117000000000002,0.6451,0.7148399999999999
158,1.264,0.0,0.4174,0.20117000000000002,0.64118,0.69922
159,1.272,0.0,0.4262,0.19530999999999998,0.6352899999999999,0.68945
160,1.28,0.0,0.43988,0.20117000000000002,0.64118,0.68555
161,1.288,0.0,0.44575,0.18945,0.64118,0.67969
162,1.296,0.0,0.44575,0.19530999999999998,0.6451,0.67969
163,1.304,0.0,0.44282,0.18945,0.65098,0.67969
164,1.3119999999999998,0.0,0.43891,0.20117000000000002,0.66078,0.67969
165,1.32,0.0,0.43401999999999996,0.18945,0.66078,0.68555
166,1.328,0.0,0.42815,0.20117000000000002,0.66078,0.67969
167,1.3359999999999999,0.0,0.42423999999999995,0.18945,0.66471,0.68555
168,1.344,0.0,0.41935,0.18945,0.66471,0.68555
169,1.3519999999999999,0.0,0.41447,0.18945,0.6705899999999999,0.68945
170,1.36,0.0,0.41153,0.18945,0.6705899999999999,0.68555
171,1.368,0.0,0.4086,0.17969000000000002,0.6705899999999999,0.68555
172,1.376,0.0,0.40469,0.18945,0.6705899999999999,0.68555
173,1.3840000000000001,0.0,0.40078,0.20508,0.6803899999999999,0.67578
174,1.392,0.0,0.39785,0.21484,0.6862699999999999,0.66406
175,1.4,0.0,0.39296,0.22461,0.6902,0.6503899999999999
176,1.4080000000000001,0.0,0.38905,0.23046999999999998,0.6902,0.64453
177,1.416,0.0,0.38416,0.24023000000000003,0.6902,0.64062
178,1.4240000000000002,0.0,0.38123,0.23046999999999998,0.6902,0.64453
179,1.432,0.0,0.37928,0.24023000000000003,0.6862699999999999,0.64062
180,1.44,0.0,0.37928,0.23046999999999998,0.66471,0.6503899999999999
181,1.4480000000000002,0.0,0.38123,0.21484,0.6549,0.66992
182,1.456,0.0,0.3871,0.19530999999999998,0.6549,0.69531
183,1.464,0.0,0.39589,0.18945,0.66078,0.69922
184,1.472,0.0,0.40665,0.18555,0.6549,0.70508
185,1.48,0.0,0.42033000000000004,0.17969000000000002,0.65098,0.70508
186,1.4880000000000002,0.0,0.43596999999999997,0.17578,0.65098,0.70898
187,1.496,0.0,0.45161,0.17578,0.65098,0.7148399999999999
188,1.504,0.0,0.46823000000000004,0.17578,0.6549,0.70898
189,1.5119999999999998,0.0,0.48485,0.17578,0.6451,0.70898
190,1.52,0.0,0.50147,0.17578,0.6451,0.70898
191,1.528,0.0,0.51808,0.17969000000000002,0.6451,0.70898
192,1.536,0.0,0.5347,0.16992000000000002,0.6451,0.70898
193,1.544,0.0,0.5503399999999999,0.15039,0.65098,0.7246100000000001
194,1.5519999999999998,0.0,0.56305,0.13086,0.65098,0.69531
195,1.56,0.0,0.5747800000000001,0.24609,0.58431,0.56445
196,1.568,0.0,0.58749,0.47461000000000003,0.37059000000000003,0.30078
197,1.5759999999999998,0.0,0.6002,0.75977,0.084314,0.0
198,1.584,0.0,0.6129,0.84375,-0.06666699999999999,-0.05859400000000001
199,1.5919999999999999,0.0,0.62366,0.58008,0.084314,0.44531000000000004
200,1.6,0.0,0.63343,0.27539,0.3098,0.7851600000000001
201,1.608,0.0,0.64223,0.13086,0.4902,0.8300799999999999
202,1.6159999999999999,0.0,0.6480899999999999,0.13477,0.62549,0.79883
203,1.624,0.0,0.65298,0.11523,0.69608,0.79883
204,1.632,0.0,0.65787,0.11523,0.7215699999999999,0.78906
205,1.64,0.0,0.66178,0.10547000000000001,0.73137,0.79492
206,1.6480000000000001,0.0,0.66471,0.10547000000000001,0.73529,0.78906
207,1.656,0.0,0.66667,0.10547000000000001,0.73529,0.78906
208,1.6640000000000001,0.0,0.6696,0.10547000000000001,0.73529,0.7851600000000001
209,1.672,0.0,0.67155,0.11133,0.73529,0.78906
210,1.68,0.0,0.67351,0.11523,0.73529,0.7851600000000001
211,1.6880000000000002,0.0,0.6725300000000001,0.11133,0.73529,0.7851600000000001
212,1.696,0.0,0.6705800000000001,0.12109,0.73529,0.7793
213,1.704,0.0,0.66764,0.11523,0.73529,0.7793
214,1.712,0.0,0.66178,0.12109,0.73529,0.7793
215,1.72,0.0,0.65494,0.12109,0.73529,0.7793
216,1.7280000000000002,0.0,0.6461399999999999,0.125,0.7411800000000001,0.7793
217,1.736,0.0,0.63636,0.11523,0.73529,0.7793
218,1.744,0.0,0.62757,0.11523,0.73529,0.78906
219,1.7519999999999998,0.0,0.61975,0.11523,0.73529,0.78906
220,1.76,0.0,0.61193,0.11523,0.73529,0.78906
221,1.768,0.0,0.60411,0.11523,0.73529,0.79492
222,1.776,0.0,0.59531,0.11133,0.73529,0.79883
223,1.784,0.0,0.5865100000000001,0.11523,0.73529,0.79883
224,1.7919999999999998,0.0,0.5777100000000001,0.11133,0.73529,0.80469
225,1.8,0.0,0.56891,0.12109,0.73529,0.81055
226,1.808,0.0,0.55914,0.11523,0.73529,0.81055
227,1.8159999999999998,0.0,0.5503399999999999,0.13086,0.73137,0.81055
228,1.824,0.0,0.54252,0.14453,0.7215699999999999,0.79883
229,1.8319999999999999,0.0,0.5347,0.16016,0.7098,0.78906
230,1.84,0.0,0.52786,0.16992000000000002,0.7058800000000001,0.7753899999999999
231,1.848,0.0,0.5210199999999999,0.17969000000000002,0.6902,0.75977
232,1.8559999999999999,0.0,0.51515,0.18555,0.6803899999999999,0.7539100000000001
233,1.864,0.0,0.50831,0.19530999999999998,0.6705899999999999,0.73047
234,1.8719999999999999,0.0,0.50147,0.18945,0.66078,0.7207
235,1.88,0.0,0.49365,0.20117000000000002,0.65098,0.69531
236,1.8880000000000001,0.0,0.48583000000000004,0.20117000000000002,0.6451,0.68555
237,1.896,0.0,0.47898,0.20117000000000002,0.65098,0.67969
238,1.9040000000000001,0.0,0.47213999999999995,0.18945,0.65098,0.67578
239,1.912,0.0,0.46725,0.18945,0.6549,0.67969
240,1.92,0.0,0.46237,0.18555,0.6549,0.67969
241,1.9280000000000002,0.0,0.45846000000000003,0.18555,0.66078,0.67969
242,1.936,0.0,0.45552,0.17578,0.66471,0.68555
243,1.944,0.0,0.45161,0.17969000000000002,0.66471,0.68555
244,1.952,0.0,0.44868,0.18555,0.6705899999999999,0.68555
245,1.96,0.0,0.44575,0.17969000000000002,0.67647,0.68555
246,1.9680000000000002,0.0,0.44086000000000003,0.17969000000000002,0.67647,0.68555
247,1.976,0.0,0.43596999999999997,0.17969000000000002,0.6803899999999999,0.68555
248,1.984,0.0,0.43011000000000005,0.18555,0.6803899999999999,0.68555
249,1.992,0.0,0.42423999999999995,0.17578,0.6862699999999999,0.67969
250,2.0,0.0,0.4174,0.19530999999999998,0.69608,0.66992
251,2.008,0.0,0.41153,0.20117000000000002,0.7058800000000001,0.66992
252,2.016,0.0,0.40665,0.21484,0.7098,0.6543
253,2.024,0.0,0.40176,0.22461,0.7098,0.6503899999999999
254,2.032,0.0,0.39883,0.23438,0.7058800000000001,0.64062
255,2.04,0.0,0.39687,0.22461,0.7098,0.64453
256,2.048,0.0,0.39687,0.22461,0.7058800000000001,0.64062
257,2.056,0.0,0.39785,0.2207,0.6862699999999999,0.6543
258,2.064,0.0,0.40176,0.20508,0.6705899999999999,0.66992
259,2.072,0.0,0.40665,0.17578,0.6705899999999999,0.69531
260,2.08,0.0,0.41348999999999997,0.17578,0.67647,0.70508
261,2.088,0.0,0.42423999999999995,0.16992000000000002,0.6705899999999999,0.70898
262,2.096,0.0,0.43793000000000004,0.17578,0.6705899999999999,0.70898
263,2.104,0.0,0.45357,0.16016,0.66471,0.70898
264,2.112,0.0,0.47213999999999995,0.15625,0.66471,0.7207
265,2.12,0.0,0.49071000000000004,0.15039,0.66471,0.7207
266,2.128,0.0,0.5092899999999999,0.16016,0.66471,0.7148399999999999
267,2.136,0.0,0.52688,0.15625,0.66471,0.7207
268,2.144,0.0,0.54448,0.16016,0.66471,0.7148399999999999
269,2.1519999999999997,0.0,0.55816,0.15625,0.66471,0.7246100000000001
270,2.16,0.0,0.56989,0.14453,0.66471,0.7246100000000001
271,2.168,0.0,0.58162,0.11133,0.66471,0.7148399999999999
272,2.176,0.0,0.59433,0.19530999999999998,0.61961,0.5957
273,2.184,0.0,0.60606,0.41602,0.42549,0.34961
274,2.1919999999999997,0.0,0.61779,0.69531,0.14902,0.03125
275,2.2,0.0,0.62952,0.82031,-0.041176,-0.064453
276,2.208,0.0,0.64027,0.6191399999999999,0.07451,0.37109000000000003
277,2.2159999999999997,0.0,0.65103,0.29491999999999996,0.3,0.75977
278,2.224,0.0,0.66178,0.12109,0.47451000000000004,0.8300799999999999
279,2.2319999999999998,0.0,0.6705800000000001,0.13086,0.62549,0.80469
280,2.24,0.0,0.6784,0.11523,0.7,0.79492
281,2.248,0.0,0.6823100000000001,0.10547000000000001,0.73529,0.78906
282,2.256,0.0,0.68524,0.099609,0.75098,0.79492
283,2.2640000000000002,0.0,0.68719,0.095703,0.7549,0.79492
284,2.272,0.0,0.68817,0.08984400000000001,0.7549,0.79883
285,2.28,0.0,0.68719,0.099609,0.7549,0.78906
286,2.2880000000000003,0.0,0.68524,0.10547000000000001,0.75098,0.7851600000000001
287,2.296,0.0,0.68328,0.11133,0.7549,0.7793
288,2.3040000000000003,0.0,0.68035,0.10547000000000001,0.75098,0.78906
289,2.312,0.0,0.67742,0.11133,0.7549,0.7851600000000001
290,2.32,0.0,0.67351,0.11133,0.7549,0.7793
291,2.3280000000000003,0.0,0.6696,0.11523,0.75098,0.7851600000000001
292,2.336,0.0,0.66373,0.11133,0.7451,0.7793
293,2.344,0.0,0.65689,0.12109,0.75098,0.7793
294,2.352,0.0,0.65005,0.11133,0.75098,0.7851600000000001
295,2.36,0.0,0.64125,0.11133,0.75098,0.79492
296,2.3680000000000003,0.0,0.63245,0.10547000000000001,0.75098,0.79492
297,2.376,0.0,0.62366,0.11133,0.75098,0.79492
298,2.384,0.0,0.6148600000000001,0.10547000000000001,0.75098,0.78906
299,2.392,0.0,0.60606,0.10547000000000001,0.75098,0.79883
300,2.4,0.0,0.59726,0.099609,0.75098,0.81055
301,2.408,0.0,0.5884699999999999,0.095703,0.75098,0.82031
302,2.416,0.0,0.57967,0.10547000000000001,0.7549,0.82031
303,2.424,0.0,0.57087,0.11523,0.7549,0.8242200000000001
304,2.432,0.0,0.56207,0.13086,0.7451,0.82031
305,2.44,0.0,0.5523,0.13086,0.73529,0.81055
306,2.448,0.0,0.54448,0.14453,0.72549,0.80469
307,2.456,0.0,0.53763,0.15625,0.7098,0.78906
308,2.464,0.0,0.53079,0.17578,0.7,0.76953
309,2.472,0.0,0.52395,0.17578,0.6902,0.75977
310,2.48,0.0,0.51808,0.18945,0.6803899999999999,0.73438
311,2.488,0.0,0.51222,0.18945,0.66471,0.7148399999999999
312,2.496,0.0,0.5073300000000001,0.20117000000000002,0.6549,0.69922
313,2.504,0.0,0.50147,0.18945,0.65098,0.68555
314,2.512,0.0,0.49658,0.18945,0.6549,0.67969
315,2.52,0.0,0.49071000000000004,0.18555,0.6549,0.67578
316,2.528,0.0,0.48485,0.18945,0.66471,0.66992
317,2.536,0.0,0.47801000000000005,0.18555,0.66471,0.67578
318,2.544,0.0,0.47116,0.18945,0.66471,0.67578
319,2.552,0.0,0.4653,0.17969000000000002,0.66471,0.68555
320,2.56,0.0,0.46041000000000004,0.18555,0.6705899999999999,0.67969
321,2.568,0.0,0.45552,0.17969000000000002,0.6803899999999999,0.68555
322,2.576,0.0,0.45064,0.18555,0.6803899999999999,0.67969
323,2.5839999999999996,0.0,0.44673,0.17578,0.6862699999999999,0.68555
324,2.592,0.0,0.44282,0.17578,0.6803899999999999,0.68555
325,2.6,0.0,0.43891,0.17578,0.6862699999999999,0.67969
326,2.608,0.0,0.435,0.18555,0.6902,0.66992
327,2.616,0.0,0.43206000000000006,0.20508,0.7,0.6601600000000001
328,2.6239999999999997,0.0,0.42815,0.21484,0.7058800000000001,0.6503899999999999
329,2.6319999999999997,0.0,0.42522,0.22461,0.7098,0.63477
330,2.64,0.0,0.42131,0.23046999999999998,0.7098,0.63477
331,2.648,0.0,0.41838000000000003,0.23438,0.7098,0.6289100000000001
332,2.656,0.0,0.41641999999999996,0.22461,0.7058800000000001,0.63477
333,2.6639999999999997,0.0,0.41447,0.22461,0.6902,0.64453
334,2.6719999999999997,0.0,0.41348999999999997,0.20508,0.66471,0.6601600000000001
335,2.68,0.0,0.41348999999999997,0.19530999999999998,0.6705899999999999,0.67578
336,2.688,0.0,0.41641999999999996,0.16992000000000002,0.67647,0.69922
337,2.696,0.0,0.42228999999999994,0.17578,0.6705899999999999,0.70508
338,2.7039999999999997,0.0,0.43011000000000005,0.16016,0.6705899999999999,0.70508
339,2.7119999999999997,0.0,0.44282,0.16602,0.6705899999999999,0.69922
340,2.72,0.0,0.45846000000000003,0.16016,0.66471,0.70898
341,2.728,0.0,0.47507,0.16016,0.66471,0.70898
342,2.736,0.0,0.49365,0.16016,0.66471,0.70508
343,2.7439999999999998,0.0,0.5132,0.16602,0.66471,0.70508
344,2.752,0.0,0.52981,0.16016,0.66471,0.70898
345,2.76,0.0,0.54448,0.16992000000000002,0.66471,0.70898
346,2.7680000000000002,0.0,0.56109,0.15625,0.6705899999999999,0.70898
347,2.7760000000000002,0.0,0.5777100000000001,0.11523,0.66471,0.70508
348,2.784,0.0,0.59335,0.16992000000000002,0.6352899999999999,0.61523
349,2.792,0.0,0.6089899999999999,0.35938000000000003,0.47451000000000004,0.40039
350,2.8,0.0,0.62366,0.61523,0.20392000000000002,0.080078
351,2.8080000000000003,0.0,0.63636,0.80469,-0.031373000000000005,-0.070312
352,2.8160000000000003,0.0,0.64712,0.67969,-0.037255,0.26561999999999997
353,2.824,0.0,0.65591,0.34961,0.26863000000000004,0.70508
354,2.832,0.0,0.66471,0.125,0.46078,0.8242200000000001
355,2.84,0.0,0.67155,0.13086,0.61569,0.79492
356,2.8480000000000003,0.0,0.6764399999999999,0.125,0.7058800000000001,0.7793
357,2.8560000000000003,0.0,0.68133,0.11133,0.73529,0.7793
358,2.864,0.0,0.6862199999999999,0.11523,0.7549,0.7793
359,2.872,0.0,0.6911,0.099609,0.76078,0.7793
360,2.88,0.0,0.69599,0.099609,0.76078,0.78906
361,2.888,0.0,0.6999,0.099609,0.76078,0.78906
362,2.8960000000000004,0.0,0.70186,0.10547000000000001,0.76667,0.7793
363,2.904,0.0,0.70186,0.11133,0.76078,0.7793
364,2.912,0.0,0.6999,0.11523,0.76078,0.7793
365,2.92,0.0,0.69599,0.10547000000000001,0.76078,0.7793
366,2.928,0.0,0.69013,0.11523,0.76078,0.7793
367,2.9360000000000004,0.0,0.6842600000000001,0.12109,0.76667,0.7793
368,2.944,0.0,0.67742,0.11523,0.76078,0.7793
369,2.952,0.0,0.6705800000000001,0.11523,0.76078,0.7793
370,2.96,0.0,0.66471,0.11523,0.76078,0.7793
371,2.968,0.0,0.65689,0.11133,0.76078,0.7793
372,2.9760000000000004,0.0,0.6480899999999999,0.11133,0.76078,0.7851600000000001
373,2.984,0.0,0.63832,0.11523,0.76078,0.7793
374,2.992,0.0,0.62952,0.10547000000000001,0.76078,0.79492
375,3.0,0.0,0.6217,0.10547000000000001,0.76078,0.79492
376,3.008,0.0,0.61388,0.11523,0.76078,0.79883
377,3.016,0.0,0.6050800000000001,0.11133,0.76078,0.79883
378,3.0239999999999996,0.0,0.59726,0.10547000000000001,0.76078,0.81445
379,3.032,0.0,0.5884699999999999,0.12109,0.7549,0.80469
380,3.04,0.0,0.57967,0.11523,0.76078,0.82031
381,3.048,0.0,0.5728300000000001,0.13086,0.7451,0.80469
382,3.056,0.0,0.56696,0.15039,0.73529,0.79883
383,3.0639999999999996,0.0,0.56012,0.15625,0.72549,0.78906
384,3.072,0.0,0.5532699999999999,0.16602,0.7156899999999999,0.76953
385,3.08,0.0,0.54643,0.17578,0.7098,0.7539100000000001
386,3.088,0.0,0.53959,0.17578,0.6902,0.74023
387,3.096,0.0,0.53177,0.18555,0.6803899999999999,0.7207
388,3.1039999999999996,0.0,0.52493,0.18555,0.66471,0.69922
389,3.112,0.0,0.5190600000000001,0.18945,0.66471,0.68555
390,3.12,0.0,0.5132,0.17969000000000002,0.66471,0.68555
391,3.128,0.0,0.5073300000000001,0.18555,0.66471,0.67969
392,3.136,0.0,0.50244,0.18945,0.66471,0.67578
393,3.1439999999999997,0.0,0.49756000000000006,0.17969000000000002,0.67647,0.67969
394,3.1519999999999997,0.0,0.49267,0.18555,0.67647,0.67578
