,Time [s], RESP, PLETH, II, MCL, AVR
62,0.496,0.53666,0.71065,0.37059000000000003,0.6543,0.5996100000000001
63,0.504,0.53275,0.71848,0.36471,0.64453,0.60547
64,0.512,0.52884,0.72141,0.38039,0.67578,0.5996100000000001
65,0.52,0.52493,0.72141,0.41568999999999995,0.67969,0.58008
66,0.528,0.52199,0.71848,0.50588,0.6289100000000001,0.5058600000000001
67,0.536,0.51808,0.7126100000000001,0.67647,0.5957,0.34961
68,0.544,0.51515,0.7028300000000001,0.7411800000000001,0.61523,0.26561999999999997
69,0.552,0.5112399999999999,0.69795,0.5,0.48047,0.36523
70,0.56,0.50831,0.69306,0.21961,0.30078,0.55469
71,0.568,0.50538,0.68133,0.0039216,0.29491999999999996,0.76562
72,0.5760000000000001,0.50342,0.66667,-0.011765000000000001,0.37109000000000003,0.8300799999999999
73,0.584,0.50147,0.6480899999999999,0.098039,0.40039,0.79883
74,0.5920000000000001,0.49951,0.62854,0.2451,0.5253899999999999,0.70508
75,0.6,0.49756000000000006,0.60997,0.32353000000000004,0.6191399999999999,0.63477
76,0.608,0.4956,0.5914,0.35882,0.6601600000000001,0.61523
77,0.616,0.49365,0.56989,0.37451,0.68555,0.60938
78,0.624,0.49267,0.5483899999999999,0.38039,0.67969,0.60547
79,0.632,0.49168999999999996,0.5259,0.37059000000000003,0.68945,0.61523
80,0.64,0.48973999999999995,0.5044,0.38431,0.69531,0.5996100000000001
81,0.648,0.48876000000000003,0.48289,0.3902,0.69531,0.5957
82,0.6559999999999999,0.48778,0.46237,0.39411999999999997,0.69922,0.5957
83,0.664,0.4868,0.44282,0.4098,0.70508,0.5898399999999999
84,0.672,0.48583000000000004,0.42522,0.40392,0.69531,0.5898399999999999
85,0.68,0.48583000000000004,0.40958,0.4,0.69922,0.5898399999999999
86,0.688,0.48485,0.39589,0.39411999999999997,0.7148399999999999,0.5996100000000001
87,0.696,0.48386999999999997,0.38319000000000003,0.40392,0.7246100000000001,0.58398
88,0.7040000000000001,0.48289,0.37439,0.4098,0.7207,0.58398
89,0.7120000000000001,0.48289,0.36755,0.41568999999999995,0.7246100000000001,0.58398
90,0.72,0.48191999999999996,0.36168,0.41961000000000004,0.7207,0.57422
91,0.728,0.48094,0.35679,0.42941,0.7148399999999999,0.56445
92,0.736,0.47996000000000005,0.35288,0.43528999999999995,0.7207,0.56445
93,0.7440000000000001,0.47996000000000005,0.34995,0.4549,0.73047,0.55078
94,0.752,0.47996000000000005,0.348,0.46471,0.73047,0.53906
95,0.76,0.47996000000000005,0.348,0.5,0.75,0.51953
96,0.768,0.48094,0.34702,0.52549,0.7539100000000001,0.50977
97,0.7759999999999999,0.48191999999999996,0.34702,0.53922,0.75977,0.49023
98,0.784,0.48289,0.348,0.58039,0.7753899999999999,0.46484
99,0.792,0.48386999999999997,0.34897,0.6098,0.7753899999999999,0.43945
100,0.8,0.48583000000000004,0.34995,0.64118,0.7793,0.41602
101,0.8079999999999999,0.48583000000000004,0.35093,0.6549,0.7753899999999999,0.40039
102,0.816,0.4868,0.35093,0.6549,0.76953,0.40039
103,0.8240000000000001,0.48778,0.35191,0.6451,0.75,0.41016
104,0.8320000000000001,0.48876000000000003,0.35191,0.62549,0.73047,0.41991999999999996
105,0.84,0.48973999999999995,0.35191,0.5902,0.70508,0.43945
106,0.848,0.49071000000000004,0.35093,0.53922,0.68555,0.47461000000000003
107,0.856,0.49071000000000004,0.34995,0.4902,0.6601600000000001,0.51562
108,0.8640000000000001,0.49168999999999996,0.34897,0.4451,0.6601600000000001,0.55078
109,0.872,0.49071000000000004,0.34604,0.41961000000000004,0.64453,0.57031
110,0.88,0.49071000000000004,0.34409,0.40392,0.6289100000000001,0.58008
111,0.888,0.48876000000000003,0.34213000000000005,0.37451,0.6289100000000001,0.5996100000000001
112,0.8959999999999999,0.48778,0.3392,0.37059000000000003,0.6289100000000001,0.60547
113,0.904,0.4868,0.33821999999999997,0.36471,0.63477,0.60938
114,0.912,0.48485,0.33821999999999997,0.37059000000000003,0.6191399999999999,0.61523
115,0.92,0.48289,0.33821999999999997,0.37451,0.61523,0.60547
116,0.9279999999999999,0.47996000000000005,0.33724,0.35882,0.625,0.60938
117,0.9359999999999999,0.47703,0.33724,0.37059000000000003,0.63477,0.60547
118,0.9440000000000001,0.4741,0.33724,0.38431,0.625,0.5957
119,0.9520000000000001,0.47018999999999994,0.33724,0.3902,0.6289100000000001,0.5957
120,0.96,0.46725,0.33626999999999996,0.38039,0.6289100000000001,0.5996100000000001
121,0.968,0.46334,0.33431,0.37059000000000003,0.63477,0.5957
122,0.976,0.45943,0.33236,0.37059000000000003,0.6289100000000001,0.60547
123,0.9840000000000001,0.45552,0.32942,0.38431,0.63477,0.5898399999999999
124,0.992,0.45161,0.32649,0.38431,0.625,0.5898399999999999
125,1.0,0.4477,0.32454,0.37059000000000003,0.625,0.5957
126,1.008,0.44477,0.32258000000000003,0.36471,0.61523,0.5996100000000001
127,1.016,0.44086000000000003,0.31965,0.38039,0.625,0.5957
128,1.024,0.43793000000000004,0.31672,0.38431,0.6191399999999999,0.5957
129,1.032,0.43401999999999996,0.31281,0.37451,0.6191399999999999,0.5996100000000001
130,1.04,0.43109,0.30791999999999997,0.38039,0.625,0.5957
131,1.048,0.42815,0.30499,0.39411999999999997,0.64453,0.58398
132,1.056,0.4262,0.30303,0.40392,0.6601600000000001,0.58398
133,1.064,0.42423999999999995,0.30596,0.41568999999999995,0.67969,0.58008
134,1.072,0.42131,0.31476,0.42549,0.68555,0.57031
135,1.08,0.41935,0.3304,0.4451,0.67969,0.54492
136,1.088,0.41838000000000003,0.35288,0.44902,0.68555,0.53906
137,1.0959999999999999,0.41641999999999996,0.3783,0.4451,0.6543,0.54492
138,1.104,0.41447,0.40567,0.43528999999999995,0.61523,0.55078
139,1.112,0.41251000000000004,0.44183999999999996,0.42549,0.5957,0.56055
140,1.12,0.41056000000000004,0.48289,0.41961000000000004,0.56445,0.55469
141,1.128,0.4086,0.5259,0.4098,0.57031,0.57031
142,1.136,0.40665,0.56891,0.4,0.5996100000000001,0.58008
143,1.1440000000000001,0.40371,0.60997,0.39411999999999997,0.60938,0.58398
144,1.1520000000000001,0.40176,0.64712,0.38039,0.60938,0.5898399999999999
145,1.16,0.39883,0.68035,0.37059000000000003,0.60547,0.5996100000000001
146,1.168,0.39687,0.70772,0.37451,0.60547,0.5996100000000001
147,1.176,0.39394,0.73118,0.37059000000000003,0.60547,0.5996100000000001
148,1.1840000000000002,0.39003000000000004,0.74878,0.37059000000000003,0.5996100000000001,0.5996100000000001
149,1.192,0.3871,0.76246,0.37059000000000003,0.5957,0.60547
150,1.2,0.38319000000000003,0.77028,0.37059000000000003,0.5898399999999999,0.5996100000000001
151,1.208,0.38025,0.7741899999999999,0.35882,0.6191399999999999,0.60938
152,1.216,0.37732,0.77517,0.4,0.6543,0.5957
153,1.224,0.37439,0.7741899999999999,0.46471,0.6191399999999999,0.54492
154,1.232,0.37243000000000004,0.77028,0.6,0.57031,0.41991999999999996
155,1.24,0.36851999999999996,0.76442,0.73529,0.58398,0.29102
156,1.248,0.36559,0.75562,0.5902,0.51953,0.2793
157,1.256,0.36266,0.74585,0.32941,0.31445,0.46484
158,1.264,0.35875,0.73412,0.052940999999999995,0.25,0.69922
159,1.272,0.35581999999999997,0.72043,-0.027451,0.32031,0.8300799999999999
160,1.28,0.35191,0.7047899999999999,0.052940999999999995,0.34961,0.8398399999999999
161,1.288,0.34897,0.68719,0.20392000000000002,0.43945,0.74023
162,1.296,0.34604,0.6696,0.32941,0.56055,0.64453
163,1.304,0.34213000000000005,0.65103,0.36471,0.60547,0.61523
164,1.3119999999999998,0.3392,0.63148,0.37451,0.64062,0.60938
165,1.32,0.33626999999999996,0.61095,0.38431,0.6601600000000001,0.60547
166,1.328,0.33333,0.58944,0.38431,0.67578,0.5996100000000001
167,1.3359999999999999,0.3304,0.56891,0.3902,0.67969,0.60547
168,1.344,0.32845,0.5483899999999999,0.4,0.67578,0.5957
169,1.3519999999999999,0.32649,0.52884,0.3902,0.68945,0.60547
170,1.36,0.32454,0.51026,0.4,0.69922,0.5957
171,1.368,0.32258000000000003,0.49462,0.4098,0.69531,0.58398
172,1.376,0.32063,0.47996000000000005,0.4,0.70508,0.5957
173,1.3840000000000001,0.31867,0.46725,0.4098,0.70508,0.5898399999999999
174,1.392,0.31574,0.4565,0.4,0.70898,0.5898399999999999
175,1.4,0.31378,0.44868,0.40392,0.7246100000000001,0.58398
176,1.4080000000000001,0.31281,0.44183999999999996,0.41961000000000004,0.7246100000000001,0.57422
177,1.416,0.31085,0.43596999999999997,0.41961000000000004,0.73047,0.58008
178,1.4240000000000002,0.30987,0.43109,0.41961000000000004,0.7207,0.58008
179,1.432,0.3089,0.4262,0.42941,0.7246100000000001,0.57031
180,1.44,0.30791999999999997,0.42228999999999994,0.4549,0.7207,0.55469
181,1.4480000000000002,0.30694,0.41838000000000003,0.46078,0.7246100000000001,0.54492
182,1.456,0.30596,0.41641999999999996,0.46471,0.73047,0.53906
183,1.464,0.30499,0.41447,0.5,0.74023,0.51562
184,1.472,0.30401,0.41447,0.52941,0.7539100000000001,0.49413999999999997
185,1.48,0.30303,0.41348999999999997,0.58039,0.75977,0.46484
186,1.4880000000000002,0.30303,0.41348999999999997,0.59608,0.76562,0.44922
187,1.496,0.30303,0.41348999999999997,0.62549,0.7753899999999999,0.41991999999999996
188,1.504,0.30303,0.41348999999999997,0.65098,0.76953,0.41016
189,1.5119999999999998,0.30303,0.41348999999999997,0.66078,0.76562,0.40039
190,1.52,0.30401,0.41348999999999997,0.6549,0.75,0.39453
191,1.528,0.30401,0.41348999999999997,0.6451,0.74023,0.39453
192,1.536,0.30499,0.41348999999999997,0.60588,0.7148399999999999,0.42578
193,1.544,0.30499,0.41251000000000004,0.5549,0.69922,0.46484
194,1.5519999999999998,0.30499,0.41153,0.5098,0.67969,0.49413999999999997
195,1.56,0.30401,0.40958,0.4549,0.66992,0.5351600000000001
196,1.568,0.30401,0.4086,0.41961000000000004,0.6601600000000001,0.56055
197,1.5759999999999998,0.30303,0.40665,0.4,0.6503899999999999,0.58008
198,1.584,0.30205,0.40371,0.37059000000000003,0.64062,0.5996100000000001
199,1.5919999999999999,0.3001,0.3998,0.35882,0.63477,0.60938
200,1.6,0.29814,0.39687,0.36471,0.6503899999999999,0.60547
201,1.608,0.29521,0.39492,0.37059000000000003,0.6503899999999999,0.60938
202,1.6159999999999999,0.29228000000000004,0.39100999999999997,0.37059000000000003,0.64453,0.60547
203,1.624,0.29031999999999997,0.38806999999999997,0.36471,0.63477,0.60938
204,1.632,0.28739000000000003,0.38514,0.37059000000000003,0.64062,0.60547
205,1.64,0.28446,0.38123,0.37451,0.64453,0.60547
206,1.6480000000000001,0.28152,0.3783,0.3902,0.64453,0.5957
207,1.656,0.27859,0.37439,0.38039,0.6543,0.5996100000000001
208,1.6640000000000001,0.27566,0.37146,0.3902,0.66406,0.5996100000000001
209,1.672,0.27273000000000003,0.36657,0.39411999999999997,0.6503899999999999,0.5957
210,1.68,0.26882,0.36168,0.39411999999999997,0.6543,0.5898399999999999
211,1.6880000000000002,0.26588,0.35777,0.38431,0.64062,0.5957
212,1.696,0.26197,0.35386,0.4,0.64453,0.58398
213,1.704,0.25904,0.34995,0.39411999999999997,0.6503899999999999,0.5898399999999999
214,1.712,0.25611,0.34506,0.3902,0.64453,0.5957
215,1.72,0.25415,0.34018000000000004,0.38431,0.64453,0.60547
216,1.7280000000000002,0.2522,0.33529000000000003,0.38431,0.64062,0.5996100000000001
217,1.736,0.25024,0.3304,0.38431,0.64453,0.5957
218,1.744,0.24829,0.32550999999999997,0.3902,0.64062,0.5898399999999999
219,1.7519999999999998,0.24633000000000002,0.32258000000000003,0.39411999999999997,0.6543,0.5957
220,1.76,0.24536,0.3216,0.39411999999999997,0.67969,0.58398
221,1.768,0.2434,0.32649,0.41568999999999995,0.69531,0.57422
222,1.776,0.24145,0.33821999999999997,0.43528999999999995,0.70898,0.56055
223,1.784,0.24047,0.35679,0.4549,0.70508,0.54492
224,1.7919999999999998,0.23851,0.38221,0.46078,0.69531,0.53906
225,1.8,0.23754,0.40958,0.46471,0.67969,0.5293
226,1.808,0.23656,0.43891,0.46078,0.64453,0.5351600000000001
227,1.8159999999999998,0.23558,0.4741,0.43528999999999995,0.60547,0.54492
228,1.824,0.2346,0.51222,0.43528999999999995,0.58008,0.55078
229,1.8319999999999999,0.23363,0.55132,0.43528999999999995,0.57422,0.55078
230,1.84,0.23167,0.58944,0.42941,0.5898399999999999,0.56055
231,1.848,0.23069,0.62366,0.41568999999999995,0.60938,0.57031
232,1.8559999999999999,0.22971999999999998,0.65494,0.39411999999999997,0.60547,0.58398
233,1.864,0.22874,0.68133,0.37059000000000003,0.60938,0.5996100000000001
234,1.8719999999999999,0.22874,0.70381,0.37059000000000003,0.5898399999999999,0.5957
235,1.88,0.22678,0.72141,0.38039,0.5898399999999999,0.5957
236,1.8880000000000001,0.22580999999999998,0.7350899999999999,0.38431,0.5957,0.5996100000000001
237,1.896,0.22385,0.7429100000000001,0.3902,0.58398,0.5957
238,1.9040000000000001,0.2219,0.7468199999999999,0.3902,0.5898399999999999,0.5957
239,1.912,0.21994,0.74878,0.38431,0.58398,0.5957
240,1.92,0.21799000000000002,0.74878,0.4098,0.6191399999999999,0.5996100000000001
241,1.9280000000000002,0.21603000000000003,0.74585,0.4549,0.60547,0.56445
242,1.936,0.21408000000000002,0.7409600000000001,0.55098,0.5351600000000001,0.4707
243,1.944,0.21211999999999998,0.73314,0.7098,0.48047,0.31445
244,1.952,0.21016999999999997,0.72336,0.72549,0.49023,0.27539
245,1.96,0.20820999999999998,0.71163,0.40392,0.3457,0.41016
246,1.9680000000000002,0.20626,0.69795,0.13333,0.23438,0.625
247,1.976,0.20528000000000002,0.68328,-0.011765000000000001,0.32422,0.82031
248,1.984,0.20332,0.66569,0.039216,0.375,0.8554700000000001
249,1.992,0.20137,0.64712,0.14902,0.38477,0.78906
250,2.0,0.20039,0.62854,0.30391999999999997,0.46484,0.66406
251,2.008,0.19844,0.61095,0.38431,0.51953,0.60547
252,2.016,0.19746,0.59042,0.4098,0.55469,0.5957
253,2.024,0.19746,0.56989,0.41961000000000004,0.57031,0.58008
254,2.032,0.19648,0.5493600000000001,0.42549,0.5898399999999999,0.58008
255,2.04,0.1955,0.52884,0.42941,0.60938,0.57422
256,2.048,0.1955,0.51026,0.43922,0.61523,0.57031
257,2.056,0.19453,0.49267,0.43528999999999995,0.60938,0.57422
258,2.064,0.19355,0.47703,0.4451,0.61523,0.56445
259,2.072,0.19159,0.46237,0.43922,0.61523,0.56445
260,2.08,0.18964,0.45064,0.4451,0.6289100000000001,0.56055
261,2.088,0.18767999999999999,0.43988,0.43922,0.63477,0.57031
262,2.096,0.18573,0.43206000000000006,0.44902,0.64453,0.56055
263,2.104,0.18475,0.42522,0.46078,0.6543,0.56055
264,2.112,0.1828,0.41838000000000003,0.46471,0.66406,0.55078
265,2.12,0.18084,0.41348999999999997,0.46471,0.67969,0.54492
266,2.128,0.17889000000000002,0.4086,0.47451000000000004,0.69531,0.53906
267,2.136,0.17693,0.40469,0.46471,0.69531,0.55078
268,2.144,0.17498,0.40078,0.48039,0.70508,0.5351600000000001
269,2.1519999999999997,0.17302,0.39883,0.5098,0.70898,0.51562
270,2.16,0.17107,0.39687,0.52549,0.7148399999999999,0.5
271,2.168,0.16813,0.39492,0.5451,0.7246100000000001,0.48438000000000003
272,2.176,0.16618,0.39296,0.5705899999999999,0.7207,0.46484
273,2.184,0.1652,0.39198,0.6,0.74023,0.43945
274,2.1919999999999997,0.16325,0.39100999999999997,0.6352899999999999,0.7441399999999999,0.41016
275,2.2,0.16129000000000002,0.39003000000000004,0.65098,0.7539100000000001,0.40039
276,2.208,0.15934,0.38905,0.67647,0.7539100000000001,0.375
277,2.2159999999999997,0.1564,0.38806999999999997,0.7,0.7539100000000001,0.35938000000000003
278,2.224,0.15445,0.38611999999999996,0.7,0.7441399999999999,0.35938000000000003
279,2.2319999999999998,0.15347,0.38319000000000003,0.7,0.7539100000000001,0.35547
280,2.24,0.15152000000000002,0.38025,0.66471,0.73438,0.38086
281,2.248,0.15152000000000002,0.37732,0.61961,0.73047,0.41602
282,2.256,0.15054,0.37439,0.56471,0.70898,0.45508000000000004
283,2.2640000000000002,0.14956,0.37146,0.5098,0.70508,0.49413999999999997
284,2.272,0.14956,0.36755,0.46078,0.68945,0.5293
285,2.28,0.14858,0.36364,0.42941,0.68555,0.55469
286,2.2880000000000003,0.14761,0.35875,0.40392,0.69531,0.57422
287,2.296,0.14662999999999998,0.35386,0.39411999999999997,0.70508,0.58398
288,2.3040000000000003,0.14565,0.34897,0.39411999999999997,0.69531,0.58398
289,2.312,0.1437,0.34409,0.39411999999999997,0.70508,0.5898399999999999
290,2.32,0.14272,0.3392,0.40392,0.69922,0.58398
291,2.3280000000000003,0.14174,0.33529000000000003,0.38039,0.70508,0.5996100000000001
292,2.336,0.14076,0.33138,0.37451,0.68945,0.60547
293,2.344,0.14076,0.32649,0.39411999999999997,0.69531,0.58398
294,2.352,0.14076,0.3216,0.3902,0.70508,0.5898399999999999
295,2.36,0.13978,0.31672,0.41961000000000004,0.70898,0.57422
296,2.3680000000000003,0.13978,0.31085,0.4098,0.7148399999999999,0.58008
297,2.376,0.13978,0.30499,0.39411999999999997,0.70508,0.58398
298,2.384,0.13978,0.3001,0.4098,0.69922,0.58008
299,2.392,0.13978,0.29423,0.41568999999999995,0.68555,0.57422
300,2.4,0.14076,0.29031999999999997,0.43528999999999995,0.70508,0.56055
301,2.408,0.14174,0.28739000000000003,0.39411999999999997,0.70508,0.58398
302,2.416,0.1437,0.2825,0.3902,0.69922,0.58398
303,2.424,0.14467,0.27664,0.38431,0.69531,0.5898399999999999
304,2.432,0.14662999999999998,0.27076999999999996,0.4098,0.69922,0.57422
305,2.44,0.14761,0.26491,0.41568999999999995,0.68555,0.57422
306,2.448,0.14956,0.25904,0.40392,0.69531,0.57031
307,2.456,0.15152000000000002,0.25415,0.4,0.69531,0.57422
308,2.464,0.15347,0.25122,0.40392,0.68945,0.57031
309,2.472,0.1564,0.2522,0.42941,0.7148399999999999,0.56445
310,2.48,0.15836,0.25709,0.43922,0.74023,0.55469
311,2.488,0.16129000000000002,0.26784,0.4549,0.75,0.54492
312,2.496,0.16422,0.2825,0.46471,0.76953,0.5351600000000001
313,2.504,0.16716,0.30108,0.48039,0.7539100000000001,0.51953
314,2.512,0.17009000000000002,0.32845,0.4902,0.7539100000000001,0.51562
315,2.52,0.17302,0.36266,0.5,0.74023,0.50977
316,2.528,0.17693,0.40078,0.4902,0.7207,0.50977
317,2.536,0.18084,0.44183999999999996,0.46471,0.67969,0.5351600000000001
318,2.544,0.18475,0.48289,0.4549,0.6543,0.5351600000000001
319,2.552,0.18866,0.5229699999999999,0.46078,0.6503899999999999,0.5293
320,2.56,0.19257,0.55914,0.43528999999999995,0.68945,0.55469
321,2.568,0.1955,0.59238,0.41568999999999995,0.69922,0.57422
322,2.576,0.19941,0.6207199999999999,0.39411999999999997,0.67578,0.5898399999999999
323,2.5839999999999996,0.20235,0.64418,0.38431,0.66406,0.5957
324,2.592,0.20626,0.66178,0.37451,0.67969,0.60547
325,2.6,0.20919000000000001,0.66667,0.3902,0.67969,0.5898399999999999
326,2.608,0.21211999999999998,0.66276,0.40392,0.67969,0.58008
327,2.616,0.21505,0.66178,0.39411999999999997,0.68555,0.58398
328,2.6239999999999997,0.21896,0.6608,0.39411999999999997,0.68945,0.58398
329,2.6319999999999997,0.2219,0.65689,0.39411999999999997,0.70898,0.58008
330,2.64,0.22483000000000003,0.652,0.43922,0.7246100000000001,0.56445
331,2.648,0.22678,0.6451600000000001,0.48431,0.66992,0.51953
332,2.656,0.22971999999999998,0.63539,0.61961,0.5351600000000001,0.38477
333,2.6639999999999997,0.23265,0.62561,0.73137,0.49413999999999997,0.25586
334,2.6719999999999997,0.23558,0.6129,0.5705899999999999,0.50977,0.31445
335,2.68,0.23851,0.59922,0.3098,0.48438000000000003,0.49023
336,2.688,0.24241999999999997,0.5845600000000001,0.078431,0.53906,0.7246100000000001
337,2.696,0.24536,0.56989,0.033333,0.67578,0.8496100000000001
338,2.7039999999999997,0.24927,0.55523,0.068627,0.70508,0.8652299999999999
339,2.7119999999999997,0.25318,0.53763,0.14902,0.5898399999999999,0.79492
340,2.72,0.25709,0.52004,0.28431,0.63477,0.67969
341,2.728,0.261,0.50049,0.37451,0.69531,0.61523
342,2.736,0.26491,0.48094,0.40392,0.70508,0.5957
343,2.7439999999999998,0.26882,0.46237,0.4098,0.7148399999999999,0.5957
344,2.752,0.27175,0.44378999999999996,0.40392,0.7207,0.58398
345,2.76,0.27566,0.42717,0.41961000000000004,0.74023,0.58398
346,2.7680000000000002,0.27859,0.41251000000000004,0.40392,0.73438,0.58398
347,2.7760000000000002,0.2825,0.39785,0.41961000000000004,0.7246100000000001,0.57422
348,2.784,0.28641,0.38514,0.41961000000000004,0.7246100000000001,0.58008
349,2.792,0.29031999999999997,0.37439,0.41961000000000004,0.73047,0.57422
350,2.8,0.29423,0.36559,0.40392,0.73438,0.5898399999999999
351,2.8080000000000003,0.29717,0.35777,0.4098,0.73047,0.5898399999999999
352,2.8160000000000003,0.30108,0.35093,0.40392,0.74023,0.58398
353,2.824,0.30499,0.34409,0.41568999999999995,0.74023,0.58398
354,2.832,0.30791999999999997,0.33821999999999997,0.42941,0.7539100000000001,0.57422
355,2.84,0.31183,0.33431,0.43922,0.7539100000000001,0.56445
356,2.8480000000000003,0.31476,0.3304,0.4549,0.75977,0.56055
357,2.8560000000000003,0.31867,0.32942,0.46471,0.7539100000000001,0.55469
358,2.864,0.32258000000000003,0.32845,0.47058999999999995,0.7539100000000001,0.53906
359,2.872,0.32649,0.32845,0.49412,0.7539100000000001,0.5293
360,2.88,0.33138,0.32942,0.51569,0.7539100000000001,0.50977
361,2.888,0.33529000000000003,0.3304,0.5352899999999999,0.7539100000000001,0.49023
362,2.8960000000000004,0.3392,0.33138,0.5607800000000001,0.7539100000000001,0.4707
363,2.904,0.34310999999999997,0.33236,0.58039,0.75,0.44922
364,2.912,0.34702,0.33333,0.6098,0.7441399999999999,0.41991999999999996
365,2.92,0.34995,0.33333,0.6352899999999999,0.73438,0.40039
366,2.928,0.35386,0.33431,0.6549,0.7441399999999999,0.39061999999999997
367,2.9360000000000004,0.35679,0.33431,0.67647,0.73047,0.37109000000000003
368,2.944,0.35973,0.33529000000000003,0.6862699999999999,0.73047,0.35938000000000003
369,2.952,0.36266,0.33529000000000003,0.66078,0.73047,0.38477
370,2.96,0.36559,0.33529000000000003,0.61961,0.7246100000000001,0.41602
371,2.968,0.36755,0.33529000000000003,0.5745100000000001,0.7246100000000001,0.44531000000000004
372,2.9760000000000004,0.37048000000000003,0.33529000000000003,0.52549,0.7246100000000001,0.48438000000000003
