,Time [s], RESP, II, V, AVR, PLETH
133,1.064,0.32079,0.26514,0.69482,0.52981,1.1642
134,1.072,0.3203,0.2251,0.6748,0.54985,1.1339
135,1.08,0.31981,0.20508,0.66504,0.565,1.1124
136,1.088,0.31933,0.18506,0.6601600000000001,0.56989,1.0997
137,1.0959999999999999,0.31908000000000003,0.1499,0.6499,0.60997,1.0978
138,1.104,0.31933,0.095215,0.6450199999999999,0.65005,1.1183
139,1.112,0.31956999999999997,0.040039,0.625,0.69501,1.175
140,1.12,0.3203,0.02002,0.61475,0.71017,1.2766
141,1.128,0.32104,0.010254000000000001,0.6098600000000001,0.71505,1.4262
142,1.136,0.32201,0.010254000000000001,0.6001,0.72532,1.6207
143,1.1440000000000001,0.32323,0.010254000000000001,0.6049800000000001,0.72532,1.8495
144,1.1520000000000001,0.32445999999999997,0.0048828000000000005,0.59521,0.73021,2.0948
145,1.16,0.32592,-0.0048828000000000005,0.6001,0.73998,2.3372
146,1.168,0.32739,0.12988,0.5498,0.67498,2.5562
147,1.176,0.3291,0.6499,0.61475,0.3651,2.7204
148,1.1840000000000002,0.33055999999999996,1.395,0.7998,-0.11535,2.8348
149,1.192,0.33226999999999995,1.5,1.2646,-0.27076999999999996,2.9198
150,1.2,0.3335,0.29004,1.375,0.54985,2.9638
151,1.208,0.33496,-0.49463,0.9550799999999999,1.0303,2.9668
152,1.216,0.3357,-0.49951,0.68506,1.0406,2.9345
153,1.224,0.33666999999999997,-0.08984400000000001,0.6499,0.7854300000000001,2.8749
154,1.232,0.33666999999999997,-0.02002,0.56494,0.7350899999999999,2.7957
155,1.24,0.33692,-0.02002,0.5752,0.73998,2.7077
156,1.248,0.33618000000000003,-0.014648,0.5249,0.73021,2.6168
157,1.256,0.33545,-0.009765600000000001,0.54492,0.73021,2.5269
158,1.264,0.33374000000000004,0.0,0.5200199999999999,0.7199399999999999,2.4438
159,1.272,0.33203,0.0048828000000000005,0.5151399999999999,0.72532,2.3695
160,1.28,0.32934,0.015137000000000001,0.5498,0.71017,2.3089
161,1.288,0.3269,0.030273,0.5151399999999999,0.70528,2.2571
162,1.296,0.3225,0.044922000000000004,0.55518,0.69013,2.2102
163,1.304,0.31835,0.064941,0.5200199999999999,0.68524,2.1662
164,1.3119999999999998,0.31296999999999997,0.084961,0.56006,0.6652,2.1251
165,1.32,0.3076,0.10985999999999999,0.5249,0.6451600000000001,2.085
166,1.328,0.30222,0.12988,0.56006,0.6349,2.043
167,1.3359999999999999,0.29685,0.15527,0.52979,0.6148600000000001,1.9971
168,1.344,0.29147,0.17529,0.56494,0.6002,1.9472
169,1.3519999999999999,0.28634,0.20995999999999998,0.5249,0.57527,1.8944
170,1.36,0.2817,0.23485999999999999,0.55518,0.55523,1.8397
171,1.368,0.27706,0.26025,0.52979,0.5351899999999999,1.7849
172,1.376,0.2729,0.28026999999999996,0.56006,0.52004,1.7380000000000002
173,1.3840000000000001,0.26899999999999996,0.30518,0.52979,0.49511000000000005,1.6969999999999998
174,1.392,0.26582,0.31494,0.56006,0.48485,1.6569
175,1.4,0.26264,0.33496,0.5351600000000001,0.47018999999999994,1.6217
176,1.4080000000000001,0.2602,0.33984000000000003,0.58008,0.47018999999999994,1.5914
177,1.416,0.258,0.3501,0.55518,0.47018999999999994,1.5689
178,1.4240000000000002,0.25605,0.3252,0.6049800000000001,0.49511000000000005,1.5543
179,1.432,0.25434,0.28515999999999997,0.58496,0.52493,1.5464
180,1.44,0.25287,0.22998000000000002,0.625,0.565,1.5425
181,1.4480000000000002,0.25165,0.18018,0.5898399999999999,0.6002,1.5406
182,1.456,0.25067,0.12988,0.62012,0.64027,1.5406
183,1.464,0.24969,0.095215,0.5898399999999999,0.6603100000000001,1.5406
184,1.472,0.24896,0.070312,0.61475,0.68035,1.5396
185,1.48,0.24823,0.060059,0.58496,0.68524,1.5367
186,1.4880000000000002,0.24700999999999998,0.055175999999999996,0.6098600000000001,0.69013,1.5327
187,1.496,0.24603000000000003,0.055175999999999996,0.61475,0.68524,1.5259
188,1.504,0.24456,0.060059,0.58496,0.69013,1.5152
189,1.5119999999999998,0.24334,0.060059,0.61475,0.68524,1.5005
190,1.52,0.24114000000000002,0.064941,0.58008,0.68524,1.4839
191,1.528,0.23919,0.064941,0.625,0.68524,1.4633
192,1.536,0.2365,0.075195,0.5898399999999999,0.67498,1.4409
193,1.544,0.23406,0.080078,0.625,0.67009,1.4164
194,1.5519999999999998,0.23113000000000003,0.080078,0.5898399999999999,0.6652,1.39
195,1.56,0.22819,0.080078,0.625,0.67009,1.3627
196,1.568,0.22501999999999997,0.084961,0.5898399999999999,0.6652,1.3353
197,1.5759999999999998,0.22184,0.09033200000000001,0.62012,0.6652,1.3118
198,1.584,0.21841999999999998,0.084961,0.58496,0.6603100000000001,1.2913
199,1.5919999999999999,0.215,0.09033200000000001,0.61475,0.6652,1.2669
200,1.6,0.21158000000000002,0.10985999999999999,0.58008,0.6451600000000001,1.2405
201,1.608,0.20815999999999998,0.16016,0.63477,0.60997,1.2141
202,1.6159999999999999,0.20498000000000002,0.20995999999999998,0.61475,0.565,1.1857
203,1.624,0.20205,0.23485999999999999,0.65479,0.54985,1.1544
204,1.632,0.19935999999999998,0.23485999999999999,0.61475,0.54008,1.1222
205,1.64,0.19692,0.25488,0.66992,0.52981,1.0899
206,1.6480000000000001,0.19521,0.24023000000000003,0.625,0.5351899999999999,1.0616
207,1.656,0.1935,0.20508,0.6450199999999999,0.55523,1.0469
208,1.6640000000000001,0.19252,0.18994,0.6098600000000001,0.565,1.0547
209,1.672,0.19155,0.14502,0.59521,0.59531,1.0968
210,1.68,0.19155,0.10985999999999999,0.6098600000000001,0.6349,1.1623
211,1.6880000000000002,0.19155,0.050293,0.5752,0.69013,1.262
212,1.696,0.19228,0.030273,0.59521,0.71017,1.4174
213,1.704,0.19301,0.02002,0.5498,0.71017,1.6207
214,1.712,0.19422999999999999,0.015137000000000001,0.58008,0.71505,1.8573
215,1.72,0.1957,0.024902,0.5351600000000001,0.71017,2.1075
216,1.7280000000000002,0.19741,0.015137000000000001,0.5752,0.7199399999999999,2.35
217,1.736,0.19912,0.010254000000000001,0.52979,0.72532,2.5639999999999996
218,1.744,0.20059000000000002,0.070312,0.54492,0.73021,2.7351
219,1.7519999999999998,0.20205,0.41503999999999996,0.5,0.50978,2.8543
220,1.76,0.20327,1.0898,0.69482,0.059628999999999995,2.9198
221,1.768,0.2045,1.5,1.0547,-0.2654,2.9365
222,1.776,0.20596,0.81494,1.3496,0.24486999999999998,2.9169
223,1.784,0.20767,-0.23485999999999999,1.0249,0.8851399999999999,2.8719
224,1.7919999999999998,0.20938,-0.43993999999999994,0.7299800000000001,1.0103,2.8045
225,1.8,0.21134,-0.14502,0.58496,0.82014,2.7234
226,1.808,0.2128,0.0048828000000000005,0.5898399999999999,0.72532,2.6354
227,1.8159999999999998,0.21450999999999998,0.02002,0.5151399999999999,0.7199399999999999,2.5464
228,1.824,0.21573,0.015137000000000001,0.52979,0.71017,2.4614
229,1.8319999999999999,0.2172,0.024902,0.48486,0.70528,2.3842
230,1.84,0.21769000000000002,0.035156,0.5151399999999999,0.70528,2.3177
231,1.848,0.21841999999999998,0.055175999999999996,0.48486,0.69013,2.261
232,1.8559999999999999,0.21818,0.060059,0.50977,0.69013,2.2121
233,1.864,0.21818,0.080078,0.47998,0.67498,2.1691
234,1.8719999999999999,0.21769000000000002,0.095215,0.50977,0.6603100000000001,2.13
235,1.88,0.21744000000000002,0.10497999999999999,0.48486,0.65005,2.0948
236,1.8880000000000001,0.21670999999999999,0.12988,0.47998,0.64027,2.0596
237,1.896,0.21598,0.1499,0.50977,0.62512,2.0176
238,1.9040000000000001,0.215,0.16992000000000002,0.47998,0.6148600000000001,1.9687
239,1.912,0.21402,0.18994,0.50977,0.5899300000000001,1.915
240,1.92,0.21305,0.21484,0.48486,0.58016,1.8563
241,1.9280000000000002,0.21206999999999998,0.22998000000000002,0.5249,0.565,1.7947
242,1.936,0.21183000000000002,0.26514,0.47998,0.54008,1.7341
243,1.944,0.21158000000000002,0.28515999999999997,0.50977,0.52004,1.6764
244,1.952,0.21206999999999998,0.31006,0.47021,0.49511000000000005,1.6256
245,1.96,0.21256,0.33496,0.50977,0.47996000000000005,1.5826
246,1.9680000000000002,0.21305,0.35498,0.47998,0.46481000000000006,1.5474
247,1.976,0.21354,0.37012,0.5200199999999999,0.45015,1.5219999999999998
248,1.984,0.21427,0.38525,0.5,0.43988,1.5064
249,1.992,0.21525,0.38525,0.54492,0.44477,1.4956
250,2.0,0.21696,0.39014,0.52979,0.43988,1.4897
251,2.008,0.21866999999999998,0.36523,0.56982,0.47018999999999994,1.4878
252,2.016,0.22086,0.3252,0.54004,0.50978,1.4878
253,2.024,0.22330999999999998,0.26514,0.58008,0.54497,1.4888
254,2.032,0.22575,0.21484,0.54004,0.58504,1.4888
255,2.04,0.22819,0.18018,0.5752,0.60997,1.4878
256,2.048,0.23039,0.14502,0.55518,0.6349,1.4839
257,2.056,0.23284000000000002,0.13525,0.58008,0.6451600000000001,1.4780000000000002
258,2.064,0.23455,0.125,0.5351600000000001,0.65005,1.4692
259,2.072,0.2365,0.125,0.56982,0.6451600000000001,1.4575
260,2.08,0.23772,0.12988,0.54492,0.64027,1.4467
261,2.088,0.23919,0.12988,0.58496,0.6451600000000001,1.435
262,2.096,0.24017,0.12988,0.5498,0.64027,1.4194
263,2.104,0.24139000000000002,0.12988,0.54004,0.64027,1.3998
264,2.112,0.24211999999999997,0.14502,0.5752,0.62512,1.3773
265,2.12,0.2431,0.16504000000000002,0.54492,0.6202300000000001,1.3539
266,2.128,0.24359,0.17529,0.58008,0.6148600000000001,1.3284
267,2.136,0.24431999999999998,0.18018,0.54004,0.6050800000000001,1.3021
268,2.144,0.24481,0.17529,0.58008,0.6148600000000001,1.2747
269,2.1519999999999997,0.2453,0.18018,0.54004,0.6002,1.2473
270,2.16,0.24554,0.17529,0.5752,0.6050800000000001,1.218
271,2.168,0.24603000000000003,0.18994,0.5351600000000001,0.59531,1.1887
272,2.176,0.24627,0.18994,0.56494,0.6002,1.1652
273,2.184,0.24675999999999998,0.18018,0.5351600000000001,0.6002,1.1447
274,2.1919999999999997,0.24798,0.2002,0.56006,0.58504,1.1193
275,2.2,0.24921,0.25488,0.5351600000000001,0.54497,1.0909
276,2.208,0.25116,0.29004,0.6049800000000001,0.52004,1.0596
277,2.2159999999999997,0.25336,0.3252,0.56982,0.49022,1.0283
278,2.224,0.25605,0.33008000000000004,0.6098600000000001,0.48485,1.0
279,2.2319999999999998,0.25873,0.36523,0.6001,0.46481000000000006,0.9824
280,2.24,0.26191,0.3252,0.62012,0.47996000000000005,0.98436
281,2.248,0.26533,0.30029,0.56494,0.49511000000000005,1.0176
282,2.256,0.26948,0.2749,0.6001,0.51515,1.0938
283,2.2640000000000002,0.27364,0.23485999999999999,0.54492,0.54008,1.218
284,2.272,0.27828,0.20508,0.5752,0.57527,1.392
285,2.28,0.28292,0.1499,0.54004,0.6202300000000001,1.5748
286,2.2880000000000003,0.28659,0.125,0.55518,0.6451600000000001,1.7703
287,2.296,0.2905,0.10985999999999999,0.5151399999999999,0.6603100000000001,2.0059
288,2.3040000000000003,0.29318,0.11523,0.50977,0.65494,2.2502
289,2.312,0.29612,0.10497999999999999,0.54492,0.6652,2.477
290,2.32,0.29807,0.1001,0.5200199999999999,0.67009,2.6657
291,2.3280000000000003,0.30027,0.09033200000000001,0.52979,0.67498,2.8045
292,2.336,0.30173,0.20508,0.45508000000000004,0.6148600000000001,2.8895
293,2.344,0.3032,0.66504,0.54492,0.35484,2.9228
294,2.352,0.3032,1.4048,0.7148399999999999,-0.1305,2.912
295,2.36,0.30344,1.5,1.1797,-0.3304,2.8661
296,2.3680000000000003,0.30198,0.75488,1.3096,0.31965,2.7957
297,2.376,0.30075999999999997,-0.13477,0.95996,0.85044,2.7195
298,2.384,0.29758,-0.32471,0.6401399999999999,0.94526,2.6403
299,2.392,0.29441,-0.09472699999999999,0.58008,0.7854300000000001,2.5543
300,2.4,0.28952,0.055175999999999996,0.52979,0.69013,2.4682
301,2.408,0.28463,0.064941,0.5249,0.68524,2.3881
302,2.416,0.2773,0.075195,0.45996000000000004,0.67498,2.3167
303,2.424,0.27021999999999996,0.080078,0.48486,0.67498,2.2551
304,2.432,0.26142,0.075195,0.45996000000000004,0.6603100000000001,2.2043
305,2.44,0.25287,0.09033200000000001,0.49512,0.6603100000000001,2.1603
306,2.448,0.24431999999999998,0.10497999999999999,0.45508000000000004,0.65494,2.1212
307,2.456,0.23601,0.11523,0.48486,0.65005,2.0841
308,2.464,0.22819,0.12988,0.47021,0.6349,2.045
309,2.472,0.22038000000000002,0.14502,0.50488,0.6300100000000001,2.001
310,2.48,0.21256,0.15527,0.45508000000000004,0.6148600000000001,1.9580000000000002
311,2.488,0.20474,0.16504000000000002,0.49023,0.60997,1.9140000000000001
312,2.496,0.19717,0.18018,0.49512,0.59531,1.8612
313,2.504,0.18959,0.18506,0.47998,0.5899300000000001,1.8025
314,2.512,0.18397,0.20995999999999998,0.49023,0.57527,1.7429
315,2.52,0.17835,0.2251,0.45508000000000004,0.55523,1.6852
316,2.528,0.17444,0.24511999999999998,0.5,0.54008,1.6325
317,2.536,0.17054,0.28026999999999996,0.45996000000000004,0.52004,1.5875
318,2.544,0.16834000000000002,0.30518,0.48486,0.49511000000000005,1.5503
319,2.552,0.16638,0.31982,0.45996000000000004,0.48485,1.5230000000000001
320,2.56,0.16589,0.33008000000000004,0.49512,0.47018999999999994,1.5054
321,2.568,0.1654,0.34521,0.46484,0.45992,1.4946
322,2.576,0.16687000000000002,0.33984000000000003,0.50977,0.45992,1.4907
323,2.5839999999999996,0.16834000000000002,0.37012,0.49023,0.45015,1.4907
324,2.592,0.17102,0.375,0.54004,0.45503000000000005,1.4936
325,2.6,0.17396,0.35986,0.5200199999999999,0.47018999999999994,1.4976
326,2.608,0.17712999999999998,0.33008000000000004,0.56006,0.50489,1.5005
327,2.616,0.18031,0.28026999999999996,0.54492,0.54008,1.5024
328,2.6239999999999997,0.18324000000000001,0.23485999999999999,0.5752,0.57527,1.5024
329,2.6319999999999997,0.18642,0.20508,0.5200199999999999,0.5899300000000001,1.4995
330,2.64,0.18886,0.2002,0.56494,0.6050800000000001,1.4946
331,2.648,0.19155,0.16992000000000002,0.54004,0.6148600000000001,1.4868
332,2.656,0.1935,0.1499,0.56494,0.6349,1.4741
333,2.6639999999999997,0.1957,0.16992000000000002,0.52979,0.6300100000000001,1.4585
334,2.6719999999999997,0.19741,0.14014000000000001,0.5752,0.64027,1.4389
335,2.68,0.19912,0.1499,0.5351600000000001,0.6349,1.4213
336,2.688,0.20034000000000002,0.15527,0.56006,0.6300100000000001,1.4027
337,2.696,0.20181,0.1499,0.54492,0.6349,1.3793
338,2.7039999999999997,0.20254,0.17529,0.58008,0.62512,1.3529
339,2.7119999999999997,0.20327,0.16504000000000002,0.58496,0.6300100000000001,1.3245
340,2.72,0.20327,0.15527,0.54004,0.6349,1.2942
341,2.728,0.20352,0.18018,0.56982,0.6148600000000001,1.2639
342,2.736,0.20327,0.16992000000000002,0.5498,0.6148600000000001,1.2326
343,2.7439999999999998,0.20327,0.17529,0.5898399999999999,0.6148600000000001,1.2023
344,2.752,0.20279,0.18994,0.54492,0.60997,1.173
345,2.76,0.2023,0.19530999999999998,0.58008,0.6050800000000001,1.1447
346,2.7680000000000002,0.20205,0.17529,0.55518,0.6148600000000001,1.1183
347,2.7760000000000002,0.20181,0.17529,0.58008,0.60997,1.0978
348,2.784,0.20205,0.22021,0.54004,0.58016,1.0792
349,2.792,0.2023,0.26514,0.6098600000000001,0.54985,1.0567
350,2.8,0.20401,0.29004,0.5898399999999999,0.52004,1.0313
351,2.8080000000000003,0.20596,0.30029,0.61475,0.52004,1.0049
352,2.8160000000000003,0.20889000000000002,0.3252,0.5898399999999999,0.49511000000000005,0.9824
353,2.824,0.21206999999999998,0.33008000000000004,0.63477,0.50489,0.96872
354,2.832,0.21549000000000001,0.28515999999999997,0.58496,0.52004,0.9736100000000001
355,2.84,0.21915,0.26514,0.625,0.5351899999999999,1.0078
356,2.8480000000000003,0.22305999999999998,0.2251,0.55518,0.55523,1.0821
357,2.8560000000000003,0.22721999999999998,0.18994,0.5898399999999999,0.6002,1.2063
358,2.864,0.23185999999999998,0.13525,0.5351600000000001,0.6349,1.3803
359,2.872,0.2365,0.09033200000000001,0.56006,0.68035,1.5973
360,2.88,0.24163,0.080078,0.5200199999999999,0.68524,1.8074
361,2.888,0.24700999999999998,0.09033200000000001,0.54492,0.67498,2.0137
362,2.8960000000000004,0.25263,0.075195,0.5151399999999999,0.69013,2.2434
363,2.904,0.25849,0.084961,0.52979,0.68524,2.4624
364,2.912,0.26435,0.064941,0.5,0.70039,2.6491
365,2.92,0.27046,0.10985999999999999,0.4751,0.67498,2.7879
366,2.928,0.2751,0.43018,0.48486,0.50489,2.8739
367,2.9360000000000004,0.27999,1.21,0.62012,0.029814,2.9071
368,2.944,0.28341,1.5,0.96973,-0.3304,2.8954
369,2.952,0.28683000000000003,1.2197,1.3047,0.059628999999999995,2.8475
370,2.96,0.28879,0.075195,1.0747,0.73021,2.7742
371,2.968,0.29098,-0.38477,0.7348600000000001,0.98534,2.6843
372,2.9760000000000004,0.29196,-0.23975,0.5752,0.88025,2.5973
373,2.984,0.29294000000000003,-0.02002,0.5249,0.73998,2.5132
374,2.992,0.29318,0.035156,0.52979,0.70528,2.4262
375,3.0,0.29343,0.044922000000000004,0.45996000000000004,0.70039,2.3441
376,3.008,0.29269,0.055175999999999996,0.48486,0.70528,2.2698
377,3.016,0.29196,0.035156,0.4502,0.70039,2.2053
378,3.0239999999999996,0.28854,0.060059,0.48486,0.69013,2.1505
379,3.032,0.28536999999999996,0.060059,0.45996000000000004,0.68524,2.1046
380,3.04,0.28023000000000003,0.064941,0.49023,0.68524,2.0645
381,3.048,0.2751,0.10985999999999999,0.46484,0.6603100000000001,2.0264
382,3.056,0.26997,0.1001,0.5249,0.6652,1.9863
383,3.0639999999999996,0.26484,0.10497999999999999,0.47998,0.65494,1.9443
