,Time [s], RESP, II, V, AVR, PLETH
45,0.36,0.88544,0.93137,0.9058799999999999,0.015625,0.38025
46,0.368,0.92427,0.91569,0.9058799999999999,0.025391,0.3871
47,0.376,0.96311,0.90196,0.91176,0.044922000000000004,0.39492
48,0.384,1.0,0.8960799999999999,0.9058799999999999,0.044922000000000004,0.40274
49,0.392,1.035,0.90196,0.91176,0.041016000000000004,0.41153
50,0.4,1.0699,0.8902,0.91176,0.044922000000000004,0.41935
51,0.408,1.101,0.90196,0.91176,0.041016000000000004,0.42815
52,0.41600000000000004,1.1340000000000001,0.91569,0.9058799999999999,0.025391,0.43596999999999997
53,0.424,1.1631,0.9862700000000001,0.8862700000000001,-0.035156,0.44477
54,0.43200000000000005,1.1903,1.0373,0.72549,-0.064453,0.45258999999999994
55,0.44,1.2155,0.38431,0.26863000000000004,0.38086,0.46138999999999997
56,0.44799999999999995,1.2388,-0.5019600000000001,-0.37843000000000004,0.9550799999999999,0.47018999999999994
57,0.456,1.2602,-0.5019600000000001,-0.5019600000000001,1.4883,0.47801000000000005
58,0.46399999999999997,1.2816,-0.5019600000000001,-0.5019600000000001,1.5,0.48386999999999997
59,0.47200000000000003,1.2990000000000002,-0.5019600000000001,-0.5019600000000001,1.4883,0.48876000000000003
60,0.48,1.3165,-0.5019600000000001,-0.36667,1.2051,0.49365
61,0.488,1.3319999999999999,-0.5019600000000001,0.052940999999999995,0.91406,0.49756000000000006
62,0.496,1.3476,-0.28235,0.37059000000000003,0.67578,0.50049
63,0.504,1.3592,0.11373,0.66078,0.42968999999999996,0.50244
64,0.512,1.3728,0.52549,0.91176,0.17969000000000002,0.50147
65,0.52,1.3825,0.82549,1.1118,-0.0039062,0.50049
66,0.528,1.3942,1.0059,1.2275,-0.11914000000000001,0.49951
67,0.536,1.4039,1.1961,1.3569,-0.17969000000000002,0.49756000000000006
68,0.544,1.4136,1.3216,1.4176,-0.22461,0.49462
69,0.552,1.4233,1.3529,1.4235,-0.24023000000000003,0.49168999999999996
70,0.56,1.433,1.3725,1.4235,-0.25,0.48973999999999995
71,0.568,1.4427,1.3784,1.4235,-0.25,0.48778
72,0.5760000000000001,1.4505,1.3784,1.4118,-0.25977,0.48485
73,0.584,1.4602,1.3882,1.402,-0.25390999999999997,0.48289
74,0.5920000000000001,1.4699,1.3922,1.3980000000000001,-0.25977,0.47996000000000005
75,0.6,1.4757,1.3922,1.3980000000000001,-0.25977,0.47801000000000005
76,0.608,1.4835,1.3980000000000001,1.3922,-0.26953,0.47507
77,0.616,1.4893,1.4078,1.3922,-0.27344,0.47312
78,0.624,1.4932,1.4235,1.3922,-0.28515999999999997,0.47018999999999994
79,0.632,1.4932,1.4333,1.3980000000000001,-0.29491999999999996,0.46823000000000004
80,0.64,1.4932,1.4569,1.3980000000000001,-0.30859000000000003,0.46725
81,0.648,1.4932,1.4882,1.3980000000000001,-0.33398,0.4653
82,0.6559999999999999,1.4932,1.5039,1.4118,-0.35938000000000003,0.46334
83,0.664,1.4932,1.5039,1.4333,-0.38866999999999996,0.46237
84,0.672,1.4932,1.5039,1.4529,-0.44336000000000003,0.46138999999999997
85,0.68,1.4932,1.5039,1.4882,-0.49805,0.46041000000000004
86,0.688,1.4932,1.5039,1.5039,-0.49805,0.45846000000000003
87,0.696,1.4893,1.5039,1.5039,-0.49805,0.4565
88,0.7040000000000001,1.4854,1.5039,1.5039,-0.49805,0.45357
89,0.7120000000000001,1.4699,1.5039,1.5039,-0.49805,0.44966000000000006
90,0.72,1.4563,1.5039,1.5039,-0.49805,0.44673
91,0.728,1.435,1.5039,1.5039,-0.49805,0.44378999999999996
92,0.736,1.4155,1.5039,1.4882,-0.49805,0.43988
93,0.7440000000000001,1.3883,1.5039,1.3882,-0.44922,0.43793000000000004
94,0.752,1.3612,1.5039,1.2882,-0.35352,0.435
95,0.76,1.3282,1.3725,1.1824,-0.27344,0.43304
96,0.768,1.2971,1.2569,1.0961,-0.19922,0.43304
97,0.7759999999999999,1.2641,1.1667,1.0314,-0.14453,0.43206000000000006
98,0.784,1.2291,1.0922,0.99608,-0.09375,0.43206000000000006
99,0.792,1.1922,1.0373,0.96667,-0.064453,0.43206000000000006
100,0.8,1.1553,1.002,0.9509799999999999,-0.039062,0.43109
101,0.8079999999999999,1.1146,0.98235,0.94706,-0.029297000000000004,0.43011000000000005
102,0.816,1.0757,0.96078,0.9411799999999999,-0.013672,0.42913
103,0.8240000000000001,1.035,0.95686,0.93725,-0.013672,0.42815
104,0.8320000000000001,0.9941700000000001,0.9509799999999999,0.93725,0.0,0.42815
105,0.84,0.9534,0.9509799999999999,0.93725,0.0,0.42815
106,0.848,0.9126200000000001,0.9509799999999999,0.93725,0.0,0.42815
107,0.856,0.87184,0.9509799999999999,0.93725,0.0,0.42815
108,0.8640000000000001,0.83301,0.9509799999999999,0.9411799999999999,0.0,0.42815
109,0.872,0.7941699999999999,0.9509799999999999,0.94706,0.0,0.42815
110,0.88,0.75534,0.9509799999999999,0.9411799999999999,0.0,0.42815
111,0.888,0.72039,0.96078,0.9411799999999999,-0.009765600000000001,0.42815
112,0.8959999999999999,0.6835,0.95686,0.9411799999999999,-0.0039062,0.4262
113,0.904,0.6524300000000001,0.96078,0.94706,-0.009765600000000001,0.42522
114,0.912,0.61942,0.96078,0.94706,-0.0039062,0.42423999999999995
115,0.92,0.59223,0.96078,0.94706,-0.009765600000000001,0.42326
116,0.9279999999999999,0.56699,0.96078,0.9411799999999999,-0.0039062,0.42131
117,0.9359999999999999,0.54369,0.95686,0.94706,-0.009765600000000001,0.42033000000000004
118,0.9440000000000001,0.5203899999999999,0.96078,0.93725,-0.0039062,0.41935
119,0.9520000000000001,0.5029100000000001,0.95686,0.9411799999999999,-0.0039062,0.4174
120,0.96,0.48544,0.95686,0.93725,-0.0039062,0.41641999999999996
121,0.968,0.4699,0.95686,0.9411799999999999,0.0,0.41544
122,0.976,0.45631000000000005,0.95686,0.93725,-0.0039062,0.41544
123,0.9840000000000001,0.44466000000000006,0.9509799999999999,0.9411799999999999,0.0,0.41544
124,0.992,0.43301000000000006,0.9509799999999999,0.93137,-0.0039062,0.41544
125,1.0,0.42136,0.9509799999999999,0.93725,-0.0039062,0.41544
126,1.008,0.41165,0.94706,0.93725,0.0,0.41544
127,1.016,0.40194,0.94706,0.9411799999999999,-0.0039062,0.41544
128,1.024,0.39223,0.9509799999999999,0.93725,-0.0039062,0.41641999999999996
129,1.032,0.38251999999999997,0.9509799999999999,0.9411799999999999,-0.0039062,0.41838000000000003
130,1.04,0.37282,0.96078,0.94706,-0.0039062,0.42228999999999994
131,1.048,0.36311,0.97059,0.97059,-0.009765600000000001,0.4262
132,1.056,0.3534,0.99216,0.99608,-0.013672,0.43206000000000006
133,1.064,0.34369,1.002,1.0059,-0.019531,0.43988
134,1.072,0.33398,0.99608,1.0118,-0.009765600000000001,0.44673
135,1.08,0.32621,0.9862700000000001,0.98235,-0.019531,0.45552
136,1.088,0.3165,0.9764700000000001,0.93725,-0.013672,0.46237
137,1.0959999999999999,0.30874,0.9764700000000001,0.91176,-0.025391,0.46921
138,1.104,0.29903,0.96667,0.9215700000000001,-0.013672,0.47605
139,1.112,0.29125999999999996,0.94706,0.9215700000000001,0.0,0.48485
140,1.12,0.2835,0.9254899999999999,0.9215700000000001,0.019531,0.49462
141,1.128,0.27573000000000003,0.9058799999999999,0.9215700000000001,0.03125,0.5044
142,1.136,0.2699,0.9058799999999999,0.9254899999999999,0.03125,0.51417
143,1.1440000000000001,0.26408000000000004,0.9058799999999999,0.9254899999999999,0.03125,0.52493
144,1.1520000000000001,0.25825,0.9058799999999999,0.9254899999999999,0.03125,0.53568
145,1.16,0.25243000000000004,0.9058799999999999,0.9254899999999999,0.03125,0.54643
146,1.168,0.24854,0.93137,0.9254899999999999,0.005859399999999999,0.55523
147,1.176,0.24272,1.0118,0.8902,-0.054688,0.565
148,1.1840000000000002,0.23883000000000001,1.0314,0.61569,0.041016000000000004,0.5738
149,1.192,0.23301,0.13922,0.04902,0.50977,0.58065
150,1.2,0.22913000000000003,-0.5019600000000001,-0.5019600000000001,1.0391,0.5865100000000001
151,1.208,0.2233,-0.5019600000000001,-0.5019600000000001,1.4746,0.59238
152,1.216,0.21941999999999998,-0.5019600000000001,-0.5019600000000001,1.5,0.59726
153,1.224,0.21359,-0.5019600000000001,-0.5019600000000001,1.3086,0.60117
154,1.232,0.20776999999999998,-0.5019600000000001,-0.28824,1.0391,0.60313
155,1.24,0.20388,-0.49804,0.068627,0.7793,0.60411
156,1.248,0.19805999999999999,-0.16667,0.4098,0.57422,0.60411
157,1.256,0.19222999999999998,0.22941,0.7098,0.33008000000000004,0.60313
158,1.264,0.18641,0.61961,0.9764700000000001,0.099609,0.60117
159,1.272,0.18252000000000002,0.8607799999999999,1.151,-0.054688,0.59922
160,1.28,0.1767,1.0412,1.2725,-0.13867000000000002,0.59531
161,1.288,0.17087,1.2275,1.4235,-0.16992000000000002,0.59238
162,1.296,0.16699,1.3019999999999998,1.4627,-0.19336,0.5884699999999999
163,1.304,0.16310999999999998,1.3275,1.4686,-0.20898000000000003,0.58358
164,1.3119999999999998,0.15922,1.3373,1.4627,-0.21484,0.57967
165,1.32,0.15728,1.3431,1.4529,-0.20898000000000003,0.5747800000000001
166,1.328,0.15534,1.3529,1.4471,-0.21484,0.56891
167,1.3359999999999999,0.15534,1.3529,1.4471,-0.21875,0.56207
168,1.344,0.1534,1.3569,1.4373,-0.22461,0.55523
169,1.3519999999999999,0.15534,1.3627,1.4333,-0.22851999999999997,0.5483899999999999
170,1.36,0.15534,1.3667,1.4275,-0.23438,0.5415399999999999
171,1.368,0.1534,1.3725,1.4235,-0.23438,0.5347
172,1.376,0.1534,1.3824,1.4235,-0.25,0.52884
173,1.3840000000000001,0.15145999999999998,1.3980000000000001,1.4333,-0.25977,0.52395
174,1.392,0.14951,1.4275,1.4373,-0.28515999999999997,0.51808
175,1.4,0.14757,1.4569,1.4471,-0.29883000000000004,0.5132
176,1.4080000000000001,0.14562999999999998,1.5019999999999998,1.4569,-0.33398,0.50831
177,1.416,0.14369,1.5039,1.4824,-0.36914,0.50342
178,1.4240000000000002,0.14175,1.5039,1.5039,-0.41991999999999996,0.49853000000000003
179,1.432,0.13592,1.5039,1.5039,-0.46484,0.49365
180,1.44,0.13204000000000002,1.5039,1.5039,-0.49805,0.48876000000000003
181,1.4480000000000002,0.12621,1.5039,1.5039,-0.49805,0.48386999999999997
182,1.456,0.12039000000000001,1.5039,1.5039,-0.49805,0.47996000000000005
183,1.464,0.10874,1.5039,1.5039,-0.49805,0.47507
184,1.472,0.09902899999999999,1.5039,1.5039,-0.49805,0.47116
185,1.48,0.083495,1.5039,1.5039,-0.49805,0.46725
186,1.4880000000000002,0.06796100000000001,1.5039,1.5019999999999998,-0.48828,0.46334
187,1.496,0.048544,1.5039,1.3980000000000001,-0.4082,0.45846000000000003
188,1.504,0.029126,1.4686,1.2824,-0.31445,0.45455
189,1.5119999999999998,0.0077670000000000005,1.3373,1.1824,-0.24023000000000003,0.45064
190,1.52,-0.01165,1.2275,1.0961,-0.17382999999999998,0.4477
191,1.528,-0.033010000000000005,1.1412,1.0314,-0.125,0.44378999999999996
192,1.536,-0.052427,1.0765,0.99216,-0.083984,0.44086000000000003
193,1.544,-0.071845,1.0275,0.9509799999999999,-0.054688,0.43695
194,1.5519999999999998,-0.091262,0.99608,0.9411799999999999,-0.035156,0.43304
195,1.56,-0.11068,0.97059,0.93137,-0.019531,0.42913
196,1.568,-0.1301,0.95686,0.93725,-0.0039062,0.42522
197,1.5759999999999998,-0.14757,0.9509799999999999,0.93725,0.0,0.42131
198,1.584,-0.16505,0.95686,0.9411799999999999,0.0,0.4174
199,1.5919999999999999,-0.18252000000000002,0.95686,0.93725,0.0,0.41544
200,1.6,-0.19805999999999999,0.9509799999999999,0.94706,0.0,0.41251000000000004
201,1.608,-0.21359,0.9509799999999999,0.9411799999999999,0.0,0.41056000000000004
202,1.6159999999999999,-0.22718000000000002,0.9509799999999999,0.94706,0.0,0.4086
203,1.624,-0.24078000000000002,0.9509799999999999,0.9509799999999999,0.0,0.40762
204,1.632,-0.25243000000000004,0.9509799999999999,0.95686,0.0,0.40567
205,1.64,-0.26019000000000003,0.9509799999999999,0.96667,0.0,0.40371
206,1.6480000000000001,-0.2699,0.95686,0.96667,0.0,0.40176
207,1.656,-0.27573000000000003,0.96078,0.96078,0.0,0.3998
208,1.6640000000000001,-0.28155,0.96078,0.96078,-0.0039062,0.39687
209,1.672,-0.2835,0.96078,0.95686,-0.0039062,0.39394
210,1.68,-0.28544,0.96078,0.9509799999999999,-0.0039062,0.39100999999999997
211,1.6880000000000002,-0.2835,0.96078,0.95686,0.0,0.38806999999999997
212,1.696,-0.28155,0.95686,0.95686,-0.0039062,0.38514
213,1.704,-0.27573000000000003,0.9509799999999999,0.9509799999999999,0.0,0.38221
214,1.712,-0.2699,0.95686,0.9509799999999999,0.0,0.37928
215,1.72,-0.26214,0.95686,0.9509799999999999,-0.0039062,0.37732
216,1.7280000000000002,-0.25437,0.95686,0.9509799999999999,-0.009765600000000001,0.37634
217,1.736,-0.24466,0.9509799999999999,0.94706,-0.009765600000000001,0.37439
218,1.744,-0.23301,0.96078,0.94706,-0.013672,0.37340999999999996
219,1.7519999999999998,-0.2233,0.95686,0.94706,-0.009765600000000001,0.37439
220,1.76,-0.21359,0.95686,0.9509799999999999,-0.009765600000000001,0.37537
221,1.768,-0.20388,0.96078,0.9509799999999999,-0.013672,0.37732
222,1.776,-0.19417,0.97059,0.95686,-0.013672,0.38025
223,1.784,-0.18447,0.9764700000000001,0.98235,-0.009765600000000001,0.38514
224,1.7919999999999998,-0.17476,1.002,1.0059,-0.025391,0.39003000000000004
225,1.8,-0.16699,1.0059,1.0216,-0.025391,0.39687
226,1.808,-0.15728,1.002,1.002,-0.019531,0.40371
227,1.8159999999999998,-0.14951,0.99216,0.98235,-0.025391,0.41153
228,1.824,-0.13981,0.9764700000000001,0.93725,-0.019531,0.41838000000000003
229,1.8319999999999999,-0.13204000000000002,0.98235,0.9215700000000001,-0.025391,0.42522
230,1.84,-0.12233,0.97059,0.9254899999999999,-0.013672,0.43304
231,1.848,-0.11456,0.94706,0.91569,0.005859399999999999,0.44282
232,1.8559999999999999,-0.10485,0.9254899999999999,0.91569,0.015625,0.45357
233,1.864,-0.097087,0.91176,0.9215700000000001,0.025391,0.4653
234,1.8719999999999999,-0.08932000000000001,0.91176,0.9215700000000001,0.03125,0.47605
235,1.88,-0.081553,0.91176,0.91569,0.025391,0.4868
236,1.8880000000000001,-0.071845,0.91176,0.9215700000000001,0.025391,0.49756000000000006
237,1.896,-0.064078,0.91569,0.91569,0.025391,0.5092899999999999
238,1.9040000000000001,-0.056311,0.94706,0.9058799999999999,0.0,0.5210199999999999
239,1.912,-0.048544,1.0314,0.87059,-0.064453,0.53177
240,1.92,-0.042718,0.83529,0.5451,0.064453,0.54252
241,1.9280000000000002,-0.034950999999999996,0.078431,-0.027451,0.55078,0.5503399999999999
242,1.936,-0.029126,-0.5019600000000001,-0.5019600000000001,1.084,0.55718
243,1.944,-0.023301,-0.5019600000000001,-0.5019600000000001,1.5,0.56403
244,1.952,-0.017476,-0.5019600000000001,-0.5019600000000001,1.5,0.57087
245,1.96,-0.013591999999999998,-0.5019600000000001,-0.5019600000000001,1.2734,0.5767399999999999
246,1.9680000000000002,-0.0077670000000000005,-0.5019600000000001,-0.25686,1.0098,0.58065
247,1.976,-0.0038835000000000002,-0.44706,0.094118,0.7441399999999999,0.58358
248,1.984,0.0,-0.11765,0.43528999999999995,0.53906,0.5865100000000001
249,1.992,0.0038835000000000002,0.27451,0.7411800000000001,0.30469,0.58749
250,2.0,0.0077670000000000005,0.66078,1.002,0.076172,0.58749
251,2.008,0.01165,0.8862700000000001,1.1667,-0.07421900000000001,0.58553
252,2.016,0.017476,1.0569,1.2922,-0.14844000000000002,0.5826
253,2.024,0.021359,1.2471,1.4275,-0.18359,0.57967
254,2.032,0.025243,1.3118,1.4686,-0.20508,0.57576
255,2.04,0.031068000000000002,1.3275,1.4686,-0.21484,0.57087
256,2.048,0.036893,1.3373,1.4686,-0.21484,0.56696
257,2.056,0.042718,1.3471,1.4627,-0.21875,0.56305
258,2.064,0.048544,1.3529,1.4529,-0.22461,0.55914
259,2.072,0.05436900000000001,1.3529,1.4431,-0.22461,0.55425
260,2.08,0.062136000000000004,1.3529,1.4373,-0.21875,0.5503399999999999
261,2.088,0.06796100000000001,1.3627,1.4373,-0.22851999999999997,0.54448
262,2.096,0.073786,1.3667,1.4373,-0.23438,0.53861
263,2.104,0.07767,1.3824,1.4275,-0.24414,0.53372
264,2.112,0.083495,1.3922,1.4275,-0.25,0.52884
265,2.12,0.08932000000000001,1.4078,1.4373,-0.26366999999999996,0.52493
266,2.128,0.09514600000000001,1.4275,1.4431,-0.2793,0.5210199999999999
267,2.136,0.09902899999999999,1.4627,1.4471,-0.30469,0.5171100000000001
268,2.144,0.10485,1.5039,1.4627,-0.33398,0.5132
269,2.1519999999999997,0.10874,1.5039,1.4784,-0.375,0.50831
270,2.16,0.11456,1.5039,1.5039,-0.42383000000000004,0.50342
271,2.168,0.1165,1.5039,1.5039,-0.47461000000000003,0.49756000000000006
272,2.176,0.11845,1.5039,1.5039,-0.49805,0.49071000000000004
273,2.184,0.11845,1.5039,1.5039,-0.49805,0.48583000000000004
274,2.1919999999999997,0.11845,1.5039,1.5039,-0.49805,0.48094
275,2.2,0.11262,1.5039,1.5039,-0.49805,0.47605
276,2.208,0.1068,1.5039,1.5039,-0.49805,0.47116
277,2.2159999999999997,0.097087,1.5039,1.5039,-0.49805,0.46725
278,2.224,0.085437,1.5039,1.4824,-0.47852,0.46334
279,2.2319999999999998,0.06990299999999999,1.5039,1.3824,-0.38866999999999996,0.45943
280,2.24,0.056311,1.4471,1.2667,-0.30469,0.45552
281,2.248,0.036893,1.3176,1.1667,-0.22461,0.45943
282,2.256,0.019417,1.2118,1.0824,-0.16016,0.46628000000000003
283,2.2640000000000002,0.0,1.1216,1.0275,-0.10937999999999999,0.46823000000000004
284,2.272,-0.019417,1.0569,0.98235,-0.070312,0.46725
285,2.28,-0.038835,1.0216,0.95686,-0.048827999999999996,0.4653
286,2.2880000000000003,-0.056311,0.98235,0.94706,-0.025391,0.46237
287,2.296,-0.075728,0.96667,0.9411799999999999,-0.013672,0.45943
288,2.3040000000000003,-0.093204,0.95686,0.93725,-0.0039062,0.45552
289,2.312,-0.11068,0.9509799999999999,0.94706,0.005859399999999999,0.45258999999999994
290,2.32,-0.12816,0.9509799999999999,0.9411799999999999,0.0,0.44966000000000006
291,2.3280000000000003,-0.14369,0.9509799999999999,0.93725,0.0,0.44673
292,2.336,-0.15922,0.9411799999999999,0.94706,0.015625,0.44477
293,2.344,-0.17476,0.9509799999999999,0.9411799999999999,0.005859399999999999,0.44282
294,2.352,-0.18835,0.94706,0.94706,0.009765600000000001,0.44183999999999996
295,2.36,-0.2,0.9411799999999999,0.9411799999999999,0.015625,0.44086000000000003
296,2.3680000000000003,-0.21165,0.9509799999999999,0.9509799999999999,0.005859399999999999,0.43891
297,2.376,-0.21941999999999998,0.9411799999999999,0.94706,0.019531,0.43695
298,2.384,-0.22718000000000002,0.94706,0.9509799999999999,0.015625,0.43596999999999997
299,2.392,-0.23301,0.9509799999999999,0.9509799999999999,0.005859399999999999,0.43401999999999996
300,2.4,-0.23689000000000002,0.9509799999999999,0.9509799999999999,0.015625,0.43206000000000006
301,2.408,-0.23883000000000001,0.93725,0.9411799999999999,0.025391,0.43011000000000005
302,2.416,-0.23883000000000001,0.94706,0.9509799999999999,0.015625,0.42913
303,2.424,-0.23883000000000001,0.9254899999999999,0.94706,0.025391,0.42717
304,2.432,-0.23883000000000001,0.93725,0.9509799999999999,0.019531,0.42522
305,2.44,-0.23883000000000001,0.9254899999999999,0.94706,0.03125,0.42326
306,2.448,-0.23689000000000002,0.9411799999999999,0.9509799999999999,0.019531,0.42131
307,2.456,-0.23495,0.9215700000000001,0.9411799999999999,0.015625,0.42033000000000004
308,2.464,-0.23106999999999997,0.91569,0.93725,0.041016000000000004,0.41935
309,2.472,-0.22524,0.9215700000000001,0.94706,0.03125,0.4174
310,2.48,-0.21748,0.93137,0.94706,0.025391,0.41641999999999996
311,2.488,-0.20970999999999998,0.9058799999999999,0.93725,0.044922000000000004,0.41544
312,2.496,-0.20194,0.93725,0.94706,0.019531,0.41544
313,2.504,-0.19029000000000001,0.9215700000000001,0.9509799999999999,0.035156,0.41641999999999996
314,2.512,-0.17864000000000002,0.9411799999999999,0.96078,0.041016000000000004,0.41838000000000003
315,2.52,-0.16505,0.9509799999999999,0.98235,0.019531,0.42033000000000004
316,2.528,-0.15145999999999998,0.95686,1.002,0.025391,0.42423999999999995
317,2.536,-0.13398,0.9509799999999999,1.0157,0.041016000000000004,0.42913
318,2.544,-0.11456,0.9764700000000001,1.002,0.015625,0.435
319,2.552,-0.093204,0.93725,0.96078,0.035156,0.44086000000000003
320,2.56,-0.071845,0.93137,0.91176,0.019531,0.44673
321,2.568,-0.046602,0.9509799999999999,0.91176,0.005859399999999999,0.45258999999999994
322,2.576,-0.021359,0.94706,0.91569,0.015625,0.45846000000000003
323,2.5839999999999996,0.0077670000000000005,0.9058799999999999,0.91176,0.044922000000000004,0.4653
324,2.592,0.038835,0.90196,0.91569,0.044922000000000004,0.47312
325,2.6,0.071845,0.8862700000000001,0.9254899999999999,0.060547000000000004,0.48191999999999996
326,2.608,0.1068,0.8960799999999999,0.9215700000000001,0.044922000000000004,0.49071000000000004
327,2.616,0.14369,0.8764700000000001,0.9215700000000001,0.064453,0.49951
328,2.6239999999999997,0.18252000000000002,0.90196,0.9254899999999999,0.044922000000000004,0.5073300000000001
329,2.6319999999999997,0.2233,0.8960799999999999,0.91569,0.050781,0.51417
330,2.64,0.26408000000000004,0.93725,0.9058799999999999,0.009765600000000001,0.52004
331,2.648,0.3068,1.0412,0.82157,-0.044922000000000004,0.5259
332,2.656,0.34951,0.6902,0.46471,0.20508,0.53177
333,2.6639999999999997,0.39223,-0.18235,-0.027451,0.76953,0.53568
334,2.6719999999999997,0.43688999999999995,-0.5019600000000001,-0.5019600000000001,1.3633,0.54057
335,2.68,0.48155,-0.5019600000000001,-0.5019600000000001,1.5,0.54448
336,2.688,0.52427,-0.5019600000000001,-0.5019600000000001,1.5,0.5493600000000001
337,2.696,0.56893,-0.5019600000000001,-0.5019600000000001,1.375,0.5523
338,2.7039999999999997,0.61165,-0.5019600000000001,-0.011765000000000001,1.0586,0.55425
339,2.7119999999999997,0.65437,-0.42745,0.29412,0.7851600000000001,0.55523
340,2.72,0.69709,-0.021569,0.58039,0.54492,0.55523
341,2.728,0.7378600000000001,0.37451,0.82549,0.2793,0.55425
342,2.736,0.78058,0.73137,1.0412,0.054688,0.5523
343,2.7439999999999998,0.81942,0.93137,1.1569,-0.083984,0.55132
344,2.752,0.86019,1.1118,1.2765,-0.1543,0.5483899999999999
345,2.76,0.90097,1.2922,1.3784,-0.20898000000000003,0.54643
346,2.7680000000000002,0.93981,1.3431,1.3922,-0.22461,0.54252
347,2.7760000000000002,0.97864,1.3569,1.3922,-0.23438,0.53861
348,2.784,1.0175,1.3667,1.3882,-0.24023000000000003,0.5347
349,2.792,1.0544,1.3784,1.3824,-0.25,0.52981
350,2.8,1.0913,1.3784,1.3824,-0.25,0.52395
351,2.8080000000000003,1.1262,1.3784,1.3725,-0.24414,0.5190600000000001
352,2.8160000000000003,1.1612,1.3784,1.3667,-0.25390999999999997,0.51417
353,2.824,1.1942,1.3784,1.3569,-0.25,0.50831
354,2.832,1.2252,1.3922,1.3627,-0.25977,0.50244
355,2.84,1.2544,1.3980000000000001,1.3569,-0.26953,0.49658
356,2.8480000000000003,1.2816,1.4176,1.3569,-0.28515999999999997,0.49071000000000004
357,2.8560000000000003,1.3068,1.4431,1.3569,-0.29883000000000004,0.48386999999999997
358,2.864,1.3301,1.4686,1.3569,-0.31836,0.47898
359,2.872,1.3515,1.5039,1.3667,-0.34961,0.47312
360,2.88,1.3709,1.5039,1.3784,-0.38477,0.46921
