,Time [s], PLETH, RESP, II, V, AVR
32,0.256,0.5229699999999999,-0.17115,0.25882,0.61569,0.7156899999999999
33,0.264,0.5210199999999999,-0.17359000000000002,0.24902,0.65098,0.7215699999999999
34,0.272,0.5190600000000001,-0.17604,0.25882,0.6705899999999999,0.7215699999999999
35,0.28,0.51808,-0.17848,0.27451,0.6098,0.7156899999999999
36,0.28800000000000003,0.5171100000000001,-0.18093,0.28431,0.61569,0.7
37,0.29600000000000004,0.51515,-0.18093,0.3,0.60588,0.6705899999999999
38,0.304,0.5132,-0.18337,0.29412,0.61569,0.66471
39,0.312,0.51026,-0.18337,0.3,0.60588,0.6803899999999999
40,0.32,0.50831,-0.18582,0.31373,0.5902,0.66471
41,0.32799999999999996,0.50538,-0.18825999999999998,0.31373,0.58431,0.6549
42,0.336,0.50342,-0.18825999999999998,0.3,0.5902,0.66078
43,0.344,0.50049,-0.19071,0.28431,0.5902,0.6705899999999999
44,0.35200000000000004,0.49658,-0.19071,0.31961,0.5705899999999999,0.65098
45,0.36,0.49267,-0.19315,0.30391999999999997,0.58431,0.66078
46,0.368,0.48876000000000003,-0.19315,0.2902,0.5902,0.6705899999999999
47,0.376,0.48583000000000004,-0.19315,0.32353000000000004,0.5745100000000001,0.6451
48,0.384,0.48386999999999997,-0.19315,0.33921999999999997,0.58431,0.6352899999999999
49,0.392,0.48191999999999996,-0.19315,0.3451,0.59608,0.64118
50,0.4,0.47996000000000005,-0.19315,0.31961,0.5902,0.65098
51,0.408,0.47898,-0.19315,0.31961,0.6,0.66471
52,0.41600000000000004,0.47898,-0.1956,0.33529000000000003,0.6098,0.6705899999999999
53,0.424,0.47996000000000005,-0.1956,0.31961,0.6,0.6451
54,0.43200000000000005,0.48191999999999996,-0.19804000000000002,0.36471,0.6352899999999999,0.58431
55,0.44,0.48485,-0.19804000000000002,0.3902,0.5607800000000001,0.5549
56,0.44799999999999995,0.48876000000000003,-0.19804000000000002,0.40392,0.55098,0.5705899999999999
57,0.456,0.4956,-0.20049,0.3902,0.5549,0.58039
58,0.46399999999999997,0.5044,-0.20049,0.33921999999999997,0.56471,0.6098
59,0.47200000000000003,0.51417,-0.20293,0.34902,0.55098,0.6
60,0.48,0.52493,-0.20293,0.3451,0.5451,0.60588
61,0.488,0.53763,-0.20538,0.33921999999999997,0.56471,0.61961
62,0.496,0.5503399999999999,-0.20781999999999998,0.34902,0.5705899999999999,0.62549
63,0.504,0.56305,-0.21026999999999998,0.33921999999999997,0.5607800000000001,0.61569
64,0.512,0.57576,-0.21270999999999998,0.33529000000000003,0.5705899999999999,0.6098
65,0.52,0.5884699999999999,-0.2176,0.32353000000000004,0.56471,0.62941
66,0.528,0.59726,-0.22005,0.3,0.58039,0.6549
67,0.536,0.6050800000000001,-0.22249000000000002,0.2451,0.7058800000000001,0.76667
68,0.544,0.6129,-0.22738000000000003,0.18824000000000002,0.76667,0.81176
69,0.552,0.61975,-0.22983,0.41961000000000004,0.5745100000000001,0.46078
70,0.56,0.62463,-0.23471999999999998,1.0216,0.16471,-0.18627
71,0.568,0.62757,-0.23715999999999998,1.3216,-0.041176,-0.48235
72,0.5760000000000001,0.62952,-0.24205,0.87059,0.16863,0.1098
73,0.584,0.62854,-0.24694000000000002,0.47451000000000004,0.33921999999999997,0.6862699999999999
74,0.5920000000000001,0.62757,-0.24939,0.31373,0.38039,0.7451
75,0.6,0.62463,-0.25428,0.29412,0.4902,0.6862699999999999
76,0.608,0.6207199999999999,-0.25672,0.33921999999999997,0.59608,0.62549
77,0.616,0.6148600000000001,-0.26161,0.33529000000000003,0.5745100000000001,0.61569
78,0.624,0.60802,-0.26406,0.31961,0.58431,0.61961
79,0.632,0.6002,-0.2665,0.32941,0.5902,0.6098
80,0.64,0.5914,-0.26895,0.3451,0.6,0.6
81,0.648,0.58162,-0.27139,0.36471,0.5902,0.56471
82,0.6559999999999999,0.5738,-0.27384000000000003,0.38039,0.5745100000000001,0.55098
83,0.664,0.565,-0.27384000000000003,0.38431,0.5745100000000001,0.53922
84,0.672,0.55718,-0.27628,0.3902,0.58039,0.52941
85,0.68,0.5503399999999999,-0.27628,0.4,0.5745100000000001,0.51961
86,0.688,0.5435,-0.27628,0.40392,0.56471,0.50588
87,0.696,0.53861,-0.27873000000000003,0.42941,0.5451,0.48039
88,0.7040000000000001,0.53372,-0.27873000000000003,0.46078,0.55098,0.43922
89,0.7120000000000001,0.53079,-0.27873000000000003,0.47451000000000004,0.5549,0.43528999999999995
90,0.72,0.52688,-0.27628,0.49412,0.53922,0.4
91,0.728,0.52493,-0.27628,0.51961,0.51961,0.38039
92,0.736,0.5229699999999999,-0.27628,0.53922,0.50588,0.3451
93,0.7440000000000001,0.5210199999999999,-0.27384000000000003,0.5745100000000001,0.49412,0.29412
94,0.752,0.52004,-0.27384000000000003,0.6098,0.47058999999999995,0.2451
95,0.76,0.52004,-0.27139,0.61961,0.44902,0.20392000000000002
96,0.768,0.5190600000000001,-0.27139,0.65098,0.42549,0.16863
97,0.7759999999999999,0.5190600000000001,-0.26895,0.6705899999999999,0.4451,0.14902
98,0.784,0.5190600000000001,-0.2665,0.69608,0.44902,0.13333
99,0.792,0.5190600000000001,-0.26406,0.6902,0.43528999999999995,0.14314000000000002
100,0.8,0.51808,-0.26161,0.6705899999999999,0.44902,0.17843
101,0.8079999999999999,0.5171100000000001,-0.25916999999999996,0.65098,0.44902,0.22941
102,0.816,0.51515,-0.25672,0.59608,0.4902,0.30391999999999997
103,0.8240000000000001,0.51417,-0.25428,0.53922,0.51961,0.4
104,0.8320000000000001,0.51222,-0.25183,0.47451000000000004,0.5451,0.47058999999999995
105,0.84,0.5112399999999999,-0.24939,0.4,0.5705899999999999,0.5451
106,0.848,0.51026,-0.24694000000000002,0.3549,0.56471,0.6
107,0.856,0.51026,-0.2445,0.31961,0.59608,0.65098
108,0.8640000000000001,0.50831,-0.24205,0.2902,0.61961,0.6862699999999999
109,0.872,0.5073300000000001,-0.23961,0.28431,0.62549,0.7
110,0.88,0.5044,-0.23715999999999998,0.26863000000000004,0.64118,0.7156899999999999
111,0.888,0.50147,-0.23226999999999998,0.3,0.6549,0.73137
112,0.8959999999999999,0.49853000000000003,-0.22983,0.2902,0.61961,0.73529
113,0.904,0.4956,-0.22738000000000003,0.2902,0.6098,0.7
114,0.912,0.49267,-0.22249000000000002,0.29412,0.61961,0.6862699999999999
115,0.92,0.48973999999999995,-0.22005,0.31373,0.6,0.6705899999999999
116,0.9279999999999999,0.4868,-0.2176,0.28431,0.61569,0.6902
117,0.9359999999999999,0.48485,-0.21516,0.26863000000000004,0.58039,0.7
118,0.9440000000000001,0.48289,-0.21270999999999998,0.2902,0.6098,0.69608
119,0.9520000000000001,0.48094,-0.21026999999999998,0.28431,0.61569,0.69608
120,0.96,0.47801000000000005,-0.21026999999999998,0.2902,0.61961,0.69608
121,0.968,0.47605,-0.20781999999999998,0.2902,0.6098,0.69608
122,0.976,0.47213999999999995,-0.20781999999999998,0.31373,0.59608,0.67647
123,0.9840000000000001,0.46921,-0.20538,0.30391999999999997,0.5902,0.6705899999999999
124,0.992,0.46628000000000003,-0.20538,0.31373,0.5902,0.66078
125,1.0,0.46334,-0.20293,0.32353000000000004,0.6,0.6549
126,1.008,0.46138999999999997,-0.20293,0.3098,0.58431,0.66078
127,1.016,0.45846000000000003,-0.20293,0.3098,0.56471,0.6549
128,1.024,0.45748,-0.20049,0.30391999999999997,0.5902,0.66471
129,1.032,0.45552,-0.20049,0.31373,0.58039,0.66078
130,1.04,0.45357,-0.19804000000000002,0.3098,0.5902,0.65098
131,1.048,0.45161,-0.19804000000000002,0.32941,0.5902,0.6451
132,1.056,0.44966000000000006,-0.1956,0.35882,0.58039,0.61569
133,1.064,0.4477,-0.19315,0.33921999999999997,0.61569,0.6352899999999999
134,1.072,0.44673,-0.19071,0.31961,0.59608,0.65098
135,1.08,0.44575,-0.19071,0.31961,0.60588,0.66078
136,1.088,0.4477,-0.18825999999999998,0.3549,0.5705899999999999,0.61961
137,1.0959999999999999,0.45064,-0.18582,0.38039,0.58431,0.5902
138,1.104,0.45552,-0.18582,0.4,0.5902,0.56471
139,1.112,0.46334,-0.18582,0.40392,0.5745100000000001,0.5745100000000001
140,1.12,0.47213999999999995,-0.18337,0.3902,0.5451,0.58431
141,1.128,0.48094,-0.18582,0.35882,0.5352899999999999,0.59608
142,1.136,0.48973999999999995,-0.18582,0.36471,0.5705899999999999,0.6
143,1.1440000000000001,0.50049,-0.18582,0.3451,0.58431,0.61569
144,1.1520000000000001,0.51222,-0.18582,0.32353000000000004,0.5705899999999999,0.6352899999999999
145,1.16,0.52493,-0.18582,0.33529000000000003,0.5705899999999999,0.62549
146,1.168,0.53666,-0.18582,0.3549,0.5607800000000001,0.6098
147,1.176,0.5474100000000001,-0.18825999999999998,0.32941,0.55098,0.62549
148,1.1840000000000002,0.55816,-0.19071,0.31373,0.55098,0.6352899999999999
149,1.192,0.56598,-0.19315,0.2902,0.6549,0.7098
150,1.2,0.5728300000000001,-0.1956,0.22941,0.76667,0.76667
151,1.208,0.5777100000000001,-0.1956,0.36471,0.61569,0.51961
152,1.216,0.58065,-0.19804000000000002,0.91176,0.22941,-0.047059
153,1.224,0.58065,-0.20049,1.3019999999999998,0.017647,-0.41176
154,1.232,0.57967,-0.20293,0.9509799999999999,0.21961,0.04902
155,1.24,0.5777100000000001,-0.20293,0.52941,0.46471,0.7058800000000001
156,1.248,0.57576,-0.20538,0.32353000000000004,0.4451,0.81176
157,1.256,0.57087,-0.20538,0.27843,0.4902,0.7411800000000001
158,1.264,0.565,-0.20538,0.32941,0.51569,0.6352899999999999
159,1.272,0.55816,-0.20538,0.3549,0.5607800000000001,0.59608
160,1.28,0.5503399999999999,-0.20538,0.33921999999999997,0.5705899999999999,0.6
161,1.288,0.54057,-0.20538,0.35882,0.5607800000000001,0.56471
162,1.296,0.53177,-0.20538,0.36471,0.51961,0.5549
163,1.304,0.52199,-0.20293,0.36471,0.56471,0.5607800000000001
164,1.3119999999999998,0.5132,-0.20293,0.35882,0.5705899999999999,0.5745100000000001
165,1.32,0.50342,-0.20049,0.38431,0.5352899999999999,0.55098
166,1.328,0.4956,-0.1956,0.4,0.52941,0.53922
167,1.3359999999999999,0.48973999999999995,-0.19315,0.41568999999999995,0.5705899999999999,0.51569
168,1.344,0.48485,-0.19071,0.4451,0.5745100000000001,0.47451000000000004
169,1.3519999999999999,0.47996000000000005,-0.18582,0.4549,0.51961,0.46471
170,1.36,0.47605,-0.18093,0.47058999999999995,0.51961,0.44902
171,1.368,0.47213999999999995,-0.17604,0.48431,0.51569,0.42549
172,1.376,0.46921,-0.17115,0.50588,0.47451000000000004,0.39411999999999997
173,1.3840000000000001,0.46628000000000003,-0.16626,0.52549,0.4902,0.35882
174,1.392,0.46431999999999995,-0.15892,0.5607800000000001,0.46078,0.31961
175,1.4,0.46334,-0.15403,0.58039,0.48039,0.2902
176,1.4080000000000001,0.46334,-0.14914000000000002,0.61961,0.4549,0.24902
177,1.416,0.46334,-0.14425,0.6352899999999999,0.43922,0.22941
178,1.4240000000000002,0.46334,-0.13935999999999998,0.6549,0.4451,0.20392000000000002
179,1.432,0.46334,-0.13447,0.7058800000000001,0.37451,0.14902
180,1.44,0.46334,-0.12714,0.7098,0.4098,0.1549
181,1.4480000000000002,0.46237,-0.1198,0.7156899999999999,0.42549,0.15882000000000002
182,1.456,0.46237,-0.11490999999999998,0.7058800000000001,0.4098,0.18431
183,1.464,0.46041000000000004,-0.10758,0.65098,0.44902,0.2451
184,1.472,0.45943,-0.10269,0.6098,0.48039,0.30391999999999997
185,1.48,0.45748,-0.095355,0.5549,0.51569,0.3902
186,1.4880000000000002,0.45455,-0.090465,0.49412,0.53922,0.46471
187,1.496,0.45064,-0.08313,0.43528999999999995,0.56471,0.5352899999999999
188,1.504,0.4477,-0.075795,0.38431,0.5705899999999999,0.5902
189,1.5119999999999998,0.44378999999999996,-0.06846000000000001,0.33529000000000003,0.58431,0.64118
190,1.52,0.44086000000000003,-0.058679999999999996,0.31373,0.5902,0.66078
191,1.528,0.43793000000000004,-0.051345,0.3098,0.58039,0.66471
192,1.536,0.43695,-0.041565,0.31373,0.5705899999999999,0.6705899999999999
193,1.544,0.43596999999999997,-0.034230000000000003,0.29412,0.61961,0.6902
194,1.5519999999999998,0.435,-0.02445,0.2902,0.62549,0.69608
195,1.56,0.43401999999999996,-0.017115000000000002,0.27843,0.61569,0.7058800000000001
196,1.568,0.42228999999999994,-0.00978,0.26863000000000004,0.62549,0.7098
197,1.5759999999999998,0.40567,-0.00489,0.3,0.60588,0.67647
198,1.584,0.39687,0.002445,0.31373,0.6098,0.6705899999999999
199,1.5919999999999999,0.39198,0.00978,0.30391999999999997,0.60588,0.6705899999999999
200,1.6,0.38806999999999997,0.017115000000000002,0.2902,0.59608,0.67647
201,1.608,0.38514,0.02445,0.30391999999999997,0.5705899999999999,0.66471
202,1.6159999999999999,0.38319000000000003,0.031785,0.31961,0.58431,0.6549
203,1.624,0.38221,0.036675,0.31373,0.5902,0.6549
204,1.632,0.38025,0.04401,0.31373,0.58431,0.6549
205,1.64,0.3783,0.0489,0.33921999999999997,0.6,0.62941
206,1.6480000000000001,0.37634,0.05379,0.3451,0.5705899999999999,0.62549
207,1.656,0.37439,0.061125,0.33921999999999997,0.5745100000000001,0.62941
208,1.6640000000000001,0.37243000000000004,0.066015,0.31961,0.56471,0.6451
209,1.672,0.37048000000000003,0.07335,0.33529000000000003,0.5705899999999999,0.6451
210,1.68,0.36851999999999996,0.080685,0.32941,0.5705899999999999,0.6451
211,1.6880000000000002,0.36755,0.08802,0.32941,0.5705899999999999,0.6352899999999999
212,1.696,0.36657,0.095355,0.3451,0.58431,0.62549
213,1.704,0.36657,0.10269,0.34902,0.6,0.6352899999999999
214,1.712,0.36559,0.11002,0.37451,0.5902,0.6098
215,1.72,0.36559,0.11735999999999999,0.39411999999999997,0.5902,0.58039
216,1.7280000000000002,0.36657,0.12714,0.3902,0.58039,0.58431
217,1.736,0.36755,0.13447,0.3902,0.5705899999999999,0.58431
218,1.744,0.37048000000000003,0.14181,0.3902,0.56471,0.58039
219,1.7519999999999998,0.37340999999999996,0.14914000000000002,0.38431,0.5607800000000001,0.58039
220,1.76,0.37928,0.15648,0.36471,0.56471,0.59608
221,1.768,0.38514,0.16137,0.35882,0.5451,0.6
222,1.776,0.39296,0.1687,0.3451,0.5607800000000001,0.61569
223,1.784,0.40176,0.17604,0.32941,0.55098,0.62549
224,1.7919999999999998,0.41251000000000004,0.18093,0.32941,0.56471,0.62941
225,1.8,0.42522,0.18582,0.31961,0.5549,0.6352899999999999
226,1.808,0.43793000000000004,0.19071,0.31373,0.5607800000000001,0.62549
227,1.8159999999999998,0.45161,0.1956,0.33529000000000003,0.6,0.61961
228,1.824,0.46237,0.19804000000000002,0.26863000000000004,0.72549,0.7451
229,1.8319999999999999,0.47213999999999995,0.20293,0.22941,0.76667,0.76667
230,1.84,0.48191999999999996,0.20538,0.53922,0.51961,0.34902
231,1.848,0.49071000000000004,0.20781999999999998,1.1059,0.14902,-0.19608
232,1.8559999999999999,0.49853000000000003,0.21026999999999998,1.298,0.039216,-0.37255
233,1.864,0.50538,0.21026999999999998,0.69608,0.31373,0.37059000000000003
234,1.8719999999999999,0.5092899999999999,0.21270999999999998,0.37451,0.4,0.76078
235,1.88,0.5132,0.21270999999999998,0.2451,0.3902,0.78627
236,1.8880000000000001,0.51417,0.21270999999999998,0.2902,0.4902,0.6803899999999999
237,1.896,0.51417,0.21270999999999998,0.33529000000000003,0.56471,0.61569
238,1.9040000000000001,0.51222,0.21270999999999998,0.3549,0.5745100000000001,0.6
239,1.912,0.5073300000000001,0.21270999999999998,0.35882,0.58431,0.6
240,1.92,0.50147,0.21270999999999998,0.35882,0.5705899999999999,0.5745100000000001
241,1.9280000000000002,0.49658,0.21270999999999998,0.35882,0.58039,0.5745100000000001
242,1.936,0.48973999999999995,0.21270999999999998,0.37059000000000003,0.58039,0.56471
243,1.944,0.48289,0.21270999999999998,0.38431,0.58431,0.5607800000000001
244,1.952,0.47507,0.21026999999999998,0.4,0.5705899999999999,0.55098
245,1.96,0.46725,0.21026999999999998,0.41568999999999995,0.5705899999999999,0.52941
246,1.9680000000000002,0.46041000000000004,0.21026999999999998,0.43528999999999995,0.56471,0.50588
247,1.976,0.45357,0.21026999999999998,0.43922,0.5549,0.48431
248,1.984,0.4477,0.20781999999999998,0.4549,0.5607800000000001,0.47451000000000004
249,1.992,0.44378999999999996,0.20781999999999998,0.48039,0.55098,0.4549
250,2.0,0.44086000000000003,0.20781999999999998,0.48431,0.53922,0.43528999999999995
251,2.008,0.43793000000000004,0.20781999999999998,0.5098,0.52941,0.40392
252,2.016,0.43695,0.20538,0.53922,0.51961,0.37451
253,2.024,0.43596999999999997,0.20538,0.56471,0.5098,0.3451
254,2.032,0.43695,0.20538,0.6,0.49412,0.3
255,2.04,0.43793000000000004,0.20538,0.64118,0.47058999999999995,0.2549
256,2.048,0.43891,0.20538,0.6803899999999999,0.46471,0.21373000000000003
257,2.056,0.44086000000000003,0.20538,0.69608,0.46078,0.19412000000000001
258,2.064,0.44282,0.20538,0.7156899999999999,0.44902,0.17451
259,2.072,0.44378999999999996,0.20781999999999998,0.7215699999999999,0.4549,0.17451
260,2.08,0.44378999999999996,0.20781999999999998,0.75098,0.46078,0.1549
261,2.088,0.44477,0.21026999999999998,0.7156899999999999,0.46078,0.19412000000000001
262,2.096,0.44477,0.21270999999999998,0.6451,0.47451000000000004,0.27843
263,2.104,0.44477,0.21516,0.58039,0.5,0.3549
264,2.112,0.44477,0.2176,0.51569,0.52549,0.43528999999999995
265,2.12,0.44477,0.22005,0.4451,0.55098,0.5098
266,2.128,0.44477,0.22249000000000002,0.38431,0.5705899999999999,0.58039
267,2.136,0.44477,0.22738000000000003,0.33529000000000003,0.58431,0.62941
268,2.144,0.44477,0.22983,0.30391999999999997,0.5902,0.66471
269,2.1519999999999997,0.44378999999999996,0.23471999999999998,0.2902,0.59608,0.67647
270,2.16,0.44477,0.23961,0.28431,0.59608,0.6902
271,2.168,0.44477,0.2445,0.28431,0.6,0.69608
272,2.176,0.44477,0.24694000000000002,0.27843,0.6,0.69608
273,2.184,0.44477,0.25183,0.27451,0.6098,0.7
274,2.1919999999999997,0.44378999999999996,0.25672,0.26863000000000004,0.60588,0.7
275,2.2,0.44183999999999996,0.25916999999999996,0.27843,0.60588,0.69608
276,2.208,0.44086000000000003,0.26161,0.28431,0.6098,0.69608
277,2.2159999999999997,0.44086000000000003,0.26406,0.27843,0.60588,0.6902
278,2.224,0.43988,0.2665,0.2902,0.6,0.67647
279,2.2319999999999998,0.43988,0.26895,0.29412,0.6,0.6705899999999999
280,2.24,0.43988,0.26895,0.3,0.59608,0.66471
281,2.248,0.43891,0.27139,0.31373,0.5902,0.6451
282,2.256,0.43891,0.27384000000000003,0.31373,0.58431,0.6451
283,2.2640000000000002,0.43793000000000004,0.27628,0.31961,0.58039,0.6451
284,2.272,0.43695,0.27628,0.31961,0.58039,0.6451
285,2.28,0.435,0.27873000000000003,0.31961,0.58039,0.6451
286,2.2880000000000003,0.43401999999999996,0.28117,0.32353000000000004,0.58039,0.64118
287,2.296,0.43206000000000006,0.28362,0.32353000000000004,0.58039,0.6352899999999999
288,2.3040000000000003,0.43109,0.28606,0.32353000000000004,0.5705899999999999,0.62941
289,2.312,0.42913,0.28851,0.32941,0.5745100000000001,0.62549
290,2.32,0.42913,0.29095,0.33529000000000003,0.5902,0.62549
291,2.3280000000000003,0.42815,0.2934,0.33921999999999997,0.59608,0.62549
292,2.336,0.42815,0.29584,0.3549,0.60588,0.6098
293,2.344,0.42815,0.30073,0.38039,0.6,0.5902
294,2.352,0.43011000000000005,0.30318,0.38431,0.59608,0.58431
295,2.36,0.43109,0.30562,0.38039,0.5745100000000001,0.5745100000000001
296,2.3680000000000003,0.43304,0.30806999999999995,0.38431,0.56471,0.5745100000000001
297,2.376,0.43596999999999997,0.30806999999999995,0.38039,0.5607800000000001,0.5745100000000001
298,2.384,0.44086000000000003,0.31051,0.37451,0.5607800000000001,0.58431
299,2.392,0.44673,0.31051,0.35882,0.5549,0.5902
300,2.4,0.45357,0.31296,0.3451,0.5607800000000001,0.6
301,2.408,0.46334,0.31296,0.3451,0.55098,0.60588
302,2.416,0.47507,0.31296,0.35882,0.5549,0.6
303,2.424,0.48583000000000004,0.31296,0.34902,0.56471,0.59608
304,2.432,0.49756000000000006,0.31296,0.3451,0.5705899999999999,0.61961
305,2.44,0.51026,0.31051,0.3098,0.61961,0.67647
306,2.448,0.5229699999999999,0.31051,0.23922,0.76667,0.78627
307,2.456,0.53568,0.30562,0.20392000000000002,0.80588,0.8
308,2.464,0.5474100000000001,0.30318,0.53922,0.53922,0.34902
309,2.472,0.55718,0.30073,1.1667,0.10392,-0.27647
310,2.48,0.56696,0.29584,1.3882,-0.050980000000000004,-0.49216000000000004
311,2.488,0.5747800000000001,0.29095,0.76667,0.17843,0.21373000000000003
312,2.496,0.58065,0.28606,0.36471,0.2902,0.69608
313,2.504,0.5845600000000001,0.27873000000000003,0.2549,0.37451,0.73529
314,2.512,0.58553,0.27384000000000003,0.3,0.5,0.66078
315,2.52,0.58553,0.26895,0.33529000000000003,0.56471,0.61961
316,2.528,0.58358,0.26406,0.34902,0.5902,0.60588
317,2.536,0.57967,0.25672,0.33921999999999997,0.6,0.6
318,2.544,0.5747800000000001,0.25183,0.33529000000000003,0.61569,0.61569
319,2.552,0.56891,0.24694000000000002,0.35882,0.6098,0.58431
320,2.56,0.56109,0.23961,0.38039,0.61569,0.5549
321,2.568,0.5523,0.23471999999999998,0.37059000000000003,0.60588,0.5549
322,2.576,0.5435,0.22983,0.39411999999999997,0.6,0.5352899999999999
323,2.5839999999999996,0.53372,0.22494,0.42941,0.59608,0.50588
324,2.592,0.52395,0.22005,0.43528999999999995,0.5902,0.49412
325,2.6,0.51417,0.21516,0.43528999999999995,0.58431,0.4902
326,2.608,0.5044,0.21270999999999998,0.43922,0.5902,0.49412
327,2.616,0.49658,0.21026999999999998,0.4549,0.5745100000000001,0.46471
328,2.6239999999999997,0.49071000000000004,0.20538,0.48039,0.5705899999999999,0.43922
329,2.6319999999999997,0.48485,0.20293,0.50588,0.5705899999999999,0.41961000000000004
330,2.64,0.47898,0.20049,0.5352899999999999,0.5902,0.40392
331,2.648,0.47507,0.19804000000000002,0.58431,0.55098,0.32941
332,2.656,0.47116,0.19804000000000002,0.60588,0.51961,0.2902
333,2.6639999999999997,0.46823000000000004,0.1956,0.6451,0.50588,0.23922
334,2.6719999999999997,0.46431999999999995,0.19315,0.6549,0.48431,0.22353
335,2.68,0.46138999999999997,0.19071,0.6705899999999999,0.47451000000000004,0.20392000000000002
336,2.688,0.45748,0.19071,0.6803899999999999,0.46471,0.2
337,2.696,0.45455,0.18825999999999998,0.7098,0.46471,0.17451
338,2.7039999999999997,0.45161,0.18825999999999998,0.7156899999999999,0.47451000000000004,0.17843
339,2.7119999999999997,0.44868,0.18582,0.7058800000000001,0.48431,0.20392000000000002
340,2.72,0.44673,0.18582,0.66078,0.50588,0.25882
341,2.728,0.44575,0.18337,0.6,0.53922,0.34902
342,2.736,0.44477,0.18337,0.51961,0.56471,0.4451
343,2.7439999999999998,0.44477,0.18337,0.4451,0.5705899999999999,0.51569
344,2.752,0.44378999999999996,0.18337,0.40392,0.58431,0.5451
345,2.76,0.44282,0.18337,0.3451,0.5902,0.60588
346,2.7680000000000002,0.44282,0.18337,0.2902,0.58431,0.6549
347,2.7760000000000002,0.44183999999999996,0.18337,0.27843,0.62941,0.6705899999999999
348,2.784,0.44086000000000003,0.18337,0.2902,0.59608,0.67647
349,2.792,0.43988,0.18582,0.26471,0.58039,0.69608
350,2.8,0.43988,0.18582,0.2549,0.59608,0.7058800000000001
351,2.8080000000000003,0.43988,0.18582,0.2549,0.5902,0.7098
352,2.8160000000000003,0.44086000000000003,0.18825999999999998,0.26863000000000004,0.5902,0.69608
353,2.824,0.44086000000000003,0.18825999999999998,0.27451,0.5902,0.6902
354,2.832,0.44183999999999996,0.19071,0.27843,0.5902,0.69608
355,2.84,0.44183999999999996,0.19071,0.27451,0.60588,0.6862699999999999
356,2.8480000000000003,0.44086000000000003,0.19071,0.27451,0.5902,0.6862699999999999
357,2.8560000000000003,0.43988,0.19071,0.27843,0.5902,0.67647
358,2.864,0.43891,0.19071,0.29412,0.59608,0.66471
359,2.872,0.43695,0.19071,0.3,0.59608,0.66471
360,2.88,0.43596999999999997,0.19071,0.29412,0.59608,0.67647
361,2.888,0.43401999999999996,0.19071,0.3,0.58431,0.6803899999999999
362,2.8960000000000004,0.43206000000000006,0.19071,0.29412,0.58039,0.6705899999999999
363,2.904,0.43011000000000005,0.19071,0.3,0.58039,0.6549
364,2.912,0.42815,0.19071,0.29412,0.5902,0.6451
365,2.92,0.42717,0.19071,0.31373,0.5705899999999999,0.64118
366,2.928,0.42522,0.19071,0.32353000000000004,0.56471,0.64118
367,2.9360000000000004,0.42423999999999995,0.19071,0.32941,0.6098,0.6352899999999999
368,2.944,0.42228999999999994,0.19071,0.32353000000000004,0.61961,0.65098
369,2.952,0.42131,0.19071,0.3549,0.61569,0.6098
