,Time [s], RESP, PLETH, II, MCL, AVR
106,0.848,0.08191699999999999,0.38123,-0.035604000000000004,1.3267,1.0197
107,0.856,0.08655299999999999,0.38221,-0.03096,1.3564,1.0148
108,0.8640000000000001,0.09119,0.37537,-0.01548,1.3614,1.0
109,0.872,0.097372,0.36461,-0.0015480000000000001,1.3812,0.9950700000000001
110,0.88,0.10355,0.35777,0.013932,1.3861,0.9852200000000001
111,0.888,0.11127999999999999,0.35386,0.023219999999999998,1.3812,0.9852200000000001
112,0.8959999999999999,0.11900999999999999,0.35191,0.034056,1.3861,0.97044
113,0.904,0.12674000000000002,0.34995,0.0387,1.3663,0.96552
114,0.912,0.13447,0.348,0.063467,1.3713,0.9507399999999999
115,0.92,0.14529,0.34604,0.078947,1.3366,0.9310299999999999
116,0.9279999999999999,0.15456,0.34310999999999997,0.089783,1.3168,0.91379
117,0.9359999999999999,0.16847,0.34115,0.10835999999999998,1.2822,0.8990100000000001
118,0.9440000000000001,0.18083,0.33821999999999997,0.11455,1.2624,0.8842399999999999
119,0.9520000000000001,0.19629000000000002,0.33529000000000003,0.1192,1.2277,0.8743799999999999
120,0.96,0.21175,0.33236,0.1192,1.2079,0.86946
121,0.968,0.22875,0.32942,0.11455,1.1683,0.86946
122,0.976,0.24575,0.32550999999999997,0.10372,1.1584,0.8743799999999999
123,0.9840000000000001,0.26121,0.3216,0.089783,1.1238,0.8842399999999999
124,0.992,0.27821,0.31769000000000003,0.078947,1.1188,0.8940899999999999
125,1.0,0.29366,0.31378,0.063467,1.099,0.8940899999999999
126,1.008,0.30912,0.31085,0.05417999999999999,1.104,0.9088700000000001
127,1.016,0.32456999999999997,0.30694,0.049536000000000004,1.0941,0.91379
128,1.024,0.34158,0.30401,0.05417999999999999,1.099,0.9088700000000001
129,1.032,0.35858,0.30108,0.049536000000000004,1.0891,0.9088700000000001
130,1.04,0.37713,0.29814,0.049536000000000004,1.099,0.91379
131,1.048,0.39258000000000004,0.29423,0.0387,1.099,0.9187200000000001
132,1.056,0.40804,0.29031999999999997,0.0387,1.104,0.92611
133,1.064,0.42349,0.28641,0.0387,1.1139,0.9187200000000001
134,1.072,0.4374,0.2825,0.0387,1.1238,0.9187200000000001
135,1.08,0.45131000000000004,0.27859,0.0387,1.1287,0.9187200000000001
136,1.088,0.46676999999999996,0.27468000000000004,0.0387,1.1238,0.92611
137,1.0959999999999999,0.48068,0.27076999999999996,0.029412,1.1386,0.92611
138,1.104,0.49459,0.26686,0.029412,1.1238,0.92611
139,1.112,0.5085,0.26295,0.023219999999999998,1.1386,0.92611
140,1.12,0.52396,0.26002,0.034056,1.1238,0.92611
141,1.128,0.53787,0.25806,0.023219999999999998,1.1337,0.92611
142,1.136,0.55332,0.25806,0.018576,1.1188,0.9187200000000001
143,1.1440000000000001,0.5656899999999999,0.25611,0.043344,1.1436,0.91379
144,1.1520000000000001,0.5796,0.25513,0.074303,1.1436,0.8940899999999999
145,1.16,0.59042,0.25318,0.089783,1.1386,0.8842399999999999
146,1.168,0.60278,0.25024,0.094427,1.1139,0.8743799999999999
147,1.176,0.61515,0.24829,0.12847999999999998,1.1485,0.85961
148,1.1840000000000002,0.62751,0.24536,0.19505,1.1188,0.79557
149,1.192,0.63988,0.2434,0.21980999999999998,1.0891,0.77586
150,1.2,0.65379,0.24241999999999997,0.17957,1.0396,0.8004899999999999
151,1.208,0.66461,0.24633000000000002,0.15944,1.0297,0.8152699999999999
152,1.216,0.67697,0.25806,0.14861,1.0396,0.8202
153,1.224,0.68779,0.27468000000000004,0.094427,1.0644,0.86946
154,1.232,0.6986100000000001,0.29814,0.023219999999999998,1.0396,0.91379
155,1.24,0.7078800000000001,0.33431,-0.010836,1.0446,0.94581
156,1.248,0.7187,0.38123,-0.021672,1.0248,0.95567
157,1.256,0.72952,0.43596999999999997,-0.010836,1.0396,0.94581
158,1.264,0.74034,0.4956,-0.006191899999999999,1.0297,0.94089
159,1.272,0.75116,0.55425,-0.010836,1.0248,0.94581
160,1.28,0.76352,0.60997,-0.0015480000000000001,1.0347,0.94089
161,1.288,0.7743399999999999,0.65787,0.004644,1.0297,0.94089
162,1.296,0.78671,0.69697,0.009287899999999998,1.0446,0.93596
163,1.304,0.79598,0.7263,0.004644,1.0396,0.94089
164,1.3119999999999998,0.8068,0.74487,0.004644,1.0495,0.93596
165,1.32,0.81607,0.75464,0.009287899999999998,1.0297,0.9310299999999999
166,1.328,0.82689,0.75464,-0.10062,1.1287,0.9753700000000001
167,1.3359999999999999,0.8361700000000001,0.74878,-0.19659000000000001,1.2822,0.9950700000000001
168,1.344,0.8469899999999999,0.73803,-0.20124,1.4455,0.9088700000000001
169,1.3519999999999999,0.8578100000000001,0.72239,0.15944,0.9405899999999999,0.57389
170,1.36,0.8686200000000001,0.7047899999999999,0.72601,-0.049505,0.073892
171,1.368,0.8779,0.68524,1.0712,-0.5544600000000001,-0.1798
172,1.376,0.8871700000000001,0.66471,1.2012,-0.56931,-0.068966
173,1.3840000000000001,0.89645,0.64223,1.0263,-0.15842,0.23892
174,1.392,0.9057200000000001,0.61975,0.7600600000000001,0.25248000000000004,0.51478
175,1.4,0.9165399999999999,0.59629,0.32971999999999996,0.67327,0.81034
176,1.4080000000000001,0.92581,0.5728300000000001,0.0387,0.98515,0.9852200000000001
177,1.416,0.9381799999999999,0.5483899999999999,-0.071207,1.1188,1.0443
178,1.4240000000000002,0.9490000000000001,0.52688,-0.11145999999999999,1.1733,1.069
179,1.432,0.96136,0.5073300000000001,-0.12693,1.198,1.0739
180,1.44,0.9752700000000001,0.48778,-0.12074000000000001,1.2178,1.0788
181,1.4480000000000002,0.98764,0.46725,-0.12074000000000001,1.2178,1.0739
182,1.456,1.0,0.44868,-0.12074000000000001,1.2327,1.0739
183,1.464,1.0124,0.43109,-0.1161,1.2376,1.069
184,1.472,1.0232,0.4174,-0.11145999999999999,1.2327,1.0739
185,1.48,1.034,0.40567,-0.10680999999999999,1.2525,1.0591
186,1.4880000000000002,1.0433,0.39589,-0.10062,1.2624,1.0542
187,1.496,1.0541,0.39003000000000004,-0.086687,1.2772,1.0493
188,1.504,1.0634,0.38514,-0.075851,1.2723,1.0443
189,1.5119999999999998,1.0742,0.38319000000000003,-0.071207,1.3019999999999998,1.0345
190,1.52,1.0835,0.38221,-0.051084,1.3168,1.0296
191,1.528,1.0927,0.38221,-0.046439999999999995,1.3317,1.0197
192,1.536,1.1005,0.38319000000000003,-0.03096,1.3515,1.0099
193,1.544,1.1082,0.38416,-0.010836,1.3762,1.0
194,1.5519999999999998,1.1144,0.38514,-0.0015480000000000001,1.3663,0.9852200000000001
195,1.56,1.1221,0.3871,0.018576,1.3812,0.9753700000000001
196,1.568,1.1298,0.3871,0.029412,1.3713,0.96552
197,1.5759999999999998,1.1376,0.3871,0.0387,1.3762,0.96552
198,1.584,1.1437,0.38611999999999996,0.05417999999999999,1.3564,0.94581
199,1.5919999999999999,1.1515,0.38514,0.074303,1.3564,0.94089
200,1.6,1.1577,0.38221,0.089783,1.3267,0.9187200000000001
201,1.608,1.1638,0.38025,0.10835999999999998,1.3168,0.90394
202,1.6159999999999999,1.17,0.37634,0.11455,1.2772,0.87931
203,1.624,1.1747,0.37340999999999996,0.12384,1.2574,0.86946
204,1.632,1.1793,0.37146,0.12847999999999998,1.2178,0.85961
205,1.64,1.1824,0.36851999999999996,0.12384,1.203,0.8645299999999999
206,1.6480000000000001,1.1839,0.36559,0.1192,1.1634,0.85961
207,1.656,1.1855,0.36168,0.11455,1.1436,0.86946
208,1.6640000000000001,1.1855,0.35875,0.10372,1.1238,0.86946
209,1.672,1.1839,0.35484,0.089783,1.1188,0.8743799999999999
210,1.68,1.1839,0.35093,0.089783,1.104,0.87931
211,1.6880000000000002,1.1808,0.34604,0.078947,1.099,0.8891600000000001
212,1.696,1.1777,0.34213000000000005,0.069659,1.1089,0.8842399999999999
213,1.704,1.1716,0.33821999999999997,0.069659,1.099,0.8891600000000001
214,1.712,1.1669,0.33529000000000003,0.063467,1.1089,0.8940899999999999
215,1.72,1.1577,0.33333,0.063467,1.099,0.8940899999999999
216,1.7280000000000002,1.1484,0.33138,0.058824,1.1139,0.8990100000000001
217,1.736,1.136,0.32942,0.063467,1.1089,0.8990100000000001
218,1.744,1.1221,0.32649,0.063467,1.1188,0.9088700000000001
219,1.7519999999999998,1.1066,0.32258000000000003,0.058824,1.1188,0.90394
220,1.76,1.0912,0.31867,0.05417999999999999,1.1337,0.9088700000000001
221,1.768,1.0726,0.31378,0.05417999999999999,1.1287,0.90394
222,1.776,1.0541,0.30987,0.049536000000000004,1.1337,0.90394
223,1.784,1.0371,0.30694,0.043344,1.1188,0.90394
224,1.7919999999999998,1.0185,0.30303,0.049536000000000004,1.1287,0.9088700000000001
225,1.8,1.0015,0.3001,0.043344,1.1188,0.9088700000000001
226,1.808,0.98454,0.29717,0.049536000000000004,1.1188,0.9088700000000001
227,1.8159999999999998,0.966,0.29423,0.049536000000000004,1.099,0.90394
228,1.824,0.94745,0.29325999999999997,0.058824,1.1139,0.8940899999999999
229,1.8319999999999999,0.9273600000000001,0.29228000000000004,0.083591,1.1337,0.8842399999999999
230,1.84,0.9072600000000001,0.28935,0.10835999999999998,1.1436,0.86946
231,1.848,0.8887200000000001,0.28543,0.11455,1.1139,0.8645299999999999
232,1.8559999999999999,0.8701700000000001,0.2825,0.12847999999999998,1.1337,0.84975
233,1.864,0.8531700000000001,0.27859,0.17957,1.1485,0.81034
234,1.8719999999999999,0.8361700000000001,0.27468000000000004,0.23994000000000001,1.1139,0.7487699999999999
235,1.88,0.81762,0.27175,0.22446,1.0545,0.76108
236,1.8880000000000001,0.80062,0.27175,0.18885,1.0297,0.78571
237,1.896,0.7820699999999999,0.27859,0.17957,1.0297,0.79557
238,1.9040000000000001,0.76352,0.29423,0.14396,1.0495,0.8251200000000001
239,1.912,0.74343,0.31965,0.078947,1.0545,0.8743799999999999
240,1.92,0.72488,0.34897,0.034056,1.0396,0.9088700000000001
241,1.9280000000000002,0.7047899999999999,0.38416,0.013932,1.0446,0.92611
242,1.936,0.68624,0.43011000000000005,0.013932,1.0248,0.9187200000000001
243,1.944,0.66924,0.48289,0.018576,1.0347,0.92611
244,1.952,0.6522399999999999,0.53861,0.013932,1.0248,0.9187200000000001
245,1.96,0.63679,0.5914,0.018576,1.0347,0.91379
246,1.9680000000000002,0.62287,0.63832,0.023219999999999998,1.0297,0.9088700000000001
247,1.976,0.60742,0.6764399999999999,0.023219999999999998,1.0446,0.91379
248,1.984,0.59196,0.7047899999999999,0.029412,1.0347,0.9088700000000001
249,1.992,0.5765100000000001,0.72239,0.034056,1.0446,0.9088700000000001
250,2.0,0.5626,0.72923,0.029412,1.0347,0.9088700000000001
251,2.008,0.54869,0.72825,-0.021672,1.0842,0.9310299999999999
252,2.016,0.53478,0.72043,-0.14706,1.2129,0.9753700000000001
253,2.024,0.52241,0.7087,-0.20124,1.401,0.94581
254,2.032,0.51005,0.69404,-0.06192,1.4307,0.7487699999999999
255,2.04,0.49768,0.6744899999999999,0.43963,0.24752,0.25616
256,2.048,0.48532,0.65298,0.91022,-0.5099,-0.15025
257,2.056,0.47295,0.6305,1.1362,-0.63861,-0.22414
258,2.064,0.46058999999999994,0.60606,1.1718,-0.29703,0.086207
259,2.072,0.44668,0.58162,0.9411799999999999,0.0,0.33498
260,2.08,0.43431000000000003,0.55523,0.6099100000000001,0.4703,0.6108399999999999
261,2.088,0.42195,0.52884,0.21980999999999998,0.85644,0.87931
262,2.096,0.40958,0.50147,0.009287899999999998,1.0842,1.0
263,2.104,0.39876,0.47605,-0.071207,1.1634,1.0493
264,2.112,0.38949,0.45161,-0.095975,1.203,1.064
265,2.12,0.38022,0.43109,-0.10062,1.2228,1.069
266,2.128,0.37094,0.41348999999999997,-0.10062,1.2327,1.069
267,2.136,0.36167,0.39589,-0.10680999999999999,1.2376,1.069
268,2.144,0.35085,0.37928,-0.10062,1.2525,1.069
269,2.1519999999999997,0.34158,0.36657,-0.10062,1.2475,1.064
270,2.16,0.33076,0.35581999999999997,-0.095975,1.2624,1.0591
271,2.168,0.32148000000000004,0.348,-0.091331,1.2574,1.0542
272,2.176,0.31221,0.34213000000000005,-0.075851,1.2871,1.0542
273,2.184,0.30448000000000003,0.3392,-0.075851,1.2822,1.0443
274,2.1919999999999997,0.29675,0.33821999999999997,-0.06192,1.3069,1.0394
275,2.2,0.28748,0.33724,-0.051084,1.3168,1.0296
276,2.208,0.27975,0.33821999999999997,-0.035604000000000004,1.3515,1.0148
277,2.2159999999999997,0.27202,0.3392,-0.026316000000000003,1.3564,1.0099
278,2.224,0.2643,0.34018000000000004,-0.010836,1.3812,1.0
279,2.2319999999999998,0.25501999999999997,0.34115,0.004644,1.3861,0.9852200000000001
280,2.24,0.2473,0.34115,0.013932,1.401,0.9852200000000001
281,2.248,0.23956999999999998,0.34018000000000004,0.023219999999999998,1.396,0.97044
282,2.256,0.23184000000000002,0.3392,0.043344,1.401,0.96552
283,2.2640000000000002,0.22566,0.33821999999999997,0.058824,1.3861,0.9507399999999999
284,2.272,0.21946999999999997,0.33724,0.069659,1.3812,0.93596
285,2.28,0.21484,0.33626999999999996,0.083591,1.3614,0.9187200000000001
286,2.2880000000000003,0.2102,0.33529000000000003,0.099071,1.3416,0.90394
287,2.296,0.20556,0.33333,0.11455,1.3119,0.8891600000000001
288,2.3040000000000003,0.20093,0.3304,0.12384,1.2822,0.8743799999999999
289,2.312,0.19629000000000002,0.32845,0.13467,1.2475,0.8645299999999999
290,2.32,0.19165,0.32550999999999997,0.12847999999999998,1.2129,0.85961
291,2.3280000000000003,0.18702,0.32356,0.1192,1.1782,0.8546799999999999
292,2.336,0.18392999999999998,0.32063,0.10835999999999998,1.1485,0.85961
293,2.344,0.18083,0.31672,0.099071,1.1238,0.86946
294,2.352,0.17774,0.31281,0.089783,1.1089,0.86946
295,2.36,0.17465,0.3089,0.078947,1.099,0.87931
296,2.3680000000000003,0.17156,0.30499,0.063467,1.0891,0.8842399999999999
297,2.376,0.16692,0.30108,0.063467,1.0941,0.8940899999999999
298,2.384,0.16229000000000002,0.29717,0.063467,1.0842,0.8940899999999999
299,2.392,0.15765,0.29423,0.063467,1.0941,0.8990100000000001
300,2.4,0.15300999999999998,0.29228000000000004,0.05417999999999999,1.0891,0.8990100000000001
301,2.408,0.14683,0.29031999999999997,0.049536000000000004,1.104,0.9088700000000001
302,2.416,0.14065,0.28739000000000003,0.043344,1.099,0.90394
303,2.424,0.13447,0.28641,0.049536000000000004,1.1188,0.9088700000000001
304,2.432,0.12828,0.28446,0.049536000000000004,1.1188,0.90394
305,2.44,0.1221,0.28152,0.043344,1.1287,0.91379
306,2.448,0.11592000000000001,0.27859,0.0387,1.1238,0.9088700000000001
307,2.456,0.10974,0.27566,0.0387,1.1386,0.91379
308,2.464,0.10201,0.27175,0.0387,1.1188,0.9088700000000001
309,2.472,0.092736,0.26882,0.034056,1.1238,0.91379
310,2.48,0.085008,0.26588,0.034056,1.1287,0.9088700000000001
311,2.488,0.07728,0.26295,0.029412,1.1188,0.91379
312,2.496,0.069552,0.26002,0.034056,1.1089,0.91379
313,2.504,0.06336900000000001,0.25709,0.029412,1.104,0.91379
314,2.512,0.055640999999999996,0.25415,0.034056,1.1089,0.9088700000000001
315,2.52,0.047913,0.25318,0.058824,1.1238,0.8940899999999999
316,2.528,0.040185000000000005,0.2522,0.083591,1.1337,0.87931
317,2.536,0.032458,0.25024,0.094427,1.1089,0.86946
318,2.544,0.024730000000000002,0.24829,0.10835999999999998,1.1188,0.85961
319,2.552,0.017002,0.24536,0.15944,1.1238,0.8152699999999999
320,2.56,0.0092736,0.24438000000000001,0.22446,1.0941,0.76108
321,2.568,0.0015456,0.24633000000000002,0.20898000000000003,1.0396,0.7660100000000001
322,2.576,-0.0061824,0.25415,0.18420999999999998,1.0198,0.78571
323,2.5839999999999996,-0.012365000000000001,0.26882,0.15944,1.0,0.79557
324,2.592,-0.018547,0.29423,0.12847999999999998,1.0396,0.83005
325,2.6,-0.024730000000000002,0.3304,0.063467,1.0446,0.87931
326,2.608,-0.029366000000000003,0.3783,0.013932,1.0248,0.9187200000000001
327,2.616,-0.034003,0.43401999999999996,-0.006191899999999999,1.0149,0.93596
328,2.6239999999999997,-0.03864,0.48583000000000004,-0.006191899999999999,1.0248,0.93596
329,2.6319999999999997,-0.043276999999999996,0.5347,0.004644,1.0099,0.9310299999999999
330,2.64,-0.047913,0.58749,0.004644,1.0248,0.9310299999999999
331,2.648,-0.051005,0.63734,0.004644,1.0149,0.92611
332,2.656,-0.05255,0.6784,0.013932,1.0248,0.9310299999999999
333,2.6639999999999997,-0.055640999999999996,0.70968,0.013932,1.0198,0.92611
334,2.6719999999999997,-0.057187,0.73021,0.018576,1.0297,0.9187200000000001
335,2.68,-0.05873300000000001,0.73998,0.018576,1.0347,0.9187200000000001
336,2.688,-0.060278,0.7419399999999999,0.018576,1.0248,0.9187200000000001
337,2.696,-0.061824000000000004,0.7350899999999999,-0.021672,1.0644,0.93596
338,2.7039999999999997,-0.061824000000000004,0.72336,-0.14706,1.198,0.9852200000000001
339,2.7119999999999997,-0.06336900000000001,0.7067399999999999,-0.21671999999999997,1.3762,0.9507399999999999
340,2.72,-0.06336900000000001,0.68915,-0.095975,1.4158,0.78571
341,2.728,-0.064915,0.6705800000000001,0.36996999999999997,0.29208,0.30541999999999997
342,2.736,-0.064915,0.65005,0.8606799999999999,-0.52475,-0.13054000000000002
343,2.7439999999999998,-0.064915,0.62659,1.0867,-0.68812,-0.21921
344,2.752,-0.064915,0.60313,1.1362,-0.35644000000000003,0.073892
345,2.76,-0.06336900000000001,0.5786899999999999,0.93034,-0.049505,0.33498
346,2.7680000000000002,-0.061824000000000004,0.5532699999999999,0.63003,0.42078999999999994,0.6009899999999999
347,2.7760000000000002,-0.060278,0.52786,0.21361999999999998,0.83168,0.8743799999999999
348,2.784,-0.05873300000000001,0.50147,0.004644,1.0644,1.0
349,2.792,-0.057187,0.47507,-0.075851,1.1634,1.0542
350,2.8,-0.054096000000000005,0.45161,-0.10680999999999999,1.1881,1.069
351,2.8080000000000003,-0.051005,0.42913,-0.10680999999999999,1.2178,1.0739
352,2.8160000000000003,-0.047913,0.4086,-0.10680999999999999,1.2228,1.069
353,2.824,-0.044822,0.39198,-0.10062,1.2376,1.0739
354,2.832,-0.041731,0.37928,-0.10062,1.2376,1.069
355,2.84,-0.037094,0.36755,-0.10680999999999999,1.2574,1.069
356,2.8480000000000003,-0.034003,0.35777,-0.10062,1.2574,1.064
357,2.8560000000000003,-0.030912000000000002,0.34995,-0.086687,1.2723,1.0591
358,2.864,-0.026275,0.34506,-0.08204299999999999,1.2822,1.0542
359,2.872,-0.023184,0.34115,-0.075851,1.2772,1.0493
360,2.88,-0.018547,0.3392,-0.06192,1.3069,1.0394
361,2.888,-0.015456000000000001,0.33724,-0.051084,1.3218,1.0345
362,2.8960000000000004,-0.010819,0.33724,-0.041796,1.3317,1.0246
363,2.904,-0.0077280000000000005,0.33724,-0.026316000000000003,1.3614,1.0148
364,2.912,-0.0030912,0.33821999999999997,-0.010836,1.3762,1.0049
365,2.92,0.0,0.34018000000000004,0.004644,1.3812,0.9950700000000001
366,2.928,0.0046368,0.34115,0.018576,1.3911,0.9852200000000001
367,2.9360000000000004,0.0092736,0.34213000000000005,0.029412,1.3861,0.9753700000000001
368,2.944,0.012365000000000001,0.34115,0.0387,1.401,0.96552
369,2.952,0.017002,0.34115,0.05417999999999999,1.3812,0.9605899999999999
370,2.96,0.021638,0.34115,0.063467,1.3762,0.94581
371,2.968,0.026275,0.34018000000000004,0.078947,1.3564,0.9310299999999999
