,Time [s], PLETH, RESP, II, V, AVR
29,0.23199999999999998,2.3265,0.9614,0.10459,0.9448200000000001,0.8598600000000001
30,0.24,2.2209,0.9618899999999999,0.099707,0.95996,0.875
31,0.248,2.1241,0.9623700000000001,0.094819,0.9648399999999999,0.875
32,0.256,2.0323,0.96286,0.094819,0.9751,0.8847700000000001
33,0.264,1.9306,0.9636,0.10948,0.9751,0.875
34,0.272,1.827,0.9643299999999999,0.11485999999999999,0.96973,0.8701200000000001
35,0.28,1.7273,0.96506,0.14467,0.95996,0.8501
36,0.28800000000000003,1.6344,0.9658,0.17986,0.93994,0.8198200000000001
37,0.29600000000000004,1.5513,0.9665299999999999,0.23998000000000003,0.9096700000000001,0.7749
38,0.304,1.48,0.96726,0.29472,0.8798799999999999,0.7348600000000001
39,0.312,1.4213,0.96751,0.32502,0.84473,0.7148399999999999
40,0.32,1.3744,0.96799,0.32991,0.8198200000000001,0.7002
41,0.32799999999999996,1.3402,0.96775,0.30987,0.81006,0.70996
42,0.336,1.3167,0.96775,0.30987,0.79492,0.70996
43,0.344,1.3030000000000002,0.96726,0.29472,0.79492,0.7148399999999999
44,0.35200000000000004,1.2991,0.96677,0.28006,0.79004,0.71973
45,0.36,1.3021,0.9658,0.26979000000000003,0.79492,0.7251
46,0.368,1.3079,0.96506,0.26979000000000003,0.79004,0.7299800000000001
47,0.376,1.3167,0.96311,0.28006,0.79004,0.7251
48,0.384,1.3265,0.96115,0.28006,0.79004,0.7299800000000001
49,0.392,1.3372,0.9582200000000001,0.3001,0.7851600000000001,0.71973
50,0.4,1.347,0.9555299999999999,0.3001,0.7851600000000001,0.71973
51,0.408,1.3558,0.95285,0.31965,0.77979,0.7002
52,0.41600000000000004,1.3627,0.95016,0.34506,0.79004,0.68018
53,0.424,1.3734,0.94747,0.37977,0.7851600000000001,0.6450199999999999
54,0.43200000000000005,1.3842,0.9450299999999999,0.3998,0.7851600000000001,0.625
55,0.44,1.39,0.9411200000000001,0.40469,0.7851600000000001,0.625
56,0.44799999999999995,1.3939,0.93745,0.39492,0.79004,0.62988
57,0.456,1.3959,0.9325700000000001,0.37488,0.7851600000000001,0.6450199999999999
58,0.46399999999999997,1.393,0.92768,0.34995,0.7851600000000001,0.66504
59,0.47200000000000003,1.3871,0.9223100000000001,0.30987,0.79492,0.69482
60,0.48,1.3783,0.9171799999999999,0.26491,0.81494,0.7251
61,0.488,1.3675,0.91156,0.23998000000000003,0.81494,0.74512
62,0.496,1.3539,0.9061799999999999,0.22483000000000003,0.81006,0.75488
63,0.504,1.3392,0.90056,0.20968,0.81494,0.75977
64,0.512,1.3226,0.89494,0.20479,0.8198200000000001,0.7651399999999999
65,0.52,1.305,0.88908,0.19501,0.8198200000000001,0.7700199999999999
66,0.528,1.2864,0.8832200000000001,0.1999,0.81494,0.7749
67,0.536,1.2708,0.87735,0.18475,0.82471,0.7851600000000001
68,0.544,1.263,0.87149,0.13978,0.8598600000000001,0.8198200000000001
69,0.552,1.2649,0.8656200000000001,0.17498,0.8701200000000001,0.8300799999999999
70,0.56,1.2776,0.8597600000000001,0.36999,0.79492,0.68018
71,0.568,1.3109,0.8539,0.8651,0.5752,0.29004
72,0.5760000000000001,1.3705,0.84803,1.501,0.19530999999999998,-0.20459000000000002
73,0.584,1.4624,0.8416799999999999,1.2253,0.10985999999999999,-0.054688
74,0.5920000000000001,1.5865,0.83557,0.49022,0.29004,0.43018
75,0.6,1.74,0.82775,0.099707,0.5,0.7348600000000001
76,0.608,1.9169,0.8201799999999999,0.044476999999999996,0.68018,0.84473
77,0.616,2.1085,0.81114,0.01955,0.8198200000000001,0.8999
78,0.624,2.305,0.8021,-0.00048876,0.8901399999999999,0.92969
79,0.632,2.4976,0.79208,-0.0053763000000000005,0.9096700000000001,0.92969
80,0.64,2.6774,0.7820699999999999,-0.00048876,0.91504,0.92969
81,0.648,2.8182,0.77132,-0.0053763000000000005,0.9199200000000001,0.92969
82,0.6559999999999999,2.9286,0.76057,-0.00048876,0.9248,0.92969
83,0.664,3.0313,0.75031,-0.0053763000000000005,0.93506,0.92969
84,0.672,3.1163,0.7400399999999999,-0.010264,0.92969,0.92969
85,0.68,3.1789,0.72978,-0.010264,0.93506,0.92969
86,0.688,3.217,0.71977,-0.020528,0.93994,0.92969
87,0.696,3.2336,0.70853,-0.025415,0.93994,0.92969
88,0.7040000000000001,3.2297,0.69753,-0.010264,0.93994,0.9248
89,0.7120000000000001,3.2072,0.6855600000000001,-0.015152,0.93994,0.92969
90,0.72,3.1681,0.6735899999999999,-0.020528,0.94971,0.92969
91,0.728,3.1153,0.66235,-0.025415,0.94971,0.92969
92,0.736,3.0508,0.6511100000000001,-0.025415,0.95996,0.93506
93,0.7440000000000001,2.9814,0.64036,-0.030302999999999997,0.95996,0.93994
94,0.752,2.9062,0.62961,-0.045455,0.9751,0.94971
95,0.76,2.8182,0.61788,-0.06060599999999999,0.9848600000000001,0.9550799999999999
96,0.768,2.7185,0.60616,-0.06060599999999999,1.0,0.9648399999999999
97,0.7759999999999999,2.61,0.59345,-0.08064500000000001,1.0098,0.9751
98,0.784,2.4956,0.58099,-0.1002,1.0298,0.9951200000000001
99,0.792,2.3793,0.56829,-0.10557000000000001,1.0298,1.0
100,0.8,2.263,0.55558,-0.070381,1.0298,0.9848600000000001
101,0.8079999999999999,2.1496,0.54288,-0.06549400000000001,1.02,0.9751
102,0.816,2.042,0.53042,-0.025415,1.0049,0.94971
103,0.8240000000000001,1.9433,0.51893,0.029814,0.97998,0.9096700000000001
104,0.8320000000000001,1.8543,0.50745,0.099707,0.9448200000000001,0.85498
105,0.84,1.7781,0.49646,0.15982000000000002,0.9096700000000001,0.81494
106,0.848,1.7204,0.48571000000000003,0.18475,0.8847700000000001,0.79004
107,0.856,1.6755,0.4752,0.18964,0.86475,0.7851600000000001
108,0.8640000000000001,1.6373,0.4647,0.17498,0.85498,0.77979
109,0.872,1.607,0.45419,0.16471,0.84473,0.7851600000000001
110,0.88,1.5865,0.44393,0.15494000000000002,0.84473,0.79004
111,0.888,1.5748,0.43463999999999997,0.14956,0.84473,0.79004
112,0.8959999999999999,1.5689,0.42536,0.15982000000000002,0.8398399999999999,0.79004
113,0.904,1.5689,0.41681,0.15494000000000002,0.8398399999999999,0.79004
114,0.912,1.5728,0.4085,0.16471,0.83496,0.7851600000000001
115,0.92,1.5777,0.40044,0.17498,0.83496,0.7749
116,0.9279999999999999,1.5826,0.39238,0.18475,0.8300799999999999,0.7700199999999999
117,0.9359999999999999,1.5855,0.38431,0.17986,0.83496,0.7749
118,0.9440000000000001,1.5875,0.37625,0.20968,0.8398399999999999,0.75977
119,0.9520000000000001,1.5885,0.36819,0.23998000000000003,0.83496,0.7251
120,0.96,1.5865,0.36036999999999997,0.25464000000000003,0.83496,0.70508
121,0.968,1.5816,0.3528,0.27468000000000004,0.83496,0.7002
122,0.976,1.5738,0.34521999999999997,0.26002,0.83496,0.70996
123,0.9840000000000001,1.5630000000000002,0.33912,0.24975999999999998,0.83496,0.71973
124,0.992,1.5494,0.33325,0.21994,0.8300799999999999,0.73975
125,1.0,1.5327,0.32837,0.1999,0.8398399999999999,0.75977
126,1.008,1.5142,0.32348000000000005,0.18475,0.84473,0.77979
127,1.016,1.4927,0.31859,0.15494000000000002,0.84473,0.7998
128,1.024,1.4702,0.31395,0.12952,0.84473,0.81494
129,1.032,1.4457,0.30906,0.11485999999999999,0.84473,0.8198200000000001
130,1.04,1.4194,0.30441999999999997,0.11975,0.84473,0.8198200000000001
131,1.048,1.3969,0.30002,0.10459,0.84473,0.8300799999999999
132,1.056,1.3773,0.29586999999999997,0.11485999999999999,0.84473,0.8198200000000001
133,1.064,1.3568,0.29196,0.094819,0.8501,0.8300799999999999
134,1.072,1.3402,0.28805,0.07478,0.875,0.8598600000000001
135,1.08,1.3343,0.2839,0.069892,0.89502,0.875
136,1.088,1.347,0.27975,0.26979000000000003,0.8398399999999999,0.73975
137,1.0959999999999999,1.3842,0.27535,0.76002,0.6450199999999999,0.34521
138,1.104,1.4516,0.27119,1.4409,0.26025,-0.19971
139,1.112,1.5513,0.26605999999999996,1.4555,0.11523,-0.22998000000000002
140,1.12,1.6813,0.26118,0.54008,0.22998000000000002,0.35498
141,1.128,1.8368,0.2558,0.1349,0.45508000000000004,0.68994
142,1.136,2.0127,0.25043000000000004,0.059628999999999995,0.65479,0.8300799999999999
143,1.1440000000000001,2.173,0.2453,-0.010264,0.8198200000000001,0.9199200000000001
144,1.1520000000000001,2.3226,0.24040999999999998,-0.045455,0.8999,0.95996
145,1.16,2.4868,0.23551999999999998,-0.045455,0.9199200000000001,0.9648399999999999
146,1.168,2.6491,0.23064,-0.050342000000000005,0.92969,0.9648399999999999
147,1.176,2.7967,0.22551,-0.045455,0.93506,0.96973
148,1.1840000000000002,2.9238,0.22038000000000002,-0.040567,0.93506,0.9550799999999999
149,1.192,3.0264,0.215,-0.050342000000000005,0.93994,0.95996
150,1.2,3.1026,0.20963,-0.045455,0.9448200000000001,0.9550799999999999
151,1.208,3.1535,0.2045,-0.035191,0.9448200000000001,0.9550799999999999
152,1.216,3.1808,0.19960999999999998,-0.030302999999999997,0.9448200000000001,0.94971
153,1.224,3.1877,0.19497,-0.045455,0.9550799999999999,0.9550799999999999
154,1.232,3.176,0.19032000000000002,-0.035191,0.95996,0.94971
155,1.24,3.1476,0.18544000000000002,-0.025415,0.94971,0.9448200000000001
156,1.248,3.1085,0.1808,-0.030302999999999997,0.9550799999999999,0.94971
157,1.256,3.0596,0.17567,-0.035191,0.95996,0.94971
158,1.264,2.9989999999999997,0.17078,-0.040567,0.96973,0.9550799999999999
159,1.272,2.9267,0.16565,-0.045455,0.9848600000000001,0.95996
160,1.28,2.8446,0.16052,-0.045455,0.9848600000000001,0.9550799999999999
161,1.288,2.7527,0.15563,-0.055229999999999994,1.0049,0.96973
162,1.296,2.6519999999999997,0.15075,-0.06060599999999999,1.0098,0.9751
163,1.304,2.5435,0.14684,-0.070381,1.0249,0.98975
164,1.3119999999999998,2.4291,0.14293,-0.070381,1.0298,0.9951200000000001
165,1.32,2.3109,0.13975,-0.085533,1.04,1.0
166,1.328,2.1906,0.13657,-0.06060599999999999,1.0298,0.98975
167,1.3359999999999999,2.0723,0.13291,-0.045455,1.0298,0.97998
168,1.344,1.9707,0.12949000000000002,-0.025415,1.0098,0.95996
169,1.3519999999999999,1.8807,0.12582000000000002,0.034702,0.97998,0.9199200000000001
170,1.36,1.7889,0.1224,0.08993200000000001,0.94971,0.875
171,1.368,1.7019,0.11996,0.14956,0.9096700000000001,0.82471
172,1.376,1.6237,0.11752,0.16471,0.8901399999999999,0.79492
173,1.3840000000000001,1.5572,0.11605,0.1696,0.8701200000000001,0.7851600000000001
174,1.392,1.5034,0.11483,0.16471,0.8501,0.7749
175,1.4,1.4614,0.11335999999999999,0.17986,0.84473,0.7700199999999999
176,1.4080000000000001,1.4311,0.1119,0.16471,0.8398399999999999,0.77979
177,1.416,1.4115,0.11019000000000001,0.14956,0.8398399999999999,0.77979
178,1.4240000000000002,1.4008,0.10848,0.16471,0.83496,0.7700199999999999
179,1.432,1.3978,0.10652,0.16471,0.83496,0.7749
180,1.44,1.4008,0.10457000000000001,0.15982000000000002,0.8398399999999999,0.77979
181,1.4480000000000002,1.4076,0.10260999999999999,0.17498,0.83496,0.7749
182,1.456,1.4154,0.1009,0.18475,0.8300799999999999,0.7700199999999999
183,1.464,1.4233,0.099438,0.17498,0.83496,0.7749
184,1.472,1.4301,0.097972,0.19501,0.8398399999999999,0.75488
185,1.48,1.435,0.096751,0.22971999999999998,0.84473,0.7251
186,1.4880000000000002,1.436,0.095773,0.2346,0.84473,0.71973
187,1.496,1.4340000000000002,0.094307,0.24486999999999998,0.84473,0.71973
188,1.504,1.4301,0.093086,0.22483000000000003,0.84473,0.7299800000000001
189,1.5119999999999998,1.4233,0.09162000000000001,0.22483000000000003,0.83496,0.73975
190,1.52,1.4125,0.090398,0.20968,0.8300799999999999,0.75488
191,1.528,1.3988,0.08991,0.17498,0.84473,0.77979
192,1.536,1.3822,0.089421,0.13978,0.85498,0.80469
193,1.544,1.3666,0.089421,0.11485999999999999,0.84473,0.82471
194,1.5519999999999998,1.3509,0.089665,0.099707,0.84473,0.83496
195,1.56,1.3304,0.08991,0.08455499999999999,0.8501,0.8398399999999999
196,1.568,1.306,0.090154,0.094819,0.84473,0.83496
197,1.5759999999999998,1.2796,0.090398,0.10459,0.84473,0.83496
198,1.584,1.2522,0.090643,0.094819,0.84473,0.83496
199,1.5919999999999999,1.2268,0.090887,0.08455499999999999,0.8501,0.8501
200,1.6,1.2072,0.09113099999999999,0.059628999999999995,0.875,0.8798799999999999
201,1.608,1.2014,0.091376,0.08455499999999999,0.8901399999999999,0.8901399999999999
202,1.6159999999999999,1.2141,0.09162000000000001,0.34506,0.79004,0.68506
203,1.624,1.2522,0.09162000000000001,0.93011,0.52979,0.18506
204,1.632,1.3206,0.091864,1.4609,0.1499,-0.25977
205,1.64,1.4213,0.09210800000000001,1.0806,0.040039,-0.040039
206,1.6480000000000001,1.5308,0.09235299999999999,0.40469,0.22021,0.44482
207,1.656,1.653,0.09235299999999999,0.1349,0.47021,0.70508
208,1.6640000000000001,1.8084,0.092597,0.059628999999999995,0.68018,0.8501
209,1.672,1.9844,0.09284099999999999,-0.010264,0.8501,0.93506
210,1.68,2.1681,0.093086,-0.020528,0.90479,0.9550799999999999
211,1.6880000000000002,2.349,0.093086,-0.030302999999999997,0.9248,0.9648399999999999
212,1.696,2.5181,0.09333,-0.025415,0.93506,0.9550799999999999
213,1.704,2.6676,0.093574,-0.025415,0.93506,0.9550799999999999
214,1.712,2.7928,0.093819,-0.025415,0.93994,0.9550799999999999
215,1.72,2.8925,0.093819,-0.020528,0.93994,0.9550799999999999
216,1.7280000000000002,2.9658,0.094063,-0.015152,0.9448200000000001,0.9448200000000001
217,1.736,3.0137,0.094063,-0.010264,0.9448200000000001,0.9448200000000001
218,1.744,3.0352,0.094307,-0.010264,0.94971,0.9448200000000001
219,1.7519999999999998,3.0362,0.093819,-0.010264,0.9448200000000001,0.9448200000000001
220,1.76,3.0235,0.093574,-0.010264,0.9550799999999999,0.93994
221,1.768,2.998,0.09284099999999999,-0.0053763000000000005,0.95996,0.9448200000000001
222,1.776,2.9589,0.09210800000000001,-0.00048876,0.95996,0.93994
223,1.784,2.9081,0.091376,-0.010264,0.96973,0.9448200000000001
224,1.7919999999999998,2.8456,0.090887,-0.010264,0.9848600000000001,0.94971
225,1.8,2.7722,0.090398,-0.015152,0.98975,0.9550799999999999
226,1.808,2.6882,0.08991,-0.020528,1.0,0.9550799999999999
227,1.8159999999999998,2.5943,0.08893200000000001,-0.030302999999999997,1.0098,0.96973
228,1.824,2.4927,0.088199,-0.040567,1.02,0.9751
229,1.8319999999999999,2.3842,0.08722200000000001,-0.045455,1.0298,0.9848600000000001
230,1.84,2.2708,0.086245,-0.045455,1.04,0.98975
231,1.848,2.1681,0.085268,-0.035191,1.04,0.98975
232,1.8559999999999999,2.0723,0.084535,-0.030302999999999997,1.0449,0.97998
233,1.864,1.9677,0.08404600000000001,-0.0053763000000000005,1.0298,0.9648399999999999
234,1.8719999999999999,1.8622,0.083557,0.034702,1.0049,0.93506
235,1.88,1.7605,0.083313,0.094819,0.97998,0.8901399999999999
236,1.8880000000000001,1.6647,0.083069,0.15494000000000002,0.9448200000000001,0.8398399999999999
237,1.896,1.5787,0.082824,0.19501,0.9096700000000001,0.79492
238,1.9040000000000001,1.5044,0.082824,0.20968,0.8847700000000001,0.7700199999999999
239,1.912,1.4428,0.083313,0.21456999999999998,0.8598600000000001,0.7651399999999999
240,1.92,1.3939,0.083802,0.20968,0.84473,0.75977
241,1.9280000000000002,1.3578,0.084779,0.20968,0.84473,0.75488
242,1.936,1.3333,0.086,0.20479,0.83496,0.75488
243,1.944,1.3206,0.08722200000000001,0.19501,0.83496,0.75977
244,1.952,1.3167,0.088688,0.1999,0.83496,0.75977
245,1.96,1.3177,0.090154,0.18964,0.8398399999999999,0.75977
246,1.9680000000000002,1.3226,0.091864,0.20479,0.83496,0.75488
247,1.976,1.3294,0.094063,0.21994,0.83496,0.75
248,1.984,1.3382,0.096506,0.22483000000000003,0.8300799999999999,0.75
249,1.992,1.347,0.099194,0.2346,0.8300799999999999,0.73975
250,2.0,1.3558,0.10188,0.26002,0.8398399999999999,0.71973
251,2.008,1.3636,0.10457000000000001,0.28983000000000003,0.83496,0.68994
252,2.016,1.3685,0.10726,0.30987,0.8300799999999999,0.68018
253,2.024,1.3705,0.1097,0.3001,0.84473,0.68506
254,2.032,1.3685,0.11239,0.28495,0.83496,0.69482
255,2.04,1.3627,0.11507,0.28006,0.82471,0.70508
256,2.048,1.3568,0.11800999999999999,0.24975999999999998,0.8300799999999999,0.7299800000000001
257,2.056,1.349,0.12118,0.21994,0.83496,0.75
258,2.064,1.3353,0.12435999999999998,0.18475,0.8398399999999999,0.77979
259,2.072,1.3167,0.12705,0.16471,0.8398399999999999,0.79492
260,2.08,1.2952,0.12997999999999998,0.15494000000000002,0.8398399999999999,0.7998
261,2.088,1.2717,0.13267,0.14956,0.83496,0.80469
262,2.096,1.2454,0.13535,0.14956,0.83496,0.80469
263,2.104,1.218,0.13804,0.13978,0.8398399999999999,0.81494
264,2.112,1.1906,0.14097,0.13978,0.8398399999999999,0.80469
265,2.12,1.1672,0.1439,0.11975,0.84473,0.8300799999999999
266,2.128,1.1525,0.14708,0.08993200000000001,0.875,0.86475
267,2.136,1.1505,0.14977000000000001,0.07966799999999999,0.8798799999999999,0.875
268,2.144,1.1642,0.15245999999999998,0.34995,0.7299800000000001,0.68018
269,2.1519999999999997,1.1975,0.15465,0.8851399999999999,0.39502,0.22021
270,2.16,1.2581,0.1571,1.3656,0.024902,-0.15967
271,2.168,1.35,0.15905,0.95552,-0.029785000000000002,0.080078
272,2.176,1.4731,0.16125,0.31965,0.22998000000000002,0.5351600000000001
273,2.184,1.6237,0.16321,0.08455499999999999,0.50488,0.7651399999999999
274,2.1919999999999997,1.7947,0.16516,0.054741,0.7251,0.86475
275,2.2,1.9775,0.16735999999999998,0.009775200000000001,0.875,0.9248
276,2.208,2.1613,0.1698,-0.015152,0.9248,0.93994
277,2.2159999999999997,2.3372,0.17225,-0.010264,0.93994,0.93506
278,2.224,2.4976,0.17493,-0.00048876,0.9448200000000001,0.93506
279,2.2319999999999998,2.6364,0.17811,-0.00048876,0.94971,0.93994
280,2.24,2.7498,0.18129,-0.00048876,0.93994,0.92969
281,2.248,2.827,0.18495,0.024437999999999998,0.93994,0.9199200000000001
282,2.256,2.8759,0.18886,0.014662999999999999,0.9448200000000001,0.9248
283,2.2640000000000002,2.9101,0.19277,0.01955,0.94971,0.9248
284,2.272,2.9247,0.19692,0.01955,0.94971,0.9199200000000001
285,2.28,2.9208,0.20156,0.01955,0.95996,0.9248
286,2.2880000000000003,2.8974,0.20621,0.01955,0.95996,0.9199200000000001
287,2.296,2.8573,0.21231,0.024437999999999998,0.95996,0.91504
288,2.3040000000000003,2.8025,0.21841999999999998,0.024437999999999998,0.96973,0.91504
289,2.312,2.7351,0.22551,0.024437999999999998,0.9751,0.9096700000000001
290,2.32,2.6569,0.23284000000000002,0.029814,0.9848600000000001,0.9096700000000001
291,2.3280000000000003,2.5669999999999997,0.24017,0.024437999999999998,0.98975,0.9096700000000001
292,2.336,2.4673,0.2475,0.014662999999999999,1.0049,0.9248
293,2.344,2.3715,0.25506999999999996,0.009775200000000001,1.0146,0.92969
294,2.352,2.2757,0.26264,0.01955,1.0298,0.92969
295,2.36,2.1652,0.27168000000000003,0.024437999999999998,1.0298,0.92969
296,2.3680000000000003,2.0459,0.28097,0.0043988,1.0498,0.93994
297,2.376,1.9218,0.29123000000000004,-0.00048876,1.0547,0.9448200000000001
298,2.384,1.7977,0.30173,0.029814,1.0449,0.9248
299,2.392,1.6774,0.31248000000000004,0.049852999999999995,1.0347,0.90479
300,2.4,1.5630000000000002,0.32348000000000005,0.099707,1.0146,0.8701200000000001
301,2.408,1.4565,0.33423,0.14956,0.97998,0.8300799999999999
302,2.416,1.3607,0.34521999999999997,0.19501,0.94971,0.7851600000000001
303,2.424,1.2786,0.35475,0.22971999999999998,0.9096700000000001,0.75977
304,2.432,1.2102,0.36451999999999996,0.2346,0.8847700000000001,0.75
305,2.44,1.1623,0.37283,0.21994,0.8598600000000001,0.75488
306,2.448,1.129,0.38138,0.20479,0.8501,0.75
307,2.456,1.1017,0.38945,0.1999,0.84473,0.7651399999999999
308,2.464,1.0831,0.39751,0.20479,0.84473,0.7651399999999999
309,2.472,1.0577,0.40508,0.18475,0.84473,0.7651399999999999
310,2.48,1.0323,0.4129,0.17498,0.84473,0.7651399999999999
311,2.488,1.0235,0.41999,0.1696,0.84473,0.7749
312,2.496,1.0244,0.42707,0.17986,0.8501,0.7700199999999999
313,2.504,1.0313,0.43341999999999997,0.1999,0.84473,0.7651399999999999
314,2.512,1.0411,0.44001999999999997,0.20479,0.84473,0.75977
315,2.52,1.0508,0.44588,0.2346,0.8501,0.73975
316,2.528,1.0606,0.45198999999999995,0.25464000000000003,0.85498,0.7148399999999999
317,2.536,1.0684,0.45761,0.28006,0.85498,0.68994
318,2.544,1.0762,0.46323000000000003,0.30499,0.85498,0.66992
319,2.552,1.0811,0.46836000000000005,0.3001,0.84473,0.68506
320,2.56,1.0821,0.47373999999999994,0.28006,0.84473,0.69482
321,2.568,1.0782,0.47862,0.26979000000000003,0.83496,0.7148399999999999
322,2.576,1.0714,0.48375,0.24486999999999998,0.84473,0.7251
323,2.5839999999999996,1.0616,0.48791,0.19501,0.8501,0.7651399999999999
324,2.592,1.0499,0.4923,0.17498,0.84473,0.79004
325,2.6,1.0362,0.49596999999999997,0.16471,0.84473,0.79004
326,2.608,1.0205,0.49988,0.14956,0.8398399999999999,0.80469
327,2.616,1.0049,0.50305,0.13978,0.84473,0.7998
328,2.6239999999999997,0.98729,0.50647,0.13978,0.8398399999999999,0.81006
329,2.6319999999999997,0.96872,0.50941,0.13978,0.84473,0.81494
330,2.64,0.95406,0.51258,0.1349,0.84473,0.81006
331,2.648,0.9423299999999999,0.51527,0.099707,0.85498,0.8398399999999999
332,2.656,0.92669,0.5179600000000001,0.049852999999999995,0.89502,0.8847700000000001
333,2.6639999999999997,0.9139799999999999,0.5204,0.08993200000000001,0.8999,0.8701200000000001
334,2.6719999999999997,0.90909,0.5230899999999999,0.35973,0.68994,0.6601600000000001
335,2.68,0.9188700000000001,0.52578,0.94037,0.31494,0.18994
336,2.688,0.9491700000000001,0.52871,1.2356,0.024902,-0.034668
337,2.696,1.0059,0.53188,0.69501,0.125,0.30518
338,2.7039999999999997,1.0919,0.5353,0.11975,0.37012,0.70508
339,2.7119999999999997,1.2082,0.53872,-0.010264,0.6098600000000001,0.86475
340,2.72,1.3509,0.5423899999999999,-0.0053763000000000005,0.79492,0.9199200000000001
341,2.728,1.5132,0.54605,-0.015152,0.89502,0.93506
342,2.736,1.6852,0.54972,0.0043988,0.9248,0.9248
343,2.7439999999999998,1.8377,0.5529,0.01955,0.93506,0.9199200000000001
344,2.752,1.9756,0.55632,0.024437999999999998,0.93994,0.9096700000000001
345,2.76,2.1212,0.55925,0.024437999999999998,0.93994,0.90479
346,2.7680000000000002,2.259,0.56218,0.034702,0.93994,0.90479
347,2.7760000000000002,2.3783,0.5653600000000001,0.024437999999999998,0.93994,0.90479
348,2.784,2.4741,0.56853,0.034702,0.93994,0.8999
349,2.792,2.5445,0.57195,0.054741,0.93994,0.8901399999999999
350,2.8,2.5894,0.5753699999999999,0.044476999999999996,0.93994,0.8901399999999999
351,2.8080000000000003,2.61,0.5783,0.044476999999999996,0.9448200000000001,0.89502
352,2.8160000000000003,2.609,0.58148,0.044476999999999996,0.94971,0.89502
353,2.824,2.5885,0.58417,0.044476999999999996,0.95996,0.89502
354,2.832,2.5503,0.5871,0.044476999999999996,0.9550799999999999,0.8901399999999999
355,2.84,2.5034,0.5907600000000001,0.049852999999999995,0.95996,0.8847700000000001
356,2.8480000000000003,2.4477,0.59443,0.054741,0.9648399999999999,0.8901399999999999
357,2.8560000000000003,2.3754,0.59858,0.044476999999999996,0.9751,0.89502
358,2.864,2.2913,0.6029800000000001,0.029814,0.98975,0.90479
359,2.872,2.1955,0.6076199999999999,0.01955,1.0,0.90479
360,2.88,2.0919,0.61251,0.024437999999999998,1.0098,0.91504
361,2.888,1.9814,0.61764,0.034702,1.0146,0.90479
362,2.8960000000000004,1.868,0.6227699999999999,0.039589,1.0298,0.90479
363,2.904,1.7546,0.62717,0.029814,1.0298,0.90479
364,2.912,1.6432,0.63157,0.039589,1.0298,0.89502
365,2.92,1.5376,0.63548,0.07478,1.0098,0.8701200000000001
366,2.928,1.4399,0.6393800000000001,0.11975,1.0,0.8398399999999999
367,2.9360000000000004,1.3519,0.64378,0.17498,0.96973,0.7998
368,2.944,1.2845,0.64818,0.21456999999999998,0.92969,0.7651399999999999
369,2.952,1.2317,0.65282,0.23998000000000003,0.89502,0.73975
370,2.96,1.1838,0.65771,0.2346,0.8701200000000001,0.73975
371,2.968,1.1447,0.66186,0.22971999999999998,0.85498,0.73975
372,2.9760000000000004,1.1153,0.66602,0.20968,0.84473,0.75977
373,2.984,1.0968,0.66968,0.19501,0.84473,0.7651399999999999
374,2.992,1.087,0.6733399999999999,0.17986,0.84473,0.7749
375,3.0,1.085,0.6775,0.17498,0.84473,0.77979
